method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.9 0 500 597.748 824.129 25 106
max_pca 2 0.9 0 500 81.09 231.157 18 45
max_pca 3 0.9 0 500 62.786 160.632 16 40.025
max_pca 5 0.9 0 500 62.056 130.673 17 45
min_pca 1 0.9 0 500 2.516 0.748 2 2
min_pca 2 0.9 0 500 2.584 0.654 2 2
min_pca 3 0.9 0 500 2.696 0.623 2 3
min_pca 5 0.9 0 500 3.146 0.611 2 3
tpca 0.8 0.9 0 500 2.516 0.748 2 2
tpca 0.9 0.9 0 500 2.516 0.748 2 2
tpca 0.95 0.9 0 500 2.516 0.748 2 2
tpca 0.99 0.9 0 500 2.696 0.623 2 3
max_pca 1 0.9 0.5 500 1782.708 506.318 180 2000
max_pca 2 0.9 0.5 500 1549.042 731.702 55.425 2000
max_pca 3 0.9 0.5 500 1543.512 737.453 44.475 2000
max_pca 5 0.9 0.5 500 1666.47 614.816 74.175 2000
min_pca 1 0.9 0.5 500 2.932 1.011 2 3
min_pca 2 0.9 0.5 500 3.174 0.922 2 3
min_pca 3 0.9 0.5 500 3.354 0.816 2 3
min_pca 5 0.9 0.5 500 4.182 1.048 3 4
tpca 0.8 0.9 0.5 500 2.932 1.011 2 3
tpca 0.9 0.9 0.5 500 2.932 1.011 2 3
tpca 0.95 0.9 0.5 500 2.932 1.011 2 3
tpca 0.99 0.9 0.5 500 3.354 0.816 2 3
max_pca 1 0.9 0.75 500 1813.26 488.367 165.325 2000
max_pca 2 0.9 0.75 500 1792.648 512.612 131.65 2000
max_pca 3 0.9 0.75 500 1759.692 526.295 141.85 2000
max_pca 5 0.9 0.75 500 1779.416 496.702 191.875 2000
min_pca 1 0.9 0.75 500 3.808 1.537 2 3
min_pca 2 0.9 0.75 500 4.244 1.466 2 4
min_pca 3 0.9 0.75 500 4.586 1.323 3 4
min_pca 5 0.9 0.75 500 6.156 1.742 4 6
tpca 0.8 0.9 0.75 500 3.808 1.537 2 3
tpca 0.9 0.9 0.75 500 3.808 1.537 2 3
tpca 0.95 0.9 0.75 500 3.808 1.537 2 3
tpca 0.99 0.9 0.75 500 4.586 1.323 3 4
max_pca 1 0.7 0 500 1645.802 668.997 62.475 2000
max_pca 2 0.7 0 500 1078.918 900.338 29.475 813.2
max_pca 3 0.7 0 500 1056.066 891.123 31.475 638.575
max_pca 5 0.7 0 500 1277.046 838.734 48 1905.075
min_pca 1 0.7 0 500 2.914 1.016 2 3
min_pca 2 0.7 0 500 3.074 0.884 2 3
min_pca 3 0.7 0 500 3.238 0.824 2 3
min_pca 5 0.7 0 500 3.95 0.964 3 4
tpca 0.8 0.7 0 500 2.914 1.016 2 3
tpca 0.9 0.7 0 500 2.914 1.016 2 3
tpca 0.95 0.7 0 500 2.914 1.016 2 3
tpca 0.99 0.7 0 500 3.238 0.824 2 3
max_pca 1 0.7 0.5 500 1806.854 493.267 243.95 2000
max_pca 2 0.7 0.5 500 1761.648 538.46 93.7 2000
max_pca 3 0.7 0.5 500 1744.026 560.406 95.6 2000
max_pca 5 0.7 0.5 500 1688.018 587.679 159.95 2000
min_pca 1 0.7 0.5 500 3.66 1.636 2 3
min_pca 2 0.7 0.5 500 4.04 1.483 2 4
min_pca 3 0.7 0.5 500 4.322 1.382 3 4
min_pca 5 0.7 0.5 500 5.706 1.818 3 5
tpca 0.8 0.7 0.5 500 3.66 1.636 2 3
tpca 0.9 0.7 0.5 500 3.66 1.636 2 3
tpca 0.95 0.7 0.5 500 3.66 1.636 2 3
tpca 0.99 0.7 0.5 500 4.322 1.382 3 4
max_pca 1 0.7 0.75 500 1841.774 431.538 295.85 2000
max_pca 2 0.7 0.75 500 1754.394 565.524 112.425 2000
max_pca 3 0.7 0.75 500 1768.652 527.984 125.225 2000
max_pca 5 0.7 0.75 500 1728.38 548.531 195.475 2000
min_pca 1 0.7 0.75 500 5.31 3.347 2 4
min_pca 2 0.7 0.75 500 5.992 2.957 3 5
min_pca 3 0.7 0.75 500 6.502 2.596 3 6
min_pca 5 0.7 0.75 500 9.602 3.743 5 9
tpca 0.8 0.7 0.75 500 5.31 3.347 2 4
tpca 0.9 0.7 0.75 500 5.31 3.347 2 4
tpca 0.95 0.7 0.75 500 5.31 3.347 2 4
tpca 0.99 0.7 0.75 500 6.502 2.596 3 6
max_pca 1 0.5 0 500 1807.138 490.199 164.95 2000
max_pca 2 0.5 0 500 1749.95 560.859 91.95 2000
max_pca 3 0.5 0 500 1699.472 589.123 95.475 2000
max_pca 5 0.5 0 500 1687.206 594.428 123.6 2000
min_pca 1 0.5 0 500 3.712 1.682 2 3
min_pca 2 0.5 0 500 4.044 1.605 2 4
min_pca 3 0.5 0 500 4.294 1.507 2 4
min_pca 5 0.5 0 500 5.704 1.982 3 5
tpca 0.8 0.5 0 500 3.712 1.682 2 3
tpca 0.9 0.5 0 500 3.712 1.682 2 3
tpca 0.95 0.5 0 500 3.712 1.682 2 3
tpca 0.99 0.5 0 500 4.294 1.507 2 4
max_pca 1 0.5 0.5 500 1816.29 474.887 153.4 2000
max_pca 2 0.5 0.5 500 1776.78 516.277 156.325 2000
max_pca 3 0.5 0.5 500 1756.244 525.773 260.175 2000
max_pca 5 0.5 0.5 500 1758.552 506.385 330.175 2000
min_pca 1 0.5 0.5 500 5.646 3.523 2 4
