method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 41.136 12.513 19 40
max_pca 2 0.98 0 500 29.338 7.189 15.95 28
max_pca 3 0.98 0 500 25.516 5.773 15 25
max_pca 5 0.98 0 500 21.544 4.263 14 21
max_pca 10 0.98 0 500 16.356 2.807 11 16
max_pca 20 0.98 0 500 12.786 2.269 9 13
min_pca 1 0.98 0 500 19.15 7.55 7 18
min_pca 2 0.98 0 500 14.874 4.527 8 14
min_pca 3 0.98 0 500 13.692 3.58 8 13
min_pca 5 0.98 0 500 13.186 2.718 8.475 13
min_pca 10 0.98 0 500 13.608 2.037 10 13
min_pca 20 0.98 0 500 14.65 1.659 12 15
tpca 0.8 0.98 0 500 13.692 3.58 8 13
tpca 0.9 0.98 0 500 13.11 3.061 8 13
tpca 0.95 0.98 0 500 13.348 2.425 9 13
tpca 0.99 0.98 0 500 13.65 1.929 10 13
tpca 0.995 0.98 0 500 13.772 1.891 10 14
tpca 0.999 0.98 0 500 13.898 1.831 10.475 14
max_pca 1 0.98 0.5 500 96.894 35.168 41 89.025
max_pca 2 0.98 0.5 500 63.654 19.495 31.475 60
max_pca 3 0.98 0.5 500 53.608 14.586 27 51.025
max_pca 5 0.98 0.5 500 45.164 11.135 25 44
max_pca 10 0.98 0.5 500 32.916 6.882 20 32
max_pca 20 0.98 0.5 500 25.374 5.157 16 25
min_pca 1 0.98 0.5 500 35.234 12.405 14.475 33
min_pca 2 0.98 0.5 500 25.71 7.252 13 25
min_pca 3 0.98 0.5 500 23.286 5.52 14 23
min_pca 5 0.98 0.5 500 22.63 4.266 15 22
min_pca 10 0.98 0.5 500 23.172 3.272 17 23
min_pca 20 0.98 0.5 500 24.84 2.581 20 24
tpca 0.8 0.98 0.5 500 23.286 5.52 14 23
tpca 0.9 0.98 0.5 500 22.49 4.864 14 22
tpca 0.95 0.98 0.5 500 22.88 3.76 16 22
tpca 0.99 0.98 0.5 500 23.198 3.142 17 23
tpca 0.995 0.98 0.5 500 23.272 3.037 18 23
tpca 0.999 0.98 0.5 500 23.636 2.873 18 23
max_pca 1 0.98 0.75 500 337.062 552.621 46.375 147.025
max_pca 2 0.98 0.75 500 100.852 40.433 40.475 95
max_pca 3 0.98 0.75 500 80.65 25.669 39 77
max_pca 5 0.98 0.75 500 68.582 18.625 37.475 65
max_pca 10 0.98 0.75 500 49.376 11.966 27 48
max_pca 20 0.98 0.75 500 37.544 9.38 22 36
min_pca 1 0.98 0.75 500 61.196 21.92 26 57
min_pca 2 0.98 0.75 500 40.814 10.196 22 39
min_pca 3 0.98 0.75 500 37.528 8.156 23 37
min_pca 5 0.98 0.75 500 35.412 6.542 24 35
min_pca 10 0.98 0.75 500 35.918 4.848 26 36
min_pca 20 0.98 0.75 500 38.014 3.92 31 38
tpca 0.8 0.98 0.75 500 37.528 8.156 23 37
tpca 0.9 0.98 0.75 500 35.776 6.902 24 35
tpca 0.95 0.98 0.75 500 35.81 5.523 25 35
tpca 0.99 0.98 0.75 500 35.588 4.708 26 35
tpca 0.995 0.98 0.75 500 35.612 4.599 27 35
tpca 0.999 0.98 0.75 500 36.188 4.429 28 36
max_pca 1 0.95 0 500 45.35 15.074 21 43
max_pca 2 0.95 0 500 32.4 8.607 18 31
max_pca 3 0.95 0 500 28.218 6.472 17 28
max_pca 5 0.95 0 500 23.672 4.783 15 23
max_pca 10 0.95 0 500 17.83 3.201 12 17
max_pca 20 0.95 0 500 13.892 2.527 9 14
min_pca 1 0.95 0 500 20.382 7.743 9 19
min_pca 2 0.95 0 500 15.712 4.791 7 15
min_pca 3 0.95 0 500 14.384 3.634 8 14
min_pca 5 0.95 0 500 13.746 2.617 9 13
min_pca 10 0.95 0 500 14.21 2.022 11 14
min_pca 20 0.95 0 500 15.392 1.722 12 15
tpca 0.8 0.95 0 500 14.384 3.634 8 14
tpca 0.9 0.95 0 500 13.552 3.018 8.475 13
tpca 0.95 0.95 0 500 13.908 2.307 10 14
tpca 0.99 0.95 0 500 14.256 1.916 11 14
tpca 0.995 0.95 0 500 14.37 1.873 11 14
tpca 0.999 0.95 0 500 14.612 1.849 11 14
max_pca 1 0.95 0.5 500 99.284 41.152 36 94
max_pca 2 0.95 0.5 500 65.234 19.99 30 62
max_pca 3 0.95 0.5 500 55.172 14.965 30.475 54
max_pca 5 0.95 0.5 500 46.188 10.952 27 45
max_pca 10 0.95 0.5 500 34.462 7.275 21 34
max_pca 20 0.95 0.5 500 26.354 5.914 16 26
min_pca 1 0.95 0.5 500 36.922 13.391 16 34
min_pca 2 0.95 0.5 500 27.038 6.902 16 26
min_pca 3 0.95 0.5 500 24.582 5.471 15 24
min_pca 5 0.95 0.5 500 23.616 4.321 16 23
min_pca 10 0.95 0.5 500 24.094 3.232 18 24
min_pca 20 0.95 0.5 500 25.87 2.513 21 26
tpca 0.8 0.95 0.5 500 24.582 5.471 15 24
tpca 0.9 0.95 0.5 500 23.538 4.668 15 23
tpca 0.95 0.95 0.5 500 23.714 3.7 17 23
tpca 0.99 0.95 0.5 500 24.08 3.061 18 24
tpca 0.995 0.95 0.5 500 24.206 2.963 18 24
tpca 0.999 0.95 0.5 500 24.532 2.794 19 24
max_pca 1 0.95 0.75 500 378.35 595.246 53.475 150
max_pca 2 0.95 0.75 500 104.774 93.021 40 93
max_pca 3 0.95 0.75 500 81.494 25.113 38.475 78
max_pca 5 0.95 0.75 500 69.308 19.697 31.475 67
max_pca 10 0.95 0.75 500 50.386 12.338 28 49
max_pca 20 0.95 0.75 500 39.346 9.303 24 39
min_pca 1 0.95 0.75 500 65.064 21.967 30 61.025
min_pca 2 0.95 0.75 500 42.602 11.078 25 41
min_pca 3 0.95 0.75 500 39.11 8.676 23.475 38
min_pca 5 0.95 0.75 500 36.916 6.518 25 36
min_pca 10 0.95 0.75 500 37.246 4.723 29 37
min_pca 20 0.95 0.75 500 39.448 3.897 32.475 39
tpca 0.8 0.95 0.75 500 39.11 8.676 23.475 38
tpca 0.9 0.95 0.75 500 37.032 7.258 25 36
tpca 0.95 0.95 0.75 500 37.268 5.66 27 37
