method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 33.654 9.494 17 32
max_pca 2 0.98 0 500 23.684 5.89 14 23
max_pca 3 0.98 0 500 20.356 4.485 13 20
max_pca 5 0.98 0 500 16.65 3.207 11 16
max_pca 10 0.98 0 500 12.372 2.155 9 12
max_pca 20 0.98 0 500 9.46 1.837 6 9
min_pca 1 0.98 0 500 2.008 0.089 2 2
min_pca 2 0.98 0 500 2 0 2 2
min_pca 3 0.98 0 500 2 0 2 2
min_pca 5 0.98 0 500 2 0 2 2
min_pca 10 0.98 0 500 2 0 2 2
min_pca 20 0.98 0 500 2.008 0.089 2 2
tpca 0.8 0.98 0 500 2.008 0.089 2 2
tpca 0.9 0.98 0 500 2.008 0.089 2 2
tpca 0.95 0.98 0 500 2.008 0.089 2 2
tpca 0.99 0.98 0 500 2.008 0.089 2 2
tpca 0.995 0.98 0 500 2 0 2 2
tpca 0.999 0.98 0 500 2 0 2 2
max_pca 1 0.98 0.5 500 77.732 29.444 31 72
max_pca 2 0.98 0.5 500 55.104 17.608 26 52
max_pca 3 0.98 0.5 500 50.898 15.051 25.475 49
max_pca 5 0.98 0.5 500 40.276 10.9 22.475 39
max_pca 10 0.98 0.5 500 30.65 7.135 19 30
max_pca 20 0.98 0.5 500 23.836 5.879 13 23
min_pca 1 0.98 0.5 500 2.01 0.1 2 2
min_pca 2 0.98 0.5 500 2.004 0.063 2 2
min_pca 3 0.98 0.5 500 2.002 0.045 2 2
min_pca 5 0.98 0.5 500 2.002 0.045 2 2
min_pca 10 0.98 0.5 500 2.008 0.089 2 2
min_pca 20 0.98 0.5 500 2.332 0.471 2 2
tpca 0.8 0.98 0.5 500 2.01 0.1 2 2
tpca 0.9 0.98 0.5 500 2.01 0.1 2 2
tpca 0.95 0.98 0.5 500 2.01 0.1 2 2
tpca 0.99 0.98 0.5 500 2.01 0.1 2 2
tpca 0.995 0.98 0.5 500 2.004 0.063 2 2
tpca 0.999 0.98 0.5 500 2.004 0.063 2 2
max_pca 1 0.98 0.75 500 198.066 324.014 40.475 126.025
max_pca 2 0.98 0.75 500 96.302 37.331 37.95 90
max_pca 3 0.98 0.75 500 91.758 32.485 39 87
max_pca 5 0.98 0.75 500 70.38 22.615 32.475 67
max_pca 10 0.98 0.75 500 55.542 14.625 28.475 54
max_pca 20 0.98 0.75 500 45.724 13.093 21.475 45
min_pca 1 0.98 0.75 500 2.036 0.197 2 2
min_pca 2 0.98 0.75 500 2.006 0.077 2 2
min_pca 3 0.98 0.75 500 2.008 0.089 2 2
min_pca 5 0.98 0.75 500 2.02 0.14 2 2
min_pca 10 0.98 0.75 500 2.21 0.408 2 2
min_pca 20 0.98 0.75 500 3.03 0.278 3 3
tpca 0.8 0.98 0.75 500 2.036 0.197 2 2
tpca 0.9 0.98 0.75 500 2.036 0.197 2 2
tpca 0.95 0.98 0.75 500 2.036 0.197 2 2
tpca 0.99 0.98 0.75 500 2.036 0.197 2 2
tpca 0.995 0.98 0.75 500 2.006 0.077 2 2
tpca 0.999 0.98 0.75 500 2.006 0.077 2 2
max_pca 1 0.95 0 500 35.774 11.078 18.475 34
max_pca 2 0.95 0 500 25.4 6.206 13.475 25
max_pca 3 0.95 0 500 22.178 5.192 13 22
max_pca 5 0.95 0 500 18.406 3.798 12 18
max_pca 10 0.95 0 500 13.78 2.706 9 13
max_pca 20 0.95 0 500 10.496 2.033 7 10
min_pca 1 0.95 0 500 2.008 0.089 2 2
min_pca 2 0.95 0 500 2 0 2 2
min_pca 3 0.95 0 500 2 0 2 2
min_pca 5 0.95 0 500 2 0 2 2
min_pca 10 0.95 0 500 2 0 2 2
min_pca 20 0.95 0 500 2.03 0.171 2 2
tpca 0.8 0.95 0 500 2.008 0.089 2 2
tpca 0.9 0.95 0 500 2.008 0.089 2 2
tpca 0.95 0.95 0 500 2.008 0.089 2 2
tpca 0.99 0.95 0 500 2.008 0.089 2 2
tpca 0.995 0.95 0 500 2 0 2 2
tpca 0.999 0.95 0 500 2 0 2 2
max_pca 1 0.95 0.5 500 84.874 33.744 34.475 78
max_pca 2 0.95 0.5 500 60.004 19.862 25.475 57
max_pca 3 0.95 0.5 500 54.89 16.999 26 53
max_pca 5 0.95 0.5 500 42.996 11.075 24 42
max_pca 10 0.95 0.5 500 32.806 7.922 19 32
max_pca 20 0.95 0.5 500 25.894 6.155 15 25.025
min_pca 1 0.95 0.5 500 2.012 0.109 2 2
min_pca 2 0.95 0.5 500 2 0 2 2
min_pca 3 0.95 0.5 500 2.002 0.045 2 2
min_pca 5 0.95 0.5 500 2.002 0.045 2 2
min_pca 10 0.95 0.5 500 2.01 0.1 2 2
min_pca 20 0.95 0.5 500 2.422 0.494 2 2
tpca 0.8 0.95 0.5 500 2.012 0.109 2 2
tpca 0.9 0.95 0.5 500 2.012 0.109 2 2
tpca 0.95 0.95 0.5 500 2.012 0.109 2 2
tpca 0.99 0.95 0.5 500 2.012 0.109 2 2
tpca 0.995 0.95 0.5 500 2 0 2 2
tpca 0.999 0.95 0.5 500 2 0 2 2
max_pca 1 0.95 0.75 500 233.094 411.177 40.475 125.025
max_pca 2 0.95 0.75 500 100.942 93.078 35 92
max_pca 3 0.95 0.75 500 92.386 30.572 41 88
max_pca 5 0.95 0.75 500 72.15 22.506 32.95 69
max_pca 10 0.95 0.75 500 58.016 16.539 29 56
max_pca 20 0.95 0.75 500 47.838 14.01 23 46
min_pca 1 0.95 0.75 500 2.014 0.118 2 2
min_pca 2 0.95 0.75 500 2.006 0.077 2 2
min_pca 3 0.95 0.75 500 2.006 0.077 2 2
min_pca 5 0.95 0.75 500 2.01 0.1 2 2
min_pca 10 0.95 0.75 500 2.192 0.394 2 2
min_pca 20 0.95 0.75 500 3.03 0.285 2.475 3
tpca 0.8 0.95 0.75 500 2.014 0.118 2 2
tpca 0.9 0.95 0.75 500 2.014 0.118 2 2
tpca 0.95 0.95 0.75 500 2.014 0.118 2 2
tpca 0.99 0.95 0.75 500 2.014 0.118 2 2
tpca 0.995 0.95 0.75 500 2.006 0.077 2 2
tpca 0.999 0.95 0.75 500 2.006 0.077 2 2
max_pca 1 0.9 0 500 43.392 14.126 20 41
max_pca 2 0.9 0 500 30.084 8.405 15 29
max_pca 3 0.9 0 500 26.598 6.755 14 26
max_pca 5 0.9 0 500 21.648 4.96 13 21
max_pca 10 0.9 0 500 16.252 3.313 10 16
max_pca 20 0.9 0 500 12.48 2.537 8 12
min_pca 1 0.9 0 500 2.004 0.063 2 2
min_pca 2 0.9 0 500 2 0 2 2
min_pca 3 0.9 0 500 2 0 2 2
min_pca 5 0.9 0 500 2 0 2 2
min_pca 10 0.9 0 500 2 0 2 2
min_pca 20 0.9 0 500 2.04 0.196 2 2
tpca 0.8 0.9 0 500 2.004 0.063 2 2
tpca 0.9 0.9 0 500 2.004 0.063 2 2
tpca 0.95 0.9 0 500 2.004 0.063 2 2
tpca 0.99 0.9 0 500 2.004 0.063 2 2
tpca 0.995 0.9 0 500 2 0 2 2
tpca 0.999 0.9 0 500 2 0 2 2
max_pca 1 0.9 0.5 500 92.732 43.339 35 83.025
max_pca 2 0.9 0.5 500 62.82 20.973 26.475 59
max_pca 3 0.9 0.5 500 57.63 17.361 26.475 55
max_pca 5 0.9 0.5 500 45.952 12.013 24.475 44
max_pca 10 0.9 0.5 500 35.922 8.333 21 35
max_pca 20 0.9 0.5 500 28.448 6.943 16 28
min_pca 1 0.9 0.5 500 2.014 0.134 2 2
min_pca 2 0.9 0.5 500 2.002 0.045 2 2
