method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.9 0.5 500 1302.514 880.015 38 2000
max_pca 2 0.9 0.5 500 585.532 811.415 26.95 115.025
max_pca 3 0.9 0.5 500 296.006 582.006 23 81.025
max_pca 5 0.9 0.5 500 84.284 179.304 18.475 52
min_pca 1 0.9 0.5 500 118.25 424.028 3 10
min_pca 2 0.9 0.5 500 139.024 463.247 4 13
min_pca 3 0.9 0.5 500 308.156 689.476 5.475 22
min_pca 5 0.9 0.5 500 17.406 10.415 6 14.025
tpca 0.8 0.9 0.5 500 139.024 463.247 4 13
tpca 0.9 0.9 0.5 500 139.024 463.247 4 13
tpca 0.95 0.9 0.5 500 308.156 689.476 5.475 22
tpca 0.99 0.9 0.5 500 15.008 9.217 5 12
mix 0.03 0.9 0.5 500 24.34 10.322 9.475 22
mix 0.1 0.9 0.5 500 19.004 7.971 8 17
mix 0.3 0.9 0.5 500 16.836 7.193 7 16
mix 1 0.9 0.5 500 15.132 6.343 6 14
max_pca 1 0.9 0.7 500 838.186 901.374 27.475 158.025
max_pca 2 0.9 0.7 500 221.35 495.102 17.475 69
max_pca 3 0.9 0.7 500 76.334 177.808 13.475 48
max_pca 5 0.9 0.7 500 36.552 20.544 11.475 32
min_pca 1 0.9 0.7 500 78.156 339.626 2 7
min_pca 2 0.9 0.7 500 75.156 339.581 3 8
min_pca 3 0.9 0.7 500 100.868 389.121 4 12
min_pca 5 0.9 0.7 500 9.692 4.803 4 8
tpca 0.8 0.9 0.7 500 75.156 339.581 3 8
tpca 0.9 0.9 0.7 500 75.156 339.581 3 8
tpca 0.95 0.9 0.7 500 100.868 389.121 4 12
tpca 0.99 0.9 0.7 500 8.594 4.273 4 7
mix 0.03 0.9 0.7 500 12.25 3.713 6 12
mix 0.1 0.9 0.7 500 9.952 3.132 5 9.025
mix 0.3 0.9 0.7 500 8.892 2.841 4 8
mix 1 0.9 0.7 500 8.172 2.611 4 8
max_pca 1 0.9 1 500 485.032 767.999 19.475 75.025
max_pca 2 0.9 1 500 55.97 126.814 13.475 38
max_pca 3 0.9 1 500 30.524 15.852 10 26
max_pca 5 0.9 1 500 20.192 8.712 7.475 18
min_pca 1 0.9 1 500 68.838 329.076 2 4
min_pca 2 0.9 1 500 38.852 234.695 3 5
min_pca 3 0.9 1 500 78.956 361.038 3 6
min_pca 5 0.9 1 500 6.014 3.027 3 5
tpca 0.8 0.9 1 500 38.852 234.695 3 5
tpca 0.9 0.9 1 500 38.852 234.695 3 5
tpca 0.95 0.9 1 500 78.956 361.038 3 6
tpca 0.99 0.9 1 500 5.404 2.654 3 4
mix 0.03 0.9 1 500 6.558 1.676 4 6
mix 0.1 0.9 1 500 5.498 1.366 3 5
mix 0.3 0.9 1 500 4.994 1.241 3 5
mix 1 0.9 1 500 4.676 1.123 3 4
max_pca 1 0.7 0.5 500 1401.24 832.726 47.9 2000
max_pca 2 0.7 0.5 500 803.696 891.054 28 149.025
max_pca 3 0.7 0.5 500 614.83 821.049 27 115
max_pca 5 0.7 0.5 500 283.952 575.981 20 73
min_pca 1 0.7 0.5 500 80.11 339.647 3 6
min_pca 2 0.7 0.5 500 61.278 292.296 3 8
min_pca 3 0.7 0.5 500 109.32 407 4 12
min_pca 5 0.7 0.5 500 28.852 154.039 5 12
tpca 0.8 0.7 0.5 500 61.278 292.296 3 8
tpca 0.9 0.7 0.5 500 61.278 292.296 3 8
tpca 0.95 0.7 0.5 500 109.32 407 4 12
tpca 0.99 0.7 0.5 500 27.032 154.057 4 10
mix 0.03 0.7 0.5 500 33.256 16.132 10.475 30
mix 0.1 0.7 0.5 500 25.904 12.452 8 23
mix 0.3 0.7 0.5 500 23.052 10.611 7 21
mix 1 0.7 0.5 500 21.034 9.91 7 19
max_pca 1 0.7 0.7 500 1172.488 915.621 28.475 1841.675
max_pca 2 0.7 0.7 500 589.36 819.674 24.475 105.025
max_pca 3 0.7 0.7 500 315.394 609.682 21 77
max_pca 5 0.7 0.7 500 113.286 308.833 14 46
min_pca 1 0.7 0.7 500 78.034 350.56 2 5
min_pca 2 0.7 0.7 500 42.988 250.48 3 5
min_pca 3 0.7 0.7 500 56.018 292.204 3 7
min_pca 5 0.7 0.7 500 8.896 6.344 4 7
tpca 0.8 0.7 0.7 500 42.988 250.48 3 5
tpca 0.9 0.7 0.7 500 42.988 250.48 3 5
tpca 0.95 0.7 0.7 500 56.018 292.204 3 7
tpca 0.99 0.7 0.7 500 8.102 5.747 3 6
mix 0.03 0.7 0.7 500 15.066 5.162 7 14
mix 0.1 0.7 0.7 500 12.322 4.213 5 12
mix 0.3 0.7 0.7 500 11.376 3.952 5 11
mix 1 0.7 0.7 500 10.474 3.746 5 10
max_pca 1 0.7 1 500 798.508 911.806 19.475 120.075
max_pca 2 0.7 1 500 271.456 591.853 14 50
max_pca 3 0.7 1 500 103.002 323.746 10.475 33.025
max_pca 5 0.7 1 500 32.87 90.395 9 23
min_pca 1 0.7 1 500 49.928 279.578 2 3
min_pca 2 0.7 1 500 6.582 9.758 2 4
min_pca 3 0.7 1 500 7.606 10.177 3 5
min_pca 5 0.7 1 500 5.418 3.277 3 4
tpca 0.8 0.7 1 500 6.582 9.758 2 4
tpca 0.9 0.7 1 500 6.582 9.758 2 4
tpca 0.95 0.7 1 500 7.606 10.177 3 5
tpca 0.99 0.7 1 500 5.176 4.461 3 4
mix 0.03 0.7 1 500 7.868 1.965 4 8
mix 0.1 0.7 1 500 6.742 1.739 4 7
mix 0.3 0.7 1 500 6.208 1.624 4 6
mix 1 0.7 1 500 5.852 1.616 3 6
max_pca 1 0.5 0.5 500 1536.878 770.199 50.95 2000
max_pca 2 0.5 0.5 500 1084.108 914.652 29 801.4
max_pca 3 0.5 0.5 500 865.744 885.475 22.475 188.05
max_pca 5 0.5 0.5 500 644.294 836.746 21.95 125.025
min_pca 1 0.5 0.5 500 90.148 370.625 2 6
min_pca 2 0.5 0.5 500 79.212 350.246 3 8
min_pca 3 0.5 0.5 500 111.706 415.82 4 12
min_pca 5 0.5 0.5 500 36.434 177.876 5 13
tpca 0.8 0.5 0.5 500 79.212 350.246 3 8
tpca 0.9 0.5 0.5 500 79.212 350.246 3 8
tpca 0.95 0.5 0.5 500 111.706 415.82 4 12
tpca 0.99 0.5 0.5 500 30.956 154.502 5 11.025
mix 0.03 0.5 0.5 500 61.254 133.4 12 41
mix 0.1 0.5 0.5 500 42.742 81.036 10 34
mix 0.3 0.5 0.5 500 36.83 22.671 10 30
mix 1 0.5 0.5 500 35.102 21.359 9 29
max_pca 1 0.5 0.7 500 1316.626 879.727 34.475 2000
max_pca 2 0.5 0.7 500 779.028 893.126 25 134.025
max_pca 3 0.5 0.7 500 534.04 789.801 19 96.025
max_pca 5 0.5 0.7 500 206.562 486.145 19 61
min_pca 1 0.5 0.7 500 69.708 328.955 2 4
min_pca 2 0.5 0.7 500 34.342 217.57 3 5
min_pca 3 0.5 0.7 500 38.998 234.322 3 7
min_pca 5 0.5 0.7 500 14.364 89.539 4 7
tpca 0.8 0.5 0.7 500 34.342 217.57 3 5
tpca 0.9 0.5 0.7 500 34.342 217.57 3 5
tpca 0.95 0.5 0.7 500 38.998 234.322 3 7
tpca 0.99 0.5 0.7 500 13.63 89.491 4 6.025
mix 0.03 0.5 0.7 500 19.166 7.166 8 18
mix 0.1 0.5 0.7 500 16.468 6.276 7 15
mix 0.3 0.5 0.7 500 15.564 6.043 6 14.025
mix 1 0.5 0.7 500 14.83 6.01 5 14
max_pca 1 0.5 1 500 1095.332 927.365 21.95 1137.8
max_pca 2 0.5 1 500 469.748 756.466 16.475 74.025
max_pca 3 0.5 1 500 274.802 584.062 14 54
max_pca 5 0.5 1 500 77.768 241.498 10.475 33
min_pca 1 0.5 1 500 85.178 381.614 2 3
