method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 92.862 38.123 35.95 85.025
max_pca 2 0.98 0.5 500 70.06 24.788 29.475 66
max_pca 3 0.98 0.5 500 71.792 23.404 32 68
max_pca 5 0.98 0.5 500 60.238 16.866 31.475 58
max_pca 10 0.98 0.5 500 50.916 13.157 28 48
max_pca 20 0.98 0.5 500 23.222 5.718 13 23
min_pca 1 0.98 0.5 500 49.696 91.04 16 38
min_pca 2 0.98 0.5 500 47.374 17.394 23.475 43
min_pca 3 0.98 0.5 500 58.376 18.044 31 54.025
min_pca 5 0.98 0.5 500 26.682 5.185 18.475 26
min_pca 10 0.98 0.5 500 18.216 2.222 14 18
min_pca 20 0.98 0.5 500 22.772 2.284 19 23
tpca 0.8 0.98 0.5 500 30.326 5.279 22.475 29
tpca 0.9 0.98 0.5 500 22.82 3.135 18 22
tpca 0.95 0.98 0.5 500 18.578 2.029 15 18
tpca 0.99 0.98 0.5 500 20.998 2.098 17 21
tpca 0.995 0.98 0.5 500 20.774 2.013 17 21
tpca 0.999 0.98 0.5 500 21.09 2.01 17 21
mix 0.03 0.98 0.5 500 7.338 1.651 4 7
mix 0.1 0.98 0.5 500 6.246 1.43 4 6
mix 0.3 0.98 0.5 500 5.622 1.285 3 5
mix 1 0.98 0.5 500 5.314 1.237 3 5
max_pca 1 0.98 0.7 500 65.318 24.154 27.95 61
max_pca 2 0.98 0.7 500 53.144 16.258 23 52
max_pca 3 0.98 0.7 500 56.112 16.028 28 54
max_pca 5 0.98 0.7 500 47.632 12.127 26 46
max_pca 10 0.98 0.7 500 40.724 9.327 24 40
max_pca 20 0.98 0.7 500 15.714 3.535 10 15
min_pca 1 0.98 0.7 500 24.366 14.428 9 21
min_pca 2 0.98 0.7 500 28.622 13.108 13 25
min_pca 3 0.98 0.7 500 37.356 14.401 19.475 34
min_pca 5 0.98 0.7 500 16.04 3.257 11 15
min_pca 10 0.98 0.7 500 10.876 1.265 9 11
min_pca 20 0.98 0.7 500 13.71 1.257 11 14
tpca 0.8 0.98 0.7 500 18.24 3.205 13 18
tpca 0.9 0.98 0.7 500 13.516 1.704 11 13
tpca 0.95 0.98 0.7 500 11.114 1.17 9 11
tpca 0.99 0.98 0.7 500 12.59 1.128 11 12
tpca 0.995 0.98 0.7 500 12.448 1.074 11 12
tpca 0.999 0.98 0.7 500 12.636 1.078 11 13
mix 0.03 0.98 0.7 500 4.746 0.843 3 5
mix 0.1 0.98 0.7 500 4.128 0.724 3 4
mix 0.3 0.98 0.7 500 3.774 0.672 3 4
mix 1 0.98 0.7 500 3.542 0.633 2 4
max_pca 1 0.98 1 500 40.442 14.196 17 38
max_pca 2 0.98 1 500 37.298 11.974 17.475 35
max_pca 3 0.98 1 500 40.454 12.041 20.475 39
max_pca 5 0.98 1 500 33.552 8.999 18 32
max_pca 10 0.98 1 500 28.182 6.564 16 27
max_pca 20 0.98 1 500 9.342 1.955 6 9
min_pca 1 0.98 1 500 12.588 5.682 5 11
min_pca 2 0.98 1 500 15.246 5.839 8 14
min_pca 3 0.98 1 500 20.802 7.442 11 19
min_pca 5 0.98 1 500 9.5 1.745 7 9
min_pca 10 0.98 1 500 6.518 0.739 5 6
min_pca 20 0.98 1 500 8.07 0.723 7 8
tpca 0.8 0.98 1 500 10.65 1.797 8 10
tpca 0.9 0.98 1 500 7.936 0.95 6 8
tpca 0.95 0.98 1 500 6.616 0.664 6 7
tpca 0.99 0.98 1 500 7.428 0.649 6 7
tpca 0.995 0.98 1 500 7.356 0.612 6 7
tpca 0.999 0.98 1 500 7.456 0.617 6 7
mix 0.03 0.98 1 500 3.17 0.449 2 3
mix 0.1 0.98 1 500 2.87 0.402 2 3
mix 0.3 0.98 1 500 2.626 0.488 2 3
mix 1 0.98 1 500 2.434 0.496 2 2
max_pca 1 0.95 0.5 500 101.102 103.877 34.475 87
max_pca 2 0.95 0.5 500 71.238 26.895 33.475 66
max_pca 3 0.95 0.5 500 72.764 23.994 34 69.025
max_pca 5 0.95 0.5 500 61.296 18.719 30.475 59
max_pca 10 0.95 0.5 500 51.818 13.707 28 50
max_pca 20 0.95 0.5 500 24.08 6.023 14 23
min_pca 1 0.95 0.5 500 135.364 401.94 14 38
min_pca 2 0.95 0.5 500 54.704 91.688 20 42
min_pca 3 0.95 0.5 500 63.036 90.499 28 52
min_pca 5 0.95 0.5 500 27.12 6.444 17 26
min_pca 10 0.95 0.5 500 18.708 2.75 14 18
min_pca 20 0.95 0.5 500 23.328 2.691 18.475 23
tpca 0.8 0.95 0.5 500 30.496 6.503 21 29
tpca 0.9 0.95 0.5 500 23.314 3.813 17 23
tpca 0.95 0.95 0.5 500 19.154 2.518 15 19
tpca 0.99 0.95 0.5 500 21.534 2.504 17 21
tpca 0.995 0.95 0.5 500 21.28 2.403 17 21
tpca 0.999 0.95 0.5 500 21.582 2.386 17 21
mix 0.03 0.95 0.5 500 7.61 1.67 5 7
mix 0.1 0.95 0.5 500 6.52 1.443 4 6
mix 0.3 0.95 0.5 500 5.894 1.286 3 6
mix 1 0.95 0.5 500 5.58 1.242 3 6
max_pca 1 0.95 0.7 500 67.862 27.38 25.475 63
max_pca 2 0.95 0.7 500 55.388 19.752 25 51
max_pca 3 0.95 0.7 500 58.578 19.554 29 55
max_pca 5 0.95 0.7 500 48.306 14.316 25 46
max_pca 10 0.95 0.7 500 40.694 10.539 23 39
max_pca 20 0.95 0.7 500 15.552 3.418 9 15
min_pca 1 0.95 0.7 500 69.12 277.363 8 21
min_pca 2 0.95 0.7 500 31.156 19.309 12 25
min_pca 3 0.95 0.7 500 38.466 20.487 16.475 32
min_pca 5 0.95 0.7 500 16.552 4.318 10 16
min_pca 10 0.95 0.7 500 11.252 1.672 9 11
min_pca 20 0.95 0.7 500 14.062 1.662 11 14
tpca 0.8 0.95 0.7 500 18.796 4.587 12 18
tpca 0.9 0.95 0.7 500 13.936 2.303 10 14
tpca 0.95 0.95 0.7 500 11.484 1.477 9 11
tpca 0.99 0.95 0.7 500 13 1.542 10 13
tpca 0.995 0.95 0.7 500 12.854 1.456 10 13
tpca 0.999 0.95 0.7 500 13.048 1.443 11 13
mix 0.03 0.95 0.7 500 4.81 0.824 3 5
mix 0.1 0.95 0.7 500 4.17 0.725 3 4
mix 0.3 0.95 0.7 500 3.832 0.652 3 4
mix 1 0.95 0.7 500 3.598 0.633 3 4
max_pca 1 0.95 1 500 43.032 17.814 16.475 39
max_pca 2 0.95 1 500 38.222 13.139 17 35
max_pca 3 0.95 1 500 41.542 13.004 21 39
max_pca 5 0.95 1 500 34.214 9.815 18.475 32
max_pca 10 0.95 1 500 28.036 7.791 16.475 26
max_pca 20 0.95 1 500 9.402 1.921 6 9
min_pca 1 0.95 1 500 17.706 18.144 5 12
min_pca 2 0.95 1 500 18.29 10.99 7 15
min_pca 3 0.95 1 500 22.814 12.271 9 19
min_pca 5 0.95 1 500 10.034 2.674 6 9
min_pca 10 0.95 1 500 6.78 0.966 5 7
min_pca 20 0.95 1 500 8.38 0.922 7 8
tpca 0.8 0.95 1 500 11.104 2.591 7 11
tpca 0.9 0.95 1 500 8.26 1.28 6 8
tpca 0.95 0.95 1 500 6.872 0.856 6 7
tpca 0.99 0.95 1 500 7.71 0.867 6 8
tpca 0.995 0.95 1 500 7.624 0.8 6 8
tpca 0.999 0.95 1 500 7.75 0.813 6.475 8
mix 0.03 0.95 1 500 3.176 0.475 2 3
mix 0.1 0.95 1 500 2.88 0.402 2 3
mix 0.3 0.95 1 500 2.68 0.475 2 3
mix 1 0.95 1 500 2.512 0.5 2 2
max_pca 1 0.9 0.5 500 113.708 176.658 33 89
max_pca 2 0.9 0.5 500 72.4 27.845 26.475 67
max_pca 3 0.9 0.5 500 74.616 25.911 30.425 70
max_pca 5 0.9 0.5 500 61.988 19.829 28 59
max_pca 10 0.9 0.5 500 52.016 14.281 28 50
max_pca 20 0.9 0.5 500 24.924 6.393 14 24
min_pca 1 0.9 0.5 500 287.084 628.47 13 47
min_pca 2 0.9 0.5 500 88.022 246.657 18 45
min_pca 3 0.9 0.5 500 78.046 175.761 23 54
min_pca 5 0.9 0.5 500 28.28 8.701 16 26
