method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 30.442 9.471 16 28.025
max_pca 2 0.98 0 500 19.022 4.85 11 18
max_pca 3 0.98 0 500 15.796 3.64 9 15
max_pca 5 0.98 0 500 13.32 2.706 8 13
max_pca 10 0.98 0 500 10.514 1.93 7 10
max_pca 20 0.98 0 500 8.776 1.651 6 9
min_pca 1 0.98 0 500 2.034 0.202 2 2
min_pca 2 0.98 0 500 2.004 0.063 2 2
min_pca 3 0.98 0 500 2 0 2 2
min_pca 5 0.98 0 500 2 0 2 2
min_pca 10 0.98 0 500 2 0 2 2
min_pca 20 0.98 0 500 2.038 0.191 2 2
tpca 0.8 0.98 0 500 2.004 0.063 2 2
tpca 0.9 0.98 0 500 2.004 0.063 2 2
tpca 0.95 0.98 0 500 2.004 0.063 2 2
tpca 0.99 0.98 0 500 2.004 0.063 2 2
tpca 0.995 0.98 0 500 2.004 0.063 2 2
tpca 0.999 0.98 0 500 2.004 0.063 2 2
max_pca 1 0.98 0.5 500 78.858 30.544 30.475 74
max_pca 2 0.98 0.5 500 50.69 16.987 23 48
max_pca 3 0.98 0.5 500 38.57 11.787 18 37
max_pca 5 0.98 0.5 500 32.996 9.623 17 32
max_pca 10 0.98 0.5 500 26.702 7.044 14.475 26
max_pca 20 0.98 0.5 500 23.02 5.988 13 22
min_pca 1 0.98 0.5 500 2.1 0.382 2 2
min_pca 2 0.98 0.5 500 2.01 0.1 2 2
min_pca 3 0.98 0.5 500 2.004 0.063 2 2
min_pca 5 0.98 0.5 500 2.004 0.063 2 2
min_pca 10 0.98 0.5 500 2.032 0.176 2 2
min_pca 20 0.98 0.5 500 2.584 0.497 2 3
tpca 0.8 0.98 0.5 500 2.01 0.1 2 2
tpca 0.9 0.98 0.5 500 2.01 0.1 2 2
tpca 0.95 0.98 0.5 500 2.01 0.1 2 2
tpca 0.99 0.98 0.5 500 2.01 0.1 2 2
tpca 0.995 0.98 0.5 500 2.01 0.1 2 2
tpca 0.999 0.98 0.5 500 2.01 0.1 2 2
max_pca 1 0.98 0.75 500 219.75 359.123 49 125.025
max_pca 2 0.98 0.75 500 89.576 35.143 34.475 82
max_pca 3 0.98 0.75 500 65.198 22.038 28.475 62.025
max_pca 5 0.98 0.75 500 56.448 17.524 26.475 54
max_pca 10 0.98 0.75 500 48.424 14.82 24 47
max_pca 20 0.98 0.75 500 43.054 13.487 21 41
min_pca 1 0.98 0.75 500 2.176 0.444 2 2
min_pca 2 0.98 0.75 500 2.024 0.153 2 2
min_pca 3 0.98 0.75 500 2.014 0.118 2 2
min_pca 5 0.98 0.75 500 2.056 0.23 2 2
min_pca 10 0.98 0.75 500 2.364 0.482 2 2
min_pca 20 0.98 0.75 500 3.146 0.375 3 3
tpca 0.8 0.98 0.75 500 2.024 0.153 2 2
tpca 0.9 0.98 0.75 500 2.024 0.153 2 2
tpca 0.95 0.98 0.75 500 2.024 0.153 2 2
tpca 0.99 0.98 0.75 500 2.024 0.153 2 2
tpca 0.995 0.98 0.75 500 2.024 0.153 2 2
tpca 0.999 0.98 0.75 500 2.024 0.153 2 2
max_pca 1 0.95 0 500 33.824 10.456 15.475 32
max_pca 2 0.95 0 500 21.374 5.443 11 21
max_pca 3 0.95 0 500 17.502 4.192 10 17
max_pca 5 0.95 0 500 14.748 3.411 8 15
max_pca 10 0.95 0 500 11.542 2.278 7 11
max_pca 20 0.95 0 500 9.57 2.005 6 9
min_pca 1 0.95 0 500 2.046 0.219 2 2
min_pca 2 0.95 0 500 2 0 2 2
min_pca 3 0.95 0 500 2 0 2 2
min_pca 5 0.95 0 500 2 0 2 2
min_pca 10 0.95 0 500 2 0 2 2
min_pca 20 0.95 0 500 2.046 0.21 2 2
tpca 0.8 0.95 0 500 2 0 2 2
