method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 24.876 6.427 14 24
max_pca 2 0.98 0.5 500 17.436 3.971 11 17
max_pca 3 0.98 0.5 500 13.86 2.776 8.475 14
max_pca 5 0.98 0.5 500 10.808 1.981 7 11
max_pca 10 0.98 0.5 500 7.628 1.232 5 8
max_pca 20 0.98 0.5 500 5.306 0.842 4 5
min_pca 1 0.98 0.5 500 68.778 340.355 2 5
min_pca 2 0.98 0.5 500 51.448 279.239 3 7
min_pca 3 0.98 0.5 500 70.672 328.338 3.475 9
min_pca 5 0.98 0.5 500 99.022 378.816 6 17
min_pca 10 0.98 0.5 500 313.594 653.62 15 54
min_pca 20 0.98 0.5 500 1680.954 705.911 72.9 2000
tpca 0.8 0.98 0.5 500 68.778 340.355 2 5
tpca 0.9 0.98 0.5 500 68.778 340.355 2 5
tpca 0.95 0.98 0.5 500 68.778 340.355 2 5
tpca 0.99 0.98 0.5 500 68.778 340.355 2 5
tpca 0.995 0.98 0.5 500 68.778 340.355 2 5
tpca 0.999 0.98 0.5 500 51.448 279.239 3 7
mix 0.03 0.98 0.5 500 4.536 0.717 3 4
mix 0.1 0.98 0.5 500 3.844 0.655 3 4
mix 0.3 0.98 0.5 500 3.402 0.574 3 3
mix 1 0.98 0.5 500 3.102 0.498 2 3
max_pca 1 0.98 1.5 500 1928.6 295.065 876.5 2000
max_pca 2 0.98 1.5 500 1914.07 360.412 310.7 2000
max_pca 3 0.98 1.5 500 1899.418 417.336 139.75 2000
max_pca 5 0.98 1.5 500 1436.626 849.179 69.95 2000
max_pca 10 0.98 1.5 500 76.88 29.297 33.475 71
max_pca 20 0.98 1.5 500 21.318 6.892 10 20
min_pca 1 0.98 1.5 500 7.838 8.671 2 5
min_pca 2 0.98 1.5 500 8.298 6.515 3 6
min_pca 3 0.98 1.5 500 9.632 6.264 3 8
min_pca 5 0.98 1.5 500 11.45 5.491 4 10
min_pca 10 0.98 1.5 500 13.506 4.079 7 13
min_pca 20 0.98 1.5 500 15.188 3.008 10 15
tpca 0.8 0.98 1.5 500 7.838 8.671 2 5
tpca 0.9 0.98 1.5 500 7.838 8.671 2 5
tpca 0.95 0.98 1.5 500 7.838 8.671 2 5
tpca 0.99 0.98 1.5 500 7.838 8.671 2 5
tpca 0.995 0.98 1.5 500 7.838 8.671 2 5
tpca 0.999 0.98 1.5 500 8.298 6.515 3 6
mix 0.03 0.98 1.5 500 4.642 1.086 3 4
mix 0.1 0.98 1.5 500 4.214 1.021 3 4
mix 0.3 0.98 1.5 500 4.042 1.001 3 4
mix 1 0.98 1.5 500 3.968 1.008 2 4
max_pca 1 0.98 2 500 104.46 199.052 14 71
max_pca 2 0.98 2 500 36.786 19.27 11 32
max_pca 3 0.98 2 500 28.656 12.982 10 25
max_pca 5 0.98 2 500 18.854 7.249 8 17
max_pca 10 0.98 2 500 10.158 3.419 5 9
max_pca 20 0.98 2 500 5.098 1.349 3 5
min_pca 1 0.98 2 500 3.442 2.063 2 3
min_pca 2 0.98 2 500 3.762 1.935 2 3
min_pca 3 0.98 2 500 4.226 1.981 2 4
min_pca 5 0.98 2 500 4.868 1.921 3 4
min_pca 10 0.98 2 500 5.806 1.661 3 5
min_pca 20 0.98 2 500 6.754 1.318 5 7
tpca 0.8 0.98 2 500 3.442 2.063 2 3
tpca 0.9 0.98 2 500 3.442 2.063 2 3
tpca 0.95 0.98 2 500 3.442 2.063 2 3
tpca 0.99 0.98 2 500 3.442 2.063 2 3
tpca 0.995 0.98 2 500 3.442 2.063 2 3
tpca 0.999 0.98 2 500 3.762 1.935 2 3
mix 0.03 0.98 2 500 2.264 0.441 2 2
mix 0.1 0.98 2 500 2.16 0.367 2 2
mix 0.3 0.98 2 500 2.106 0.308 2 2
mix 1 0.98 2 500 2.088 0.284 2 2
max_pca 1 0.95 0.5 500 26.498 6.764 14.475 26
max_pca 2 0.95 0.5 500 18.122 4.11 11 18
max_pca 3 0.95 0.5 500 14.712 3.158 9 14
max_pca 5 0.95 0.5 500 11.456 2.149 8 11
max_pca 10 0.95 0.5 500 8.154 1.342 6 8
max_pca 20 0.95 0.5 500 5.684 0.931 4 6
min_pca 1 0.95 0.5 500 3.712 2.127 2 3
min_pca 2 0.95 0.5 500 4.368 1.988 2 4
min_pca 3 0.95 0.5 500 5.478 2.46 3 5
min_pca 5 0.95 0.5 500 8.042 3.596 3 7
min_pca 10 0.95 0.5 500 16.896 6.976 7 15
min_pca 20 0.95 0.5 500 51.814 23.69 22.475 46
tpca 0.8 0.95 0.5 500 3.712 2.127 2 3
tpca 0.9 0.95 0.5 500 3.712 2.127 2 3
tpca 0.95 0.95 0.5 500 3.712 2.127 2 3
tpca 0.99 0.95 0.5 500 3.712 2.127 2 3
tpca 0.995 0.95 0.5 500 3.712 2.127 2 3
tpca 0.999 0.95 0.5 500 4.368 1.988 2 4
mix 0.03 0.95 0.5 500 4.646 0.725 3 5
mix 0.1 0.95 0.5 500 3.884 0.626 3 4
mix 0.3 0.95 0.5 500 3.43 0.574 2.475 3
mix 1 0.95 0.5 500 3.13 0.508 2 3
max_pca 1 0.95 1.5 500 1943.694 277.421 911.375 2000
max_pca 2 0.95 1.5 500 1960.66 249.757 1596.525 2000
max_pca 3 0.95 1.5 500 1945.354 306.208 287.075 2000
max_pca 5 0.95 1.5 500 1636.986 733.032 94.425 2000
max_pca 10 0.95 1.5 500 88.708 36.244 33 83
max_pca 20 0.95 1.5 500 22.64 7.923 10 21
min_pca 1 0.95 1.5 500 3.486 1.544 2 3
min_pca 2 0.95 1.5 500 4.016 1.634 2 4
min_pca 3 0.95 1.5 500 4.768 1.729 3 4
min_pca 5 0.95 1.5 500 5.974 1.906 3 6
min_pca 10 0.95 1.5 500 8.394 2.011 5 8
min_pca 20 0.95 1.5 500 10.998 1.9 8 11
tpca 0.8 0.95 1.5 500 3.486 1.544 2 3
tpca 0.9 0.95 1.5 500 3.486 1.544 2 3
