method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 42.624 12.021 24 40
max_pca 2 0.98 0 500 29.076 6.731 17 28
max_pca 3 0.98 0 500 24.866 5.209 15.475 24
max_pca 5 0.98 0 500 20.734 4.038 14 20
max_pca 10 0.98 0 500 15.558 2.717 10 15
max_pca 20 0.98 0 500 12.512 2.32 8 12
min_pca 1 0.98 0 500 13.738 5.353 5 13
min_pca 2 0.98 0 500 12.616 3.844 6.475 12
min_pca 3 0.98 0 500 12.17 3.171 7 12
min_pca 5 0.98 0 500 11.408 2.229 7 11
min_pca 10 0.98 0 500 11.22 1.614 8 11
min_pca 20 0.98 0 500 12.334 1.395 10 12
tpca 0.8 0.98 0 500 12.17 3.171 7 12
tpca 0.9 0.98 0 500 11.408 2.229 7 11
tpca 0.95 0.98 0 500 11.146 1.971 7 11
tpca 0.99 0.98 0 500 11.462 1.473 9 11
tpca 0.995 0.98 0 500 11.548 1.467 9 11
tpca 0.999 0.98 0 500 11.714 1.442 9 12
max_pca 1 0.98 0.5 500 96.422 44.36 34 91
max_pca 2 0.98 0.5 500 60.916 19.649 30 57
max_pca 3 0.98 0.5 500 50.328 14.259 26 49
max_pca 5 0.98 0.5 500 41.226 10.251 24 39.025
max_pca 10 0.98 0.5 500 31.83 7.464 19 30.025
max_pca 20 0.98 0.5 500 25.914 5.879 16 25
min_pca 1 0.98 0.5 500 25.172 9.164 11 24
min_pca 2 0.98 0.5 500 22.576 6.116 13 21
min_pca 3 0.98 0.5 500 21.722 4.95 13.475 21
min_pca 5 0.98 0.5 500 20.312 3.804 14 20
min_pca 10 0.98 0.5 500 20.16 2.742 15 20
min_pca 20 0.98 0.5 500 21.712 2.214 17 21
tpca 0.8 0.98 0.5 500 21.722 4.95 13.475 21
tpca 0.9 0.98 0.5 500 20.312 3.804 14 20
tpca 0.95 0.98 0.5 500 19.958 3.443 14 19
tpca 0.99 0.98 0.5 500 20.436 2.617 16 20
tpca 0.995 0.98 0.5 500 20.446 2.531 16 20
tpca 0.999 0.98 0.5 500 20.688 2.382 16 20
max_pca 1 0.98 0.75 500 396.038 628.234 56.95 144.025
max_pca 2 0.98 0.75 500 98.012 43.371 36 90
max_pca 3 0.98 0.75 500 76.518 23.961 37.475 73
max_pca 5 0.98 0.75 500 63.006 16.915 36.475 60
max_pca 10 0.98 0.75 500 49.102 11.75 29 48
max_pca 20 0.98 0.75 500 40.93 9.654 24 40
min_pca 1 0.98 0.75 500 48.018 16.994 20.475 45
min_pca 2 0.98 0.75 500 41.922 10.718 23 41
min_pca 3 0.98 0.75 500 40.206 8.747 25 39
min_pca 5 0.98 0.75 500 37.22 6.496 26 36
min_pca 10 0.98 0.75 500 35.644 4.503 28 35
min_pca 20 0.98 0.75 500 36.482 3.526 30 36
tpca 0.8 0.98 0.75 500 40.206 8.747 25 39
tpca 0.9 0.98 0.75 500 37.22 6.496 26 36
tpca 0.95 0.98 0.75 500 35.918 5.736 26 35
tpca 0.99 0.98 0.75 500 35.052 4.155 28 34
tpca 0.995 0.98 0.75 500 34.964 3.925 28 34
tpca 0.999 0.98 0.75 500 35.268 3.803 29 34
max_pca 1 0.95 0 500 45.922 14.533 22 44
max_pca 2 0.95 0 500 31.02 7.963 16 30
max_pca 3 0.95 0 500 26.608 6.233 16 26
max_pca 5 0.95 0 500 22.2 4.536 13 22
max_pca 10 0.95 0 500 16.654 3.141 10 16
max_pca 20 0.95 0 500 13.582 2.614 9 13
min_pca 1 0.95 0 500 14.402 5.816 5 13
min_pca 2 0.95 0 500 13.34 4.13 7 13
min_pca 3 0.95 0 500 12.742 3.273 7 12
min_pca 5 0.95 0 500 11.838 2.561 8 12
min_pca 10 0.95 0 500 11.776 1.769 9 12
min_pca 20 0.95 0 500 12.866 1.418 10 13
tpca 0.8 0.95 0 500 12.742 3.273 7 12
tpca 0.9 0.95 0 500 11.838 2.561 8 12
tpca 0.95 0.95 0 500 11.634 2.35 8 11
tpca 0.99 0.95 0 500 11.992 1.676 9 12
tpca 0.995 0.95 0 500 12.086 1.644 9 12
tpca 0.999 0.95 0 500 12.214 1.542 10 12
max_pca 1 0.95 0.5 500 110.26 101.243 37.475 94.025
max_pca 2 0.95 0.5 500 64.24 20.944 29.475 61
max_pca 3 0.95 0.5 500 52.466 14.646 26.475 51
max_pca 5 0.95 0.5 500 43.104 10.831 23 43
max_pca 10 0.95 0.5 500 33.41 7.594 20 33
max_pca 20 0.95 0.5 500 26.93 6.079 16 26
min_pca 1 0.95 0.5 500 25.958 9.839 11 24
min_pca 2 0.95 0.5 500 23.51 6.662 12 23
min_pca 3 0.95 0.5 500 22.88 5.257 13.475 22
min_pca 5 0.95 0.5 500 21.29 4.105 14 21
min_pca 10 0.95 0.5 500 21.084 3.026 16 21
min_pca 20 0.95 0.5 500 22.762 2.541 18 23
tpca 0.8 0.95 0.5 500 22.88 5.257 13.475 22
tpca 0.9 0.95 0.5 500 21.29 4.105 14 21
tpca 0.95 0.95 0.5 500 20.916 3.809 14 20
tpca 0.99 0.95 0.5 500 21.27 2.857 16 21
tpca 0.995 0.95 0.5 500 21.366 2.751 16 21
tpca 0.999 0.95 0.5 500 21.71 2.69 17 21
max_pca 1 0.95 0.75 500 426.498 653.174 56.475 151
max_pca 2 0.95 0.75 500 100.798 36.307 46.475 94
max_pca 3 0.95 0.75 500 79.744 24.689 39 75
max_pca 5 0.95 0.75 500 64.464 17.73 35.475 62
max_pca 10 0.95 0.75 500 50.552 12.659 26.475 49
max_pca 20 0.95 0.75 500 42.332 10.852 23 41
min_pca 1 0.95 0.75 500 48.398 17.544 19.475 45
min_pca 2 0.95 0.75 500 42.57 10.895 24 42
min_pca 3 0.95 0.75 500 41.062 9.163 26 40
min_pca 5 0.95 0.75 500 38.84 6.711 27.475 38
min_pca 10 0.95 0.75 500 37.334 4.869 29 37
min_pca 20 0.95 0.75 500 38.176 3.747 31 38
tpca 0.8 0.95 0.75 500 41.062 9.163 26 40
tpca 0.9 0.95 0.75 500 38.84 6.711 27.475 38
