method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 1245.228 889.061 89.95 2000
max_pca 2 0.98 0.5 500 987.51 907.55 93.95 221.05
max_pca 3 0.98 0.5 500 693.868 837.573 70 170
max_pca 5 0.98 0.5 500 106.074 92.023 47 96
max_pca 10 0.98 0.5 500 62.958 17.446 36 60
max_pca 20 0.98 0.5 500 42.586 11.767 24.475 40
min_pca 1 0.98 0.5 500 13.996 4.605 7 13
min_pca 2 0.98 0.5 500 12.902 3.173 8 12
min_pca 3 0.98 0.5 500 16.602 3.734 10 16
min_pca 5 0.98 0.5 500 21.368 3.868 15 21
min_pca 10 0.98 0.5 500 16.286 1.971 13 16
min_pca 20 0.98 0.5 500 19.252 1.845 16 19
tpca 0.8 0.98 0.5 500 20.962 3.089 16 20
tpca 0.9 0.98 0.5 500 16.286 1.971 13 16
tpca 0.95 0.98 0.5 500 17.714 1.914 14 17
tpca 0.99 0.98 0.5 500 19.302 1.927 16 19
tpca 0.995 0.98 0.5 500 19.1 1.824 16 19
tpca 0.999 0.98 0.5 500 19.1 1.824 16 19
mix 0.03 0.98 0.5 500 7.56 1.73 5 7
mix 0.1 0.98 0.5 500 6.448 1.407 4 6
mix 0.3 0.98 0.5 500 5.792 1.234 4 6
mix 1 0.98 0.5 500 5.47 1.183 3 5
max_pca 1 0.98 0.7 500 1262.928 884.163 78.475 2000
max_pca 2 0.98 0.7 500 950.76 900.075 86.425 222.025
max_pca 3 0.98 0.7 500 621.55 798.851 79 173
max_pca 5 0.98 0.7 500 86.606 25.859 48 81
max_pca 10 0.98 0.7 500 50.682 13.048 27.475 49
max_pca 20 0.98 0.7 500 29.226 7.348 15.475 28
min_pca 1 0.98 0.7 500 8.532 2.554 5 8
min_pca 2 0.98 0.7 500 7.678 1.768 5 7
min_pca 3 0.98 0.7 500 10.012 2.087 6.475 10
min_pca 5 0.98 0.7 500 13.072 2.142 10 13
min_pca 10 0.98 0.7 500 9.894 1.098 8 10
min_pca 20 0.98 0.7 500 11.512 1.047 10 11
tpca 0.8 0.98 0.7 500 12.76 1.743 10 13
tpca 0.9 0.98 0.7 500 9.894 1.098 8 10
tpca 0.95 0.98 0.7 500 10.644 1.075 9 11
tpca 0.99 0.98 0.7 500 11.588 1.099 10 11
tpca 0.995 0.98 0.7 500 11.426 1.06 10 11
tpca 0.999 0.98 0.7 500 11.426 1.06 10 11
mix 0.03 0.98 0.7 500 4.692 0.806 3 5
mix 0.1 0.98 0.7 500 4.108 0.708 3 4
