method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 24.374 6.208 13 24
max_pca 2 0.98 0.5 500 16.216 3.64 10 16
max_pca 3 0.98 0.5 500 13.122 2.61 9 13
max_pca 5 0.98 0.5 500 10.014 1.779 7 10
max_pca 10 0.98 0.5 500 7.056 1.178 5 7
max_pca 20 0.98 0.5 500 5.064 0.875 4 5
min_pca 1 0.98 0.5 500 976.266 973.275 10.475 113.025
min_pca 2 0.98 0.5 500 1386.042 896.331 23.475 2000
min_pca 3 0.98 0.5 500 1563.796 803.694 39 2000
min_pca 5 0.98 0.5 500 1804.096 575.749 87.95 2000
min_pca 10 0.98 0.5 500 2000 0 2000 2000
min_pca 20 0.98 0.5 500 2000 0 2000 2000
tpca 0.8 0.98 0.5 500 976.266 973.275 10.475 113.025
tpca 0.9 0.98 0.5 500 976.266 973.275 10.475 113.025
tpca 0.95 0.98 0.5 500 976.266 973.275 10.475 113.025
tpca 0.99 0.98 0.5 500 1508.26 835.153 36.475 2000
tpca 0.995 0.98 0.5 500 1625.72 754.361 50.475 2000
tpca 0.999 0.98 0.5 500 1796.388 585.887 85 2000
mix 0.03 0.98 0.5 500 4.476 0.726 3 4
mix 0.1 0.98 0.5 500 3.766 0.576 3 4
mix 0.3 0.98 0.5 500 3.328 0.541 3 3
mix 1 0.98 0.5 500 3 0.478 2 3
max_pca 1 0.98 1.5 500 1945.94 278.041 825.1 2000
max_pca 2 0.98 1.5 500 1975.812 183.392 2000 2000
max_pca 3 0.98 1.5 500 1987.196 143.011 2000 2000
max_pca 5 0.98 1.5 500 1993.49 102.858 2000 2000
max_pca 10 0.98 1.5 500 772.312 880.158 54 166
max_pca 20 0.98 1.5 500 23.824 8.41 10 22
min_pca 1 0.98 1.5 500 33.14 19.684 7 27
min_pca 2 0.98 1.5 500 35.484 13.944 12.475 33
min_pca 3 0.98 1.5 500 28.284 8.312 14 27
min_pca 5 0.98 1.5 500 23.512 5.18 14 23
min_pca 10 0.98 1.5 500 21.47 3.64 15 21
min_pca 20 0.98 1.5 500 20.504 2.526 16 20
tpca 0.8 0.98 1.5 500 33.14 19.684 7 27
tpca 0.9 0.98 1.5 500 33.14 19.684 7 27
tpca 0.95 0.98 1.5 500 33.14 19.684 7 27
tpca 0.99 0.98 1.5 500 25.358 7.188 13 24
tpca 0.995 0.98 1.5 500 23.226 5.727 13 22
tpca 0.999 0.98 1.5 500 22.626 5.047 14 22
mix 0.03 0.98 1.5 500 4.85 1.293 3 5
mix 0.1 0.98 1.5 500 4.408 1.105 3 4
mix 0.3 0.98 1.5 500 4.176 1.054 2.475 4
mix 1 0.98 1.5 500 4.064 1.04 2 4
max_pca 1 0.98 2 500 196.338 412.19 22 86.025
max_pca 2 0.98 2 500 48.998 25.934 14 43
max_pca 3 0.98 2 500 36.886 16.68 12 33
max_pca 5 0.98 2 500 25.098 9.799 10 23
max_pca 10 0.98 2 500 12.616 3.848 6 12
max_pca 20 0.98 2 500 5.606 1.54 3 5
min_pca 1 0.98 2 500 11.464 6.735 3 10
min_pca 2 0.98 2 500 12.254 5.228 4 11
min_pca 3 0.98 2 500 10.898 3.777 5 10
min_pca 5 0.98 2 500 9.7 2.503 6 9
min_pca 10 0.98 2 500 9.456 1.775 6 9
min_pca 20 0.98 2 500 9.418 1.378 7 9
tpca 0.8 0.98 2 500 11.464 6.735 3 10
tpca 0.9 0.98 2 500 11.464 6.735 3 10
tpca 0.95 0.98 2 500 11.464 6.735 3 10
tpca 0.99 0.98 2 500 9.91 3.263 4 9
tpca 0.995 0.98 2 500 9.528 2.777 5 9
tpca 0.999 0.98 2 500 9.476 2.467 5 9
mix 0.03 0.98 2 500 2.386 0.5 2 2
mix 0.1 0.98 2 500 2.252 0.435 2 2
mix 0.3 0.98 2 500 2.18 0.385 2 2
mix 1 0.98 2 500 2.144 0.351 2 2
max_pca 1 0.95 0.5 500 26.724 7.44 15 26
max_pca 2 0.95 0.5 500 17.312 3.934 10 17
max_pca 3 0.95 0.5 500 13.96 2.839 9 14
max_pca 5 0.95 0.5 500 10.61 1.918 7 10
max_pca 10 0.95 0.5 500 7.42 1.204 5 7
max_pca 20 0.95 0.5 500 5.376 0.846 4 5
min_pca 1 0.95 0.5 500 201.718 553.036 5 22
min_pca 2 0.95 0.5 500 283.3 629.842 10 42
min_pca 3 0.95 0.5 500 294.302 631.668 14 54
min_pca 5 0.95 0.5 500 427.726 743.3 26.475 76.025
min_pca 10 0.95 0.5 500 1276.41 909.969 79.95 2000
min_pca 20 0.95 0.5 500 2000 0 2000 2000
tpca 0.8 0.95 0.5 500 201.718 553.036 5 22
tpca 0.9 0.95 0.5 500 201.718 553.036 5 22
tpca 0.95 0.95 0.5 500 201.718 553.036 5 22
tpca 0.99 0.95 0.5 500 284.952 623.243 13 48
tpca 0.995 0.95 0.5 500 234.19 543.799 19 56
tpca 0.999 0.95 0.5 500 389.086 705.026 25 77
mix 0.03 0.95 0.5 500 4.556 0.701 3 5
mix 0.1 0.95 0.5 500 3.816 0.609 3 4
mix 0.3 0.95 0.5 500 3.376 0.554 3 3
mix 1 0.95 0.5 500 3.058 0.501 2 3
max_pca 1 0.95 1.5 500 1932.738 287.243 756.575 2000
max_pca 2 0.95 1.5 500 1961.962 221.303 1377.225 2000
max_pca 3 0.95 1.5 500 1984.836 142.262 2000 2000
max_pca 5 0.95 1.5 500 1985.626 159.634 2000 2000
max_pca 10 0.95 1.5 500 1101.218 926.166 59.95 268.075
max_pca 20 0.95 1.5 500 26.368 8.955 11 25
min_pca 1 0.95 1.5 500 17.428 10.984 4 14
min_pca 2 0.95 1.5 500 20.61 9.37 7 19
min_pca 3 0.95 1.5 500 18.684 6.481 9 17
min_pca 5 0.95 1.5 500 17.076 4.505 10 16
min_pca 10 0.95 1.5 500 17.448 3.16 12 17
min_pca 20 0.95 1.5 500 18.054 2.401 14 18
tpca 0.8 0.95 1.5 500 17.428 10.984 4 14
tpca 0.9 0.95 1.5 500 17.428 10.984 4 14
tpca 0.95 0.95 1.5 500 17.428 10.984 4 14
tpca 0.99 0.95 1.5 500 16.898 6.217 7 16
tpca 0.995 0.95 1.5 500 16.366 4.998 8 15
tpca 0.999 0.95 1.5 500 16.436 4.449 9 16
mix 0.03 0.95 1.5 500 4.966 1.273 3 5
mix 0.1 0.95 1.5 500 4.502 1.085 3 4
mix 0.3 0.95 1.5 500 4.33 1.077 3 4
mix 1 0.95 1.5 500 4.248 1.085 3 4
max_pca 1 0.95 2 500 301.41 560.858 20 104.025
max_pca 2 0.95 2 500 53.794 27.872 14 47.025
max_pca 3 0.95 2 500 38.64 17.962 12 35
max_pca 5 0.95 2 500 26.3 10.561 10 24
max_pca 10 0.95 2 500 13.148 4.556 6 12
max_pca 20 0.95 2 500 5.642 1.488 3 5
min_pca 1 0.95 2 500 6.278 3.719 2 5
min_pca 2 0.95 2 500 7.31 3.27 3 7
min_pca 3 0.95 2 500 7.056 2.442 3 6
min_pca 5 0.95 2 500 6.902 1.828 4 7
min_pca 10 0.95 2 500 7.444 1.445 5 7
min_pca 20 0.95 2 500 8.056 1.183 6 8
tpca 0.8 0.95 2 500 6.278 3.719 2 5
tpca 0.9 0.95 2 500 6.278 3.719 2 5
tpca 0.95 0.95 2 500 6.278 3.719 2 5
tpca 0.99 0.95 2 500 6.66 2.221 3 6
tpca 0.995 0.95 2 500 6.594 1.949 4 6
tpca 0.999 0.95 2 500 6.814 1.789 4 7
mix 0.03 0.95 2 500 2.394 0.493 2 2
mix 0.1 0.95 2 500 2.25 0.433 2 2
mix 0.3 0.95 2 500 2.188 0.391 2 2
mix 1 0.95 2 500 2.15 0.357 2 2
max_pca 1 0.9 0.5 500 28.724 8.374 15 28
max_pca 2 0.9 0.5 500 18.89 4.308 11 18
max_pca 3 0.9 0.5 500 15.464 3.362 10 15
max_pca 5 0.9 0.5 500 11.746 2.242 8 11
max_pca 10 0.9 0.5 500 8.128 1.41 5 8
max_pca 20 0.9 0.5 500 5.868 0.972 4 6
min_pca 1 0.9 0.5 500 13.392 12.095 3 10
min_pca 2 0.9 0.5 500 19.878 12.146 6 17
min_pca 3 0.9 0.5 500 22.764 10.374 9 20
min_pca 5 0.9 0.5 500 28.424 10.648 14 26
min_pca 10 0.9 0.5 500 55.324 18.124 30 51
min_pca 20 0.9 0.5 500 793.426 882.703 100.475 170
tpca 0.8 0.9 0.5 500 13.392 12.095 3 10
tpca 0.9 0.9 0.5 500 13.392 12.095 3 10
tpca 0.95 0.9 0.5 500 13.392 12.095 3 10
tpca 0.99 0.9 0.5 500 21.564 9.898 8 19.025
tpca 0.995 0.9 0.5 500 23.326 9.217 10 21
tpca 0.999 0.9 0.5 500 28.86 10.997 14 26
mix 0.03 0.9 0.5 500 4.696 0.751 3 5
mix 0.1 0.9 0.5 500 3.944 0.643 3 4
mix 0.3 0.9 0.5 500 3.44 0.596 2.475 3
mix 1 0.9 0.5 500 3.146 0.503 2 3
max_pca 1 0.9 1.5 500 1921.198 334.451 513.275 2000
max_pca 2 0.9 1.5 500 1979.996 169.419 2000 2000
max_pca 3 0.9 1.5 500 1995.146 87.455 2000 2000
max_pca 5 0.9 1.5 500 1991.306 105.082 2000 2000
max_pca 10 0.9 1.5 500 1623.884 742.624 89.425 2000
max_pca 20 0.9 1.5 500 29.288 10.262 12 28
min_pca 1 0.9 1.5 500 9.766 5.093 3 9
min_pca 2 0.9 1.5 500 12.29 4.633 5 12
min_pca 3 0.9 1.5 500 12.496 3.845 6 12
min_pca 5 0.9 1.5 500 12.616 2.953 7.475 12
min_pca 10 0.9 1.5 500 14.268 2.62 9.475 14
min_pca 20 0.9 1.5 500 16.088 2.219 12 16
tpca 0.8 0.9 1.5 500 9.766 5.093 3 9
tpca 0.9 0.9 1.5 500 9.766 5.093 3 9
tpca 0.95 0.9 1.5 500 9.766 5.093 3 9
tpca 0.99 0.9 1.5 500 11.662 3.576 6 11
tpca 0.995 0.9 1.5 500 11.766 3.106 7 12
tpca 0.999 0.9 1.5 500 12.522 3.02 7 12
mix 0.03 0.9 1.5 500 5.13 1.309 3 5
mix 0.1 0.9 1.5 500 4.65 1.15 3 5
mix 0.3 0.9 1.5 500 4.424 1.091 2.475 4
mix 1 0.9 1.5 500 4.34 1.084 2 4
max_pca 1 0.9 2 500 531.284 772.028 22.475 132
max_pca 2 0.9 2 500 67.864 95.352 16 56
max_pca 3 0.9 2 500 45.58 21.304 14 41
max_pca 5 0.9 2 500 30.476 11.741 11.475 28
max_pca 10 0.9 2 500 14.394 4.718 7 13
max_pca 20 0.9 2 500 6.246 1.738 4 6
min_pca 1 0.9 2 500 4.394 2.226 2 4
min_pca 2 0.9 2 500 5.048 1.949 3 5
min_pca 3 0.9 2 500 5.094 1.618 3 5
min_pca 5 0.9 2 500 5.16 1.295 3 5
min_pca 10 0.9 2 500 5.852 1.128 4 6
min_pca 20 0.9 2 500 6.816 0.957 5 7
tpca 0.8 0.9 2 500 4.394 2.226 2 4
tpca 0.9 0.9 2 500 4.394 2.226 2 4
tpca 0.95 0.9 2 500 4.394 2.226 2 4
tpca 0.99 0.9 2 500 4.812 1.49 3 4
tpca 0.995 0.9 2 500 4.888 1.316 3 5
tpca 0.999 0.9 2 500 5.098 1.263 3 5
mix 0.03 0.9 2 500 2.418 0.51 2 2
mix 0.1 0.9 2 500 2.244 0.43 2 2
mix 0.3 0.9 2 500 2.176 0.381 2 2
mix 1 0.9 2 500 2.16 0.372 2 2
max_pca 1 0.7 0.5 500 41.844 13.366 22 39
max_pca 2 0.7 0.5 500 27.064 7.491 14.475 26
max_pca 3 0.7 0.5 500 21.768 5.263 12.475 21
max_pca 5 0.7 0.5 500 16.064 3.337 10 15
max_pca 10 0.7 0.5 500 11.322 2.146 8 11
max_pca 20 0.7 0.5 500 8.322 1.607 5.475 8
min_pca 1 0.7 0.5 500 5.494 2.367 2 5
min_pca 2 0.7 0.5 500 7.618 2.652 4 7
min_pca 3 0.7 0.5 500 8.42 2.55 5 8
min_pca 5 0.7 0.5 500 10.066 2.464 6 10
min_pca 10 0.7 0.5 500 15.658 2.943 11 15
min_pca 20 0.7 0.5 500 29.872 4.275 22 29.025
tpca 0.8 0.7 0.5 500 5.494 2.367 2 5
tpca 0.9 0.7 0.5 500 5.494 2.367 2 5
