method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.9 0 500 923.7 917.387 29.95 177
max_pca 2 0.9 0 500 384.504 683.554 24 83
max_pca 3 0.9 0 500 110.176 288.28 17.475 54
max_pca 5 0.9 0 500 69.224 127.37 14.95 51
min_pca 1 0.9 0 500 2.08 0.3 2 2
min_pca 2 0.9 0 500 2.11 0.313 2 2
min_pca 3 0.9 0 500 2.276 0.456 2 2
min_pca 5 0.9 0 500 2.632 0.549 2 3
tpca 0.8 0.9 0 500 2.08 0.3 2 2
tpca 0.9 0.9 0 500 2.08 0.3 2 2
tpca 0.95 0.9 0 500 2.08 0.3 2 2
tpca 0.99 0.9 0 500 2.08 0.3 2 2
max_pca 1 0.9 0.5 500 1781.516 518.668 150.75 2000
max_pca 2 0.9 0.5 500 1774.622 527.257 168.175 2000
max_pca 3 0.9 0.5 500 1626.086 664.173 72.85 2000
max_pca 5 0.9 0.5 500 1680.972 624.078 98.325 2000
min_pca 1 0.9 0.5 500 2.2 0.452 2 2
min_pca 2 0.9 0.5 500 2.352 0.559 2 2
min_pca 3 0.9 0.5 500 2.72 0.665 2 3
min_pca 5 0.9 0.5 500 3.178 0.641 2 3
tpca 0.8 0.9 0.5 500 2.2 0.452 2 2
tpca 0.9 0.9 0.5 500 2.2 0.452 2 2
tpca 0.95 0.9 0.5 500 2.2 0.452 2 2
tpca 0.99 0.9 0.5 500 2.2 0.452 2 2
max_pca 1 0.9 0.75 500 1825.588 457.506 287.525 2000
max_pca 2 0.9 0.75 500 1792.898 500.25 236.8 2000
max_pca 3 0.9 0.75 500 1737.972 546.411 204.85 2000
max_pca 5 0.9 0.75 500 1743.196 537.526 224.85 2000
min_pca 1 0.9 0.75 500 2.368 0.667 2 2
min_pca 2 0.9 0.75 500 2.694 0.768 2 3
min_pca 3 0.9 0.75 500 3.344 0.841 2 3
min_pca 5 0.9 0.75 500 3.97 0.94 3 4
tpca 0.8 0.9 0.75 500 2.368 0.667 2 2
tpca 0.9 0.9 0.75 500 2.368 0.667 2 2
tpca 0.95 0.9 0.75 500 2.368 0.667 2 2
tpca 0.99 0.9 0.75 500 2.368 0.667 2 2
max_pca 1 0.7 0 500 1649.22 678.296 57.475 2000
max_pca 2 0.7 0 500 1557.834 740.336 43.95 2000
max_pca 3 0.7 0 500 1342.332 855.8 38.425 2000
max_pca 5 0.7 0 500 1269.896 861.997 36.475 2000
min_pca 1 0.7 0 500 2.212 0.485 2 2
min_pca 2 0.7 0 500 2.296 0.545 2 2
min_pca 3 0.7 0 500 2.638 0.687 2 3
min_pca 5 0.7 0 500 3.088 0.658 2 3
tpca 0.8 0.7 0 500 2.212 0.485 2 2
tpca 0.9 0.7 0 500 2.212 0.485 2 2
tpca 0.95 0.7 0 500 2.212 0.485 2 2
tpca 0.99 0.7 0 500 2.212 0.485 2 2
max_pca 1 0.7 0.5 500 1842.808 433.781 335.825 2000
max_pca 2 0.7 0.5 500 1839.51 452.588 183.1 2000
max_pca 3 0.7 0.5 500 1814.408 476.405 163.55 2000
max_pca 5 0.7 0.5 500 1734.066 557.299 145.175 2000
min_pca 1 0.7 0.5 500 2.49 0.899 2 2
min_pca 2 0.7 0.5 500 2.72 0.836 2 3
min_pca 3 0.7 0.5 500 3.31 0.963 2 3
min_pca 5 0.7 0.5 500 3.92 1.07 3 4
tpca 0.8 0.7 0.5 500 2.49 0.899 2 2
tpca 0.9 0.7 0.5 500 2.49 0.899 2 2
tpca 0.95 0.7 0.5 500 2.49 0.899 2 2
tpca 0.99 0.7 0.5 500 2.49 0.899 2 2
max_pca 1 0.7 0.75 500 1867.59 395.373 345.025 2000
max_pca 2 0.7 0.75 500 1832.946 438.018 292.4 2000
max_pca 3 0.7 0.75 500 1823.724 449.569 255.4 2000
max_pca 5 0.7 0.75 500 1790.62 487.66 213.725 2000
min_pca 1 0.7 0.75 500 2.88 1.31 2 2
min_pca 2 0.7 0.75 500 3.486 1.501 2 3
min_pca 3 0.7 0.75 500 4.456 1.852 3 4
min_pca 5 0.7 0.75 500 5.488 2.141 3 5
tpca 0.8 0.7 0.75 500 2.88 1.31 2 2
tpca 0.9 0.7 0.75 500 2.88 1.31 2 2
tpca 0.95 0.7 0.75 500 2.88 1.31 2 2
tpca 0.99 0.7 0.75 500 2.88 1.31 2 2
max_pca 1 0.5 0 500 1839.188 445.707 260 2000
max_pca 2 0.5 0 500 1760.796 539.788 111.175 2000
max_pca 3 0.5 0 500 1750.704 550.914 127.025 2000
max_pca 5 0.5 0 500 1723.556 570.822 93.425 2000
min_pca 1 0.5 0 500 2.438 0.853 2 2
min_pca 2 0.5 0 500 2.728 0.998 2 2
min_pca 3 0.5 0 500 3.326 1.143 2 3
min_pca 5 0.5 0 500 3.96 1.301 2 4
tpca 0.8 0.5 0 500 2.438 0.853 2 2
tpca 0.9 0.5 0 500 2.438 0.853 2 2
tpca 0.95 0.5 0 500 2.438 0.853 2 2
tpca 0.99 0.5 0 500 2.438 0.853 2 2
max_pca 1 0.5 0.5 500 1838.488 430.506 292.275 2000
max_pca 2 0.5 0.5 500 1815.636 458.363 252.75 2000
max_pca 3 0.5 0.5 500 1766.25 523.784 161.75 2000
max_pca 5 0.5 0.5 500 1714.292 565.618 106.375 2000
min_pca 1 0.5 0.5 500 2.964 1.251 2 3
min_pca 2 0.5 0.5 500 3.516 1.476 2 3
min_pca 3 0.5 0.5 500 4.618 2.121 2 4
min_pca 5 0.5 0.5 500 5.634 2.422 3 5
tpca 0.8 0.5 0.5 500 2.964 1.251 2 3
tpca 0.9 0.5 0.5 500 2.964 1.251 2 3
tpca 0.95 0.5 0.5 500 2.964 1.251 2 3
tpca 0.99 0.5 0.5 500 2.964 1.251 2 3
max_pca 1 0.5 0.75 500 1851.21 423.563 334.375 2000
max_pca 2 0.5 0.75 500 1803.82 483.084 193.8 2000
max_pca 3 0.5 0.75 500 1815.13 461.864 281.325 2000
max_pca 5 0.5 0.75 500 1759.316 516.297 197.375 2000
min_pca 1 0.5 0.75 500 4.218 3.546 2 3
min_pca 2 0.5 0.75 500 5.582 4.724 2 4
min_pca 3 0.5 0.75 500 7.922 6.88 3 6
min_pca 5 0.5 0.75 500 9.464 6.129 4 8
tpca 0.8 0.5 0.75 500 4.218 3.546 2 3
tpca 0.9 0.5 0.75 500 4.218 3.546 2 3
tpca 0.95 0.5 0.75 500 4.218 3.546 2 3
tpca 0.99 0.5 0.75 500 4.218 3.546 2 3
max_pca 1 0.3 0 500 1844.256 434.011 352.65 2000
max_pca 2 0.3 0 500 1811.622 481.111 229.275 2000
max_pca 3 0.3 0 500 1796.094 498.978 142.55 2000
max_pca 5 0.3 0 500 1762.076 530.92 118.5 2000
min_pca 1 0.3 0 500 15.664 154.407 2 3
min_pca 2 0.3 0 500 8.982 89.694 2 3
min_pca 3 0.3 0 500 14.31 126.222 3 4
min_pca 5 0.3 0 500 7.8 9.485 3 6
tpca 0.8 0.3 0 500 15.664 154.407 2 3
tpca 0.9 0.3 0 500 15.664 154.407 2 3
tpca 0.95 0.3 0 500 15.664 154.407 2 3
tpca 0.99 0.3 0 500 15.664 154.407 2 3
max_pca 1 0.3 0.5 500 1827.896 455.068 289 2000
max_pca 2 0.3 0.5 500 1820.152 440.965 294.75 2000
max_pca 3 0.3 0.5 500 1818.844 448.73 346.375 2000
max_pca 5 0.3 0.5 500 1724.898 551.882 140.125 2000
min_pca 1 0.3 0.5 500 17.302 154.37 2 3
min_pca 2 0.3 0.5 500 31.158 217.316 2 5
min_pca 3 0.3 0.5 500 39.894 234.289 3 7
min_pca 5 0.3 0.5 500 21.634 126.24 4 10
tpca 0.8 0.3 0.5 500 17.302 154.37 2 3
tpca 0.9 0.3 0.5 500 17.302 154.37 2 3
tpca 0.95 0.3 0.5 500 17.302 154.37 2 3
tpca 0.99 0.3 0.5 500 17.302 154.37 2 3
max_pca 1 0.3 0.75 500 1843.746 432.11 339.9 2000
max_pca 2 0.3 0.75 500 1837.708 437.947 340.425 2000
max_pca 3 0.3 0.75 500 1787.77 501.916 267.475 2000
max_pca 5 0.3 0.75 500 1749.012 531.44 194.025 2000
min_pca 1 0.3 0.75 500 102.864 417.514 2 6
min_pca 2 0.3 0.75 500 187.426 556.976 3 9
min_pca 3 0.3 0.75 500 256.35 633.125 4 16
min_pca 5 0.3 0.75 500 133.18 447.149 5.475 18
tpca 0.8 0.3 0.75 500 102.864 417.514 2 6
tpca 0.9 0.3 0.75 500 102.864 417.514 2 6
tpca 0.95 0.3 0.75 500 102.864 417.514 2 6
tpca 0.99 0.3 0.75 500 102.864 417.514 2 6
max_pca 1 0.1 0 500 1840.842 425.907 389.875 2000
max_pca 2 0.1 0 500 1852.298 417.445 305.125 2000
max_pca 3 0.1 0 500 1820.794 468.917 247.975 2000
max_pca 5 0.1 0 500 1754.368 542.764 153.475 2000
min_pca 1 0.1 0 500 686.092 939.958 2 14
min_pca 2 0.1 0 500 946.064 989.648 3 44
min_pca 3 0.1 0 500 1053.848 986.014 4 145.5
min_pca 5 0.1 0 500 870.51 970.545 5.475 64.075
tpca 0.8 0.1 0 500 686.092 939.958 2 14
tpca 0.9 0.1 0 500 686.092 939.958 2 14
tpca 0.95 0.1 0 500 686.092 939.958 2 14
tpca 0.99 0.1 0 500 686.092 939.958 2 14
max_pca 1 0.1 0.5 500 1876.58 385.549 395.775 2000
max_pca 2 0.1 0.5 500 1850.824 402.862 477.9 2000
max_pca 3 0.1 0.5 500 1821.542 446.864 342.85 2000
max_pca 5 0.1 0.5 500 1802.396 455.23 326.9 2000
min_pca 1 0.1 0.5 500 1075.092 987.354 3 2000
min_pca 2 0.1 0.5 500 1357.566 924.897 4 2000
min_pca 3 0.1 0.5 500 1458.812 877.635 7 2000
min_pca 5 0.1 0.5 500 1279.68 941.336 9 2000
tpca 0.8 0.1 0.5 500 1075.092 987.354 3 2000
tpca 0.9 0.1 0.5 500 1075.092 987.354 3 2000
tpca 0.95 0.1 0.5 500 1075.092 987.354 3 2000
tpca 0.99 0.1 0.5 500 1075.092 987.354 3 2000
max_pca 1 0.1 0.75 500 1821.186 478.53 191.85 2000
max_pca 2 0.1 0.75 500 1809.222 479.024 250.425 2000
max_pca 3 0.1 0.75 500 1787.326 501.066 249.9 2000
max_pca 5 0.1 0.75 500 1784.09 484.247 306.275 2000
min_pca 1 0.1 0.75 500 1334.886 932.044 4.475 2000
min_pca 2 0.1 0.75 500 1554.474 820.903 9 2000
min_pca 3 0.1 0.75 500 1712.28 691.18 21.475 2000
min_pca 5 0.1 0.75 500 1528.632 830.877 22.95 2000
tpca 0.8 0.1 0.75 500 1334.886 932.044 4.475 2000
tpca 0.9 0.1 0.75 500 1334.886 932.044 4.475 2000
tpca 0.95 0.1 0.75 500 1334.886 932.044 4.475 2000
tpca 0.99 0.1 0.75 500 1334.886 932.044 4.475 2000
