method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 33.792 9.774 16 33
max_pca 2 0.98 0 500 21.45 5.46 12 21
max_pca 3 0.98 0 500 16.848 3.916 10 16
max_pca 5 0.98 0 500 13.492 2.887 9 13
max_pca 10 0.98 0 500 10.518 2.031 7 10
max_pca 20 0.98 0 500 8.904 1.722 6 9
min_pca 1 0.98 0 500 2.01 0.1 2 2
min_pca 2 0.98 0 500 2 0 2 2
min_pca 3 0.98 0 500 2 0 2 2
min_pca 5 0.98 0 500 2 0 2 2
min_pca 10 0.98 0 500 2 0 2 2
min_pca 20 0.98 0 500 2.108 0.311 2 2
tpca 0.8 0.98 0 500 2.01 0.1 2 2
tpca 0.9 0.98 0 500 2.01 0.1 2 2
tpca 0.95 0.98 0 500 2.01 0.1 2 2
tpca 0.99 0.98 0 500 2.01 0.1 2 2
tpca 0.995 0.98 0 500 2 0 2 2
tpca 0.999 0.98 0 500 2 0 2 2
max_pca 1 0.98 0.5 500 89.12 35.791 34 83
max_pca 2 0.98 0.5 500 53.532 17.005 22 52
max_pca 3 0.98 0.5 500 41.708 12.747 20 40
max_pca 5 0.98 0.5 500 33.294 8.978 17 33
max_pca 10 0.98 0.5 500 27.502 7.277 16 27
max_pca 20 0.98 0.5 500 24.266 6.28 13 23
min_pca 1 0.98 0.5 500 2.04 0.216 2 2
min_pca 2 0.98 0.5 500 2.022 0.16 2 2
min_pca 3 0.98 0.5 500 2.012 0.109 2 2
min_pca 5 0.98 0.5 500 2.024 0.153 2 2
min_pca 10 0.98 0.5 500 2.082 0.275 2 2
min_pca 20 0.98 0.5 500 2.8 0.425 2 3
tpca 0.8 0.98 0.5 500 2.04 0.216 2 2
tpca 0.9 0.98 0.5 500 2.04 0.216 2 2
tpca 0.95 0.98 0.5 500 2.04 0.216 2 2
tpca 0.99 0.98 0.5 500 2.04 0.216 2 2
tpca 0.995 0.98 0.5 500 2.012 0.109 2 2
tpca 0.999 0.98 0.5 500 2.008 0.089 2 2
max_pca 1 0.98 0.75 500 432.43 648.621 53.9 148.025
max_pca 2 0.98 0.75 500 94.546 44.207 35.475 86
max_pca 3 0.98 0.75 500 73.21 25.037 31 71
max_pca 5 0.98 0.75 500 57.964 17.765 27 55
max_pca 10 0.98 0.75 500 51.014 14.851 25.475 49
max_pca 20 0.98 0.75 500 47.47 14.449 24 45
min_pca 1 0.98 0.75 500 2.084 0.324 2 2
min_pca 2 0.98 0.75 500 2.05 0.218 2 2
min_pca 3 0.98 0.75 500 2.072 0.266 2 2
min_pca 5 0.98 0.75 500 2.128 0.34 2 2
min_pca 10 0.98 0.75 500 2.614 0.523 2 3
min_pca 20 0.98 0.75 500 3.434 0.527 3 3
tpca 0.8 0.98 0.75 500 2.084 0.324 2 2
tpca 0.9 0.98 0.75 500 2.084 0.324 2 2
tpca 0.95 0.98 0.75 500 2.084 0.324 2 2
tpca 0.99 0.98 0.75 500 2.084 0.324 2 2
tpca 0.995 0.98 0.75 500 2.072 0.266 2 2
tpca 0.999 0.98 0.75 500 2.072 0.259 2 2
max_pca 1 0.95 0 500 37.626 11.858 18.475 36
max_pca 2 0.95 0 500 23.552 6.165 13 23
max_pca 3 0.95 0 500 18.798 4.552 11 18
max_pca 5 0.95 0 500 14.81 3.359 9 14
max_pca 10 0.95 0 500 11.634 2.324 7 11
max_pca 20 0.95 0 500 9.8 2.062 6 10
min_pca 1 0.95 0 500 2.018 0.133 2 2
min_pca 2 0.95 0 500 2.008 0.089 2 2
min_pca 3 0.95 0 500 2.004 0.063 2 2
min_pca 5 0.95 0 500 2.002 0.045 2 2
min_pca 10 0.95 0 500 2.006 0.077 2 2
min_pca 20 0.95 0 500 2.14 0.347 2 2
tpca 0.8 0.95 0 500 2.018 0.133 2 2
tpca 0.9 0.95 0 500 2.018 0.133 2 2
tpca 0.95 0.95 0 500 2.018 0.133 2 2
tpca 0.99 0.95 0 500 2.018 0.133 2 2
tpca 0.995 0.95 0 500 2.004 0.063 2 2
tpca 0.999 0.95 0 500 2.004 0.063 2 2
max_pca 1 0.95 0.5 500 99.664 54.72 38 88
max_pca 2 0.95 0.5 500 57.826 19.553 27 54.025
max_pca 3 0.95 0.5 500 44.94 14.497 21 43
max_pca 5 0.95 0.5 500 35.45 10.132 19 34
max_pca 10 0.95 0.5 500 29.974 8.297 16 29
max_pca 20 0.95 0.5 500 26.228 7.323 14 25
min_pca 1 0.95 0.5 500 2.054 0.251 2 2
min_pca 2 0.95 0.5 500 2.016 0.126 2 2
min_pca 3 0.95 0.5 500 2.012 0.109 2 2
min_pca 5 0.95 0.5 500 2.026 0.159 2 2
min_pca 10 0.95 0.5 500 2.144 0.351 2 2
min_pca 20 0.95 0.5 500 2.886 0.354 2 3
tpca 0.8 0.95 0.5 500 2.054 0.251 2 2
tpca 0.9 0.95 0.5 500 2.054 0.251 2 2
tpca 0.95 0.95 0.5 500 2.054 0.251 2 2
tpca 0.99 0.95 0.5 500 2.054 0.251 2 2
tpca 0.995 0.95 0.5 500 2.012 0.109 2 2
tpca 0.999 0.95 0.5 500 2.014 0.118 2 2
max_pca 1 0.95 0.75 500 503.766 700.37 52 164.025
max_pca 2 0.95 0.75 500 100.602 51.426 37.475 94
max_pca 3 0.95 0.75 500 75.15 25.774 34 71
max_pca 5 0.95 0.75 500 60.62 18.495 32 58.025
max_pca 10 0.95 0.75 500 53.706 15.452 26 52
max_pca 20 0.95 0.75 500 49.762 15.213 24 49
min_pca 1 0.95 0.75 500 2.088 0.323 2 2
min_pca 2 0.95 0.75 500 2.052 0.231 2 2
min_pca 3 0.95 0.75 500 2.054 0.235 2 2
min_pca 5 0.95 0.75 500 2.156 0.369 2 2
min_pca 10 0.95 0.75 500 2.666 0.501 2 3
min_pca 20 0.95 0.75 500 3.504 0.557 3 3
tpca 0.8 0.95 0.75 500 2.088 0.323 2 2
tpca 0.9 0.95 0.75 500 2.088 0.323 2 2
tpca 0.95 0.95 0.75 500 2.088 0.323 2 2
tpca 0.99 0.95 0.75 500 2.088 0.323 2 2
tpca 0.995 0.95 0.75 500 2.054 0.235 2 2
tpca 0.999 0.95 0.75 500 2.086 0.288 2 2
max_pca 1 0.9 0 500 44.218 16.436 20 41
max_pca 2 0.9 0 500 28.006 8.161 15 27
max_pca 3 0.9 0 500 22.022 5.984 12 21
max_pca 5 0.9 0 500 17.482 3.997 11 17
max_pca 10 0.9 0 500 13.862 3.079 8 14
max_pca 20 0.9 0 500 12.004 2.663 7 12
min_pca 1 0.9 0 500 2.02 0.14 2 2
min_pca 2 0.9 0 500 2.006 0.077 2 2
min_pca 3 0.9 0 500 2 0 2 2
min_pca 5 0.9 0 500 2.004 0.063 2 2
min_pca 10 0.9 0 500 2.008 0.089 2 2
min_pca 20 0.9 0 500 2.262 0.44 2 2
tpca 0.8 0.9 0 500 2.02 0.14 2 2
tpca 0.9 0.9 0 500 2.02 0.14 2 2
tpca 0.95 0.9 0 500 2.02 0.14 2 2
tpca 0.99 0.9 0 500 2.02 0.14 2 2
tpca 0.995 0.9 0 500 2 0 2 2
tpca 0.999 0.9 0 500 2 0 2 2
max_pca 1 0.9 0.5 500 116.136 154.662 36 96
max_pca 2 0.9 0.5 500 62.216 21.477 26 59
max_pca 3 0.9 0.5 500 48.62 15.832 24 46
max_pca 5 0.9 0.5 500 39.236 11.239 19 38
max_pca 10 0.9 0.5 500 32.314 8.613 17 31
max_pca 20 0.9 0.5 500 28.84 7.767 15 28
min_pca 1 0.9 0.5 500 2.044 0.249 2 2
min_pca 2 0.9 0.5 500 2.02 0.14 2 2
min_pca 3 0.9 0.5 500 2.012 0.109 2 2
min_pca 5 0.9 0.5 500 2.018 0.133 2 2
min_pca 10 0.9 0.5 500 2.166 0.372 2 2
min_pca 20 0.9 0.5 500 2.966 0.318 2 3
tpca 0.8 0.9 0.5 500 2.044 0.249 2 2
tpca 0.9 0.9 0.5 500 2.044 0.249 2 2
tpca 0.95 0.9 0.5 500 2.044 0.249 2 2
tpca 0.99 0.9 0.5 500 2.044 0.249 2 2
tpca 0.995 0.9 0.5 500 2.012 0.109 2 2
tpca 0.999 0.9 0.5 500 2.012 0.109 2 2
max_pca 1 0.9 0.75 500 568.448 750.383 44.475 169.025
max_pca 2 0.9 0.75 500 110.47 127.552 42 95
max_pca 3 0.9 0.75 500 80.444 28.599 34 75
max_pca 5 0.9 0.75 500 64.422 20.946 30 60.025
max_pca 10 0.9 0.75 500 57.268 17.52 28 54
max_pca 20 0.9 0.75 500 53.974 16.811 26 52
min_pca 1 0.9 0.75 500 2.112 0.368 2 2
min_pca 2 0.9 0.75 500 2.072 0.295 2 2
min_pca 3 0.9 0.75 500 2.086 0.295 2 2
min_pca 5 0.9 0.75 500 2.188 0.401 2 2
min_pca 10 0.9 0.75 500 2.79 0.492 2 3
min_pca 20 0.9 0.75 500 3.69 0.557 3 4
tpca 0.8 0.9 0.75 500 2.112 0.368 2 2
tpca 0.9 0.9 0.75 500 2.112 0.368 2 2
tpca 0.95 0.9 0.75 500 2.112 0.368 2 2
tpca 0.99 0.9 0.75 500 2.112 0.368 2 2
tpca 0.995 0.9 0.75 500 2.086 0.295 2 2
tpca 0.999 0.9 0.75 500 2.11 0.326 2 2
max_pca 1 0.7 0 500 91.256 48.719 30 80
max_pca 2 0.7 0 500 52.836 20.332 23.475 49
max_pca 3 0.7 0 500 40.894 13.312 21 38
max_pca 5 0.7 0 500 32.33 9.805 16 31
max_pca 10 0.7 0 500 26.326 6.853 15 25
max_pca 20 0.7 0 500 23.04 5.916 13 22
min_pca 1 0.7 0 500 2.042 0.211 2 2
min_pca 2 0.7 0 500 2.012 0.109 2 2
min_pca 3 0.7 0 500 2.01 0.1 2 2
min_pca 5 0.7 0 500 2.028 0.165 2 2
min_pca 10 0.7 0 500 2.096 0.295 2 2
min_pca 20 0.7 0 500 2.774 0.437 2 3
tpca 0.8 0.7 0 500 2.042 0.211 2 2
tpca 0.9 0.7 0 500 2.042 0.211 2 2
tpca 0.95 0.7 0 500 2.042 0.211 2 2
tpca 0.99 0.7 0 500 2.042 0.211 2 2
tpca 0.995 0.7 0 500 2.01 0.1 2 2
tpca 0.999 0.7 0 500 2.014 0.118 2 2
