method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.9 0.5 500 1749.308 531.33 231.125 2000
max_pca 2 0.9 0.5 500 1730.944 578.441 102.475 2000
max_pca 3 0.9 0.5 500 1602.392 677.042 58.9 2000
max_pca 5 0.9 0.5 500 1409.626 795.323 50.475 2000
min_pca 1 0.9 0.5 500 330.142 713.797 4 15
min_pca 2 0.9 0.5 500 105.33 397.805 5 14
min_pca 3 0.9 0.5 500 20.412 90.435 5 11
min_pca 5 0.9 0.5 500 13.022 6.681 6 11
tpca 0.8 0.9 0.5 500 20.412 90.435 5 11
tpca 0.9 0.9 0.5 500 20.054 89.813 6 12.025
tpca 0.95 0.9 0.5 500 20.054 89.813 6 12.025
tpca 0.99 0.9 0.5 500 20.054 89.813 6 12.025
mix 0.03 0.9 0.5 500 23.566 10.226 8 21.025
mix 0.1 0.9 0.5 500 17.746 6.991 6 17
mix 0.3 0.9 0.5 500 15.524 5.623 6 15
mix 1 0.9 0.5 500 14.188 5.15 5 13
max_pca 1 0.9 0.7 500 1775.916 507.153 274.725 2000
max_pca 2 0.9 0.7 500 1548.34 754.879 46.95 2000
max_pca 3 0.9 0.7 500 1276.06 850.698 39.9 1963.15
max_pca 5 0.9 0.7 500 629.986 833.827 19 103.025
min_pca 1 0.9 0.7 500 249.312 641.36 3 8
min_pca 2 0.9 0.7 500 30.624 198.327 4 8
min_pca 3 0.9 0.7 500 8.308 5.164 4 7
min_pca 5 0.9 0.7 500 7.13 2.601 4 6
tpca 0.8 0.9 0.7 500 8.308 5.164 4 7
tpca 0.9 0.9 0.7 500 8.28 4.548 4 7
tpca 0.95 0.9 0.7 500 8.28 4.548 4 7
tpca 0.99 0.9 0.7 500 8.28 4.548 4 7
mix 0.03 0.9 0.7 500 10.812 3.293 6 10
mix 0.1 0.9 0.7 500 8.912 2.543 5 8
mix 0.3 0.9 0.7 500 8.058 2.225 5 8
mix 1 0.9 0.7 500 7.448 1.94 4 7
max_pca 1 0.9 1 500 1754.702 533.56 216.725 2000
max_pca 2 0.9 1 500 891.572 907.82 23 171.075
max_pca 3 0.9 1 500 542.886 787.141 19 89.025
max_pca 5 0.9 1 500 78.854 252.197 12 34
min_pca 1 0.9 1 500 185.094 564.61 3 5
min_pca 2 0.9 1 500 7.196 11.064 3 5
min_pca 3 0.9 1 500 4.942 2.511 3 4
min_pca 5 0.9 1 500 4.338 1.272 3 4
tpca 0.8 0.9 1 500 4.942 2.511 3 4
tpca 0.9 0.9 1 500 4.962 2.506 3 4
tpca 0.95 0.9 1 500 4.962 2.506 3 4
tpca 0.99 0.9 1 500 4.962 2.506 3 4
mix 0.03 0.9 1 500 5.786 1.305 4 6
mix 0.1 0.9 1 500 4.984 1.057 3 5
mix 0.3 0.9 1 500 4.566 0.948 3 4
mix 1 0.9 1 500 4.288 0.896 3 4
