method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 804.132 851.664 59.475 202
max_pca 2 0.98 0.5 500 329.524 550.032 59.475 144
max_pca 3 0.98 0.5 500 116.674 126.1 47 102
max_pca 5 0.98 0.5 500 78.828 23.418 39 75.025
max_pca 10 0.98 0.5 500 38.388 9.461 22 37
max_pca 20 0.98 0.5 500 33.124 8.126 19 32
min_pca 1 0.98 0.5 500 11.212 2.938 7 11
min_pca 2 0.98 0.5 500 9.488 1.857 6 9
min_pca 3 0.98 0.5 500 13.58 2.468 9 13
min_pca 5 0.98 0.5 500 20.42 3.158 15 20
min_pca 10 0.98 0.5 500 24.348 3.054 19 24
min_pca 20 0.98 0.5 500 27.25 2.687 22 27
tpca 0.8 0.98 0.5 500 22.676 2.895 17 22
tpca 0.9 0.98 0.5 500 23.814 2.563 19 24
tpca 0.95 0.98 0.5 500 25.3 2.601 20 25
tpca 0.99 0.98 0.5 500 28.474 2.745 23 28
tpca 0.995 0.98 0.5 500 28.474 2.745 23 28
tpca 0.999 0.98 0.5 500 28.474 2.745 23 28
mix 0.03 0.98 0.5 500 7.54 1.676 5 7
mix 0.1 0.98 0.5 500 6.52 1.436 4 6
mix 0.3 0.98 0.5 500 5.946 1.306 4 6
mix 1 0.98 0.5 500 5.614 1.217 4 5
max_pca 1 0.98 0.7 500 400.458 628.928 49.475 146
max_pca 2 0.98 0.7 500 159.198 258.569 48.475 115
max_pca 3 0.98 0.7 500 90.112 33.576 41 83
max_pca 5 0.98 0.7 500 62.448 17.853 30 60
max_pca 10 0.98 0.7 500 25.916 5.87 15 25
max_pca 20 0.98 0.7 500 22.15 5.154 13 22
min_pca 1 0.98 0.7 500 6.876 1.504 5 7
min_pca 2 0.98 0.7 500 5.956 1.016 4 6
min_pca 3 0.98 0.7 500 8.334 1.381 6 8
min_pca 5 0.98 0.7 500 12.526 1.879 9 12
min_pca 10 0.98 0.7 500 15.13 1.867 12 15
min_pca 20 0.98 0.7 500 17.27 1.684 14 17
tpca 0.8 0.98 0.7 500 13.976 1.736 11 14
tpca 0.9 0.98 0.7 500 14.884 1.586 12 15
tpca 0.95 0.98 0.7 500 15.976 1.604 13 16
tpca 0.99 0.98 0.7 500 18.134 1.716 15 18
tpca 0.995 0.98 0.7 500 18.134 1.716 15 18
tpca 0.999 0.98 0.7 500 18.134 1.716 15 18
mix 0.03 0.98 0.7 500 4.838 0.863 3 5
mix 0.1 0.98 0.7 500 4.174 0.754 3 4
mix 0.3 0.98 0.7 500 3.794 0.682 3 4
mix 1 0.98 0.7 500 3.58 0.648 2 4
max_pca 1 0.98 1 500 155.668 318.719 31.475 94
max_pca 2 0.98 1 500 100.014 127.644 36.475 85
max_pca 3 0.98 1 500 69.884 24.259 31.95 65
max_pca 5 0.98 1 500 45.75 12.891 25 44
max_pca 10 0.98 1 500 15.558 3.177 10 15
max_pca 20 0.98 1 500 13.494 2.869 8 13
min_pca 1 0.98 1 500 4.342 0.665 3 4
min_pca 2 0.98 1 500 3.894 0.517 3 4
min_pca 3 0.98 1 500 5.166 0.66 4 5
