method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 23.556 5.93 14 23
max_pca 2 0.98 0.5 500 16.182 3.316 10 16
max_pca 3 0.98 0.5 500 14.064 2.602 9 14
max_pca 5 0.98 0.5 500 11.086 1.829 8 11
max_pca 10 0.98 0.5 500 7.946 1.227 6 8
max_pca 20 0.98 0.5 500 5.494 0.814 4 5
min_pca 1 0.98 0.5 500 34.224 234.632 2 4
min_pca 2 0.98 0.5 500 18.826 154.498 2 4
min_pca 3 0.98 0.5 500 24.974 178.022 3 6
min_pca 5 0.98 0.5 500 38.244 217.113 4 10
min_pca 10 0.98 0.5 500 128.9 421.406 8 26
min_pca 20 0.98 0.5 500 1001.162 949.705 39.475 173.025
tpca 0.8 0.98 0.5 500 34.224 234.632 2 4
tpca 0.9 0.98 0.5 500 34.224 234.632 2 4
tpca 0.95 0.98 0.5 500 34.224 234.632 2 4
tpca 0.99 0.98 0.5 500 34.224 234.632 2 4
tpca 0.995 0.98 0.5 500 18.826 154.498 2 4
tpca 0.999 0.98 0.5 500 18.826 154.498 2 4
mix 0.03 0.98 0.5 500 4.548 0.687 3 5
mix 0.1 0.98 0.5 500 3.826 0.6 3 4
mix 0.3 0.98 0.5 500 3.352 0.556 2 3
mix 1 0.98 0.5 500 3.058 0.505 2 3
max_pca 1 0.98 1.5 500 1952.19 225.354 1170.925 2000
max_pca 2 0.98 1.5 500 1975.496 197.45 2000 2000
max_pca 3 0.98 1.5 500 1979.424 188.144 2000 2000
max_pca 5 0.98 1.5 500 1949.054 300.73 294.9 2000
max_pca 10 0.98 1.5 500 133.004 227.1 45 99
max_pca 20 0.98 1.5 500 24.436 7.815 10.475 23
min_pca 1 0.98 1.5 500 6.552 10.409 2 4
min_pca 2 0.98 1.5 500 5.206 3.119 2 4
min_pca 3 0.98 1.5 500 6.202 3.202 3 5
min_pca 5 0.98 1.5 500 7.822 3.555 3 7
min_pca 10 0.98 1.5 500 10.592 3.523 5 10
min_pca 20 0.98 1.5 500 13.824 3.151 9 13
tpca 0.8 0.98 1.5 500 6.552 10.409 2 4
tpca 0.9 0.98 1.5 500 6.552 10.409 2 4
tpca 0.95 0.98 1.5 500 6.552 10.409 2 4
tpca 0.99 0.98 1.5 500 6.552 10.409 2 4
tpca 0.995 0.98 1.5 500 5.206 3.119 2 4
tpca 0.999 0.98 1.5 500 5.206 3.119 2 4
mix 0.03 0.98 1.5 500 4.79 1.205 3 5
mix 0.1 0.98 1.5 500 4.32 1.081 3 4
mix 0.3 0.98 1.5 500 4.15 1.036 3 4
mix 1 0.98 1.5 500 4.062 1.022 2 4
max_pca 1 0.98 2 500 407.684 670.046 27.475 121
max_pca 2 0.98 2 500 54.258 27.466 15.475 47
max_pca 3 0.98 2 500 32.276 13.951 11 30
max_pca 5 0.98 2 500 22.836 8.574 10 21
max_pca 10 0.98 2 500 11.398 3.563 6 11
max_pca 20 0.98 2 500 5.622 1.478 3 5
min_pca 1 0.98 2 500 3.17 2.49 2 2
min_pca 2 0.98 2 500 2.846 1.132 2 2
min_pca 3 0.98 2 500 3.12 1.142 2 3
min_pca 5 0.98 2 500 3.724 1.211 2 3
min_pca 10 0.98 2 500 4.798 1.327 3 5
min_pca 20 0.98 2 500 6.12 1.347 4 6
tpca 0.8 0.98 2 500 3.17 2.49 2 2
tpca 0.9 0.98 2 500 3.17 2.49 2 2
tpca 0.95 0.98 2 500 3.17 2.49 2 2
tpca 0.99 0.98 2 500 3.17 2.49 2 2
tpca 0.995 0.98 2 500 2.846 1.132 2 2
tpca 0.999 0.98 2 500 2.846 1.132 2 2
mix 0.03 0.98 2 500 2.314 0.465 2 2
mix 0.1 0.98 2 500 2.182 0.386 2 2
mix 0.3 0.98 2 500 2.134 0.341 2 2
mix 1 0.98 2 500 2.116 0.321 2 2
max_pca 1 0.95 0.5 500 25.072 6.554 14 24
max_pca 2 0.95 0.5 500 17.366 3.687 11 17
max_pca 3 0.95 0.5 500 14.902 2.975 9 15
max_pca 5 0.95 0.5 500 11.734 2.171 8 11.025
max_pca 10 0.95 0.5 500 8.394 1.346 6 8
max_pca 20 0.95 0.5 500 5.846 0.957 4 6
min_pca 1 0.95 0.5 500 2.98 1.545 2 2
min_pca 2 0.95 0.5 500 3.094 1.163 2 3
min_pca 3 0.95 0.5 500 3.718 1.44 2 3
min_pca 5 0.95 0.5 500 5.118 1.932 3 5
min_pca 10 0.95 0.5 500 9.988 4.028 5 9
min_pca 20 0.95 0.5 500 30.148 14.423 14 26
tpca 0.8 0.95 0.5 500 2.98 1.545 2 2
tpca 0.9 0.95 0.5 500 2.98 1.545 2 2
tpca 0.95 0.95 0.5 500 2.98 1.545 2 2
tpca 0.99 0.95 0.5 500 2.98 1.545 2 2
tpca 0.995 0.95 0.5 500 3.094 1.163 2 3
tpca 0.999 0.95 0.5 500 3.094 1.163 2 3
mix 0.03 0.95 0.5 500 4.644 0.7 3 5
mix 0.1 0.95 0.5 500 3.854 0.614 3 4
mix 0.3 0.95 0.5 500 3.382 0.597 2 3
mix 1 0.95 0.5 500 3.118 0.503 2 3
max_pca 1 0.95 1.5 500 1945.594 265.541 977.675 2000
max_pca 2 0.95 1.5 500 1984.108 152.438 2000 2000
max_pca 3 0.95 1.5 500 1982.48 169.449 2000 2000
max_pca 5 0.95 1.5 500 1978.814 192.649 2000 2000
max_pca 10 0.95 1.5 500 238.226 470.725 40 112
max_pca 20 0.95 1.5 500 26.65 8.85 12.475 25
min_pca 1 0.95 1.5 500 2.892 1.188 2 2
min_pca 2 0.95 1.5 500 3.082 1.114 2 3
min_pca 3 0.95 1.5 500 3.606 1.269 2 3
min_pca 5 0.95 1.5 500 4.484 1.385 3 4
min_pca 10 0.95 1.5 500 6.446 1.674 4 6
min_pca 20 0.95 1.5 500 9.494 1.823 6 9
tpca 0.8 0.95 1.5 500 2.892 1.188 2 2
tpca 0.9 0.95 1.5 500 2.892 1.188 2 2
tpca 0.95 0.95 1.5 500 2.892 1.188 2 2
tpca 0.99 0.95 1.5 500 2.892 1.188 2 2
