method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 30.688 8.272 15 30
max_pca 2 0.98 0.5 500 20.186 4.674 11 20
max_pca 3 0.98 0.5 500 15.038 3.114 9 15
max_pca 5 0.98 0.5 500 11.096 2.009 7 11
max_pca 10 0.98 0.5 500 7.746 1.244 5 8
max_pca 20 0.98 0.5 500 5.43 0.862 4 5
min_pca 1 0.98 0.5 500 25.79 198.999 2 3
min_pca 2 0.98 0.5 500 6.33 7.641 2 4
min_pca 3 0.98 0.5 500 7.954 8.908 2 5
min_pca 5 0.98 0.5 500 12.23 11.119 3.475 8
min_pca 10 0.98 0.5 500 67.136 248.813 7 24
min_pca 20 0.98 0.5 500 944.006 949.034 33.475 154.025
tpca 0.8 0.98 0.5 500 25.79 198.999 2 3
tpca 0.9 0.98 0.5 500 25.79 198.999 2 3
tpca 0.95 0.98 0.5 500 25.79 198.999 2 3
tpca 0.99 0.98 0.5 500 25.79 198.999 2 3
tpca 0.995 0.98 0.5 500 25.79 198.999 2 3
tpca 0.999 0.98 0.5 500 6.33 7.641 2 4
mix 0.03 0.98 0.5 500 4.61 0.731 3 5
mix 0.1 0.98 0.5 500 3.844 0.626 3 4
mix 0.3 0.98 0.5 500 3.386 0.56 3 3
mix 1 0.98 0.5 500 3.064 0.494 2 3
max_pca 1 0.98 1.5 500 1883.318 423.805 189.65 2000
max_pca 2 0.98 1.5 500 1820.262 545.817 105.475 2000
max_pca 3 0.98 1.5 500 1838.176 521.82 118.475 2000
max_pca 5 0.98 1.5 500 1463.72 836.483 86.9 2000
max_pca 10 0.98 1.5 500 87.9 35.607 31.475 80
max_pca 20 0.98 1.5 500 22.27 7.602 10.475 21
min_pca 1 0.98 1.5 500 5.534 8.363 2 3
min_pca 2 0.98 1.5 500 5.026 3.765 2 4
min_pca 3 0.98 1.5 500 5.506 3.1 2 4
min_pca 5 0.98 1.5 500 6.534 2.865 3 6
min_pca 10 0.98 1.5 500 9.094 2.877 5 8
min_pca 20 0.98 1.5 500 12.034 2.693 8 12
tpca 0.8 0.98 1.5 500 5.534 8.363 2 3
tpca 0.9 0.98 1.5 500 5.534 8.363 2 3
tpca 0.95 0.98 1.5 500 5.534 8.363 2 3
tpca 0.99 0.98 1.5 500 5.534 8.363 2 3
tpca 0.995 0.98 1.5 500 5.534 8.363 2 3
tpca 0.999 0.98 1.5 500 5.026 3.765 2 4
mix 0.03 0.98 1.5 500 4.636 1.188 3 4
mix 0.1 0.98 1.5 500 4.218 1.139 2 4
mix 0.3 0.98 1.5 500 4.004 1.065 2 4
mix 1 0.98 1.5 500 3.896 1.037 2 4
max_pca 1 0.98 2 500 58.222 34.432 10 48.025
