method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.9 0.5 500 1804.714 507.931 135.175 2000
max_pca 2 0.9 0.5 500 1772.154 525.959 126.375 2000
max_pca 3 0.9 0.5 500 1782.3 514.52 148.65 2000
max_pca 5 0.9 0.5 500 1743.546 544.193 123.75 2000
min_pca 1 0.9 0.5 500 302.292 708.351 2 4
min_pca 2 0.9 0.5 500 2.756 0.682 2 3
min_pca 3 0.9 0.5 500 3.492 0.982 2 3
min_pca 5 0.9 0.5 500 4.254 1.223 3 4
tpca 0.8 0.9 0.5 500 302.292 708.351 2 4
tpca 0.9 0.9 0.5 500 2.756 0.682 2 3
tpca 0.95 0.9 0.5 500 2.756 0.682 2 3
tpca 0.99 0.9 0.5 500 3.94 1.141 3 4
mix 0.03 0.9 0.5 500 24.886 10.643 9 23
mix 0.1 0.9 0.5 500 19.178 7.409 7.475 18
mix 0.3 0.9 0.5 500 16.972 6.25 7 16
mix 1 0.9 0.5 500 15.27 5.417 6 14
max_pca 1 0.9 0.7 500 1688.67 617.473 84.175 2000
max_pca 2 0.9 0.7 500 1659.936 656.99 54.425 2000
max_pca 3 0.9 0.7 500 1604.79 688.158 44.95 2000
max_pca 5 0.9 0.7 500 1504.85 769.842 34 2000
min_pca 1 0.9 0.7 500 237.108 639.34 2 3
min_pca 2 0.9 0.7 500 2.322 0.485 2 2
min_pca 3 0.9 0.7 500 2.784 0.686 2 3
min_pca 5 0.9 0.7 500 3.282 0.795 2 3
tpca 0.8 0.9 0.7 500 237.108 639.34 2 3
tpca 0.9 0.9 0.7 500 2.322 0.485 2 2
tpca 0.95 0.9 0.7 500 2.322 0.485 2 2
tpca 0.99 0.9 0.7 500 3.082 0.785 2 3
mix 0.03 0.9 0.7 500 10.808 3.235 5 10
mix 0.1 0.9 0.7 500 8.95 2.625 4 9
mix 0.3 0.9 0.7 500 8.162 2.329 4 8
mix 1 0.9 0.7 500 7.562 2.162 4 7
max_pca 1 0.9 1 500 973.698 930.613 21.475 186.1
max_pca 2 0.9 1 500 850.178 907.821 23.475 139.025
max_pca 3 0.9 1 500 776.834 895.914 22 116.025
max_pca 5 0.9 1 500 410.362 719.051 17 71
min_pca 1 0.9 1 500 197.942 588.042 2 3
min_pca 2 0.9 1 500 2.126 0.332 2 2
min_pca 3 0.9 1 500 2.366 0.522 2 2
min_pca 5 0.9 1 500 2.698 0.654 2 3
tpca 0.8 0.9 1 500 197.942 588.042 2 3
tpca 0.9 0.9 1 500 2.126 0.332 2 2
tpca 0.95 0.9 1 500 2.126 0.332 2 2
tpca 0.99 0.9 1 500 2.528 0.618 2 2
mix 0.03 0.9 1 500 5.708 1.306 3 6
mix 0.1 0.9 1 500 4.936 1.072 3 5
mix 0.3 0.9 1 500 4.556 0.964 3 4
mix 1 0.9 1 500 4.308 0.918 3 4
max_pca 1 0.7 0.5 500 1801.678 510.979 134.8 2000
max_pca 2 0.7 0.5 500 1785.01 509.658 227.8 2000
max_pca 3 0.7 0.5 500 1763.818 540.147 164.75 2000
max_pca 5 0.7 0.5 500 1772.076 526.186 136.375 2000
min_pca 1 0.7 0.5 500 189.652 577.025 2 3
min_pca 2 0.7 0.5 500 2.784 1.188 2 2
min_pca 3 0.7 0.5 500 3.534 1.664 2 3
min_pca 5 0.7 0.5 500 4.22 1.727 3 4
tpca 0.8 0.7 0.5 500 189.652 577.025 2 3
tpca 0.9 0.7 0.5 500 2.784 1.188 2 2
tpca 0.95 0.7 0.5 500 2.784 1.188 2 2
tpca 0.99 0.7 0.5 500 4.01 1.823 2 3
mix 0.03 0.7 0.5 500 38.686 71.494 10 30
mix 0.1 0.7 0.5 500 26.434 12.602 8 23
mix 0.3 0.7 0.5 500 24.048 11.117 7 22
mix 1 0.7 0.5 500 21.828 10.12 7 20
max_pca 1 0.7 0.7 500 1674.048 655.128 55.475 2000
max_pca 2 0.7 0.7 500 1696.732 631.713 68.325 2000
max_pca 3 0.7 0.7 500 1589.28 707.322 50.325 2000
max_pca 5 0.7 0.7 500 1477.546 774.845 34.475 2000
min_pca 1 0.7 0.7 500 97.274 418.396 2 2
min_pca 2 0.7 0.7 500 2.336 0.565 2 2
min_pca 3 0.7 0.7 500 2.74 0.898 2 2
min_pca 5 0.7 0.7 500 3.31 1.03 2 3
tpca 0.8 0.7 0.7 500 97.274 418.396 2 2
tpca 0.9 0.7 0.7 500 2.336 0.565 2 2
tpca 0.95 0.7 0.7 500 2.336 0.565 2 2
tpca 0.99 0.7 0.7 500 3.084 0.999 2 3
mix 0.03 0.7 0.7 500 13.712 4.564 6 13
mix 0.1 0.7 0.7 500 11.31 3.579 5 11
mix 0.3 0.7 0.7 500 10.374 3.1 5 10
mix 1 0.7 0.7 500 9.768 2.909 5 9
max_pca 1 0.7 1 500 1288.088 896.122 30 2000
max_pca 2 0.7 1 500 1133.93 928.55 16.475 1483.2
max_pca 3 0.7 1 500 972.942 925.476 19.475 211.1
max_pca 5 0.7 1 500 624.596 840.633 13.475 86
min_pca 1 0.7 1 500 72.49 362.131 2 2
min_pca 2 0.7 1 500 2.118 0.329 2 2
min_pca 3 0.7 1 500 2.276 0.537 2 2
min_pca 5 0.7 1 500 2.542 0.685 2 2
tpca 0.8 0.7 1 500 72.49 362.131 2 2
tpca 0.9 0.7 1 500 2.118 0.329 2 2
tpca 0.95 0.7 1 500 2.118 0.329 2 2
tpca 0.99 0.7 1 500 2.412 0.657 2 2
mix 0.03 0.7 1 500 6.772 1.689 4 7
mix 0.1 0.7 1 500 5.882 1.471 3 6
mix 0.3 0.7 1 500 5.484 1.332 3 5
mix 1 0.7 1 500 5.218 1.312 3 5
max_pca 1 0.5 0.5 500 1837.578 440.635 285.5 2000
max_pca 2 0.5 0.5 500 1789.594 492.577 234.9 2000
max_pca 3 0.5 0.5 500 1726.476 574.484 122.675 2000
max_pca 5 0.5 0.5 500 1757.512 537.979 125.7 2000
min_pca 1 0.5 0.5 500 90.114 400.59 2 3
min_pca 2 0.5 0.5 500 3.108 1.716 2 3
min_pca 3 0.5 0.5 500 3.876 2.173 2 3
min_pca 5 0.5 0.5 500 4.538 2.066 3 4
tpca 0.8 0.5 0.5 500 90.114 400.59 2 3
tpca 0.9 0.5 0.5 500 3.108 1.716 2 3
tpca 0.95 0.5 0.5 500 3.108 1.716 2 3
tpca 0.99 0.5 0.5 500 4.31 2.21 3 4
mix 0.03 0.5 0.5 500 102.276 258.745 10.475 48
mix 0.1 0.5 0.5 500 49.374 82.71 9 35.025
mix 0.3 0.5 0.5 500 43.062 87.044 8 32
mix 1 0.5 0.5 500 36.614 23.746 8 30
max_pca 1 0.5 0.7 500 1755.842 555.3 97.125 2000
max_pca 2 0.5 0.7 500 1718.816 606.776 65 2000
max_pca 3 0.5 0.7 500 1687.874 640.332 56 2000
max_pca 5 0.5 0.7 500 1638.24 685.069 50.425 2000
min_pca 1 0.5 0.7 500 96.88 418.529 2 2
min_pca 2 0.5 0.7 500 2.676 2.989 2 2
min_pca 3 0.5 0.7 500 3.22 3.575 2 3
min_pca 5 0.5 0.7 500 3.672 2.01 2 3
tpca 0.8 0.5 0.7 500 96.88 418.529 2 2
tpca 0.9 0.5 0.7 500 2.676 2.989 2 2
tpca 0.95 0.5 0.7 500 2.676 2.989 2 2
tpca 0.99 0.5 0.7 500 3.496 2.672 2 3
mix 0.03 0.5 0.7 500 18.306 7.514 7 17
mix 0.1 0.5 0.7 500 15.47 6.245 6 14
mix 0.3 0.5 0.7 500 14.538 5.67 6 13
mix 1 0.5 0.7 500 14.062 5.4 5.475 13
max_pca 1 0.5 1 500 1529.154 760.742 46.475 2000
max_pca 2 0.5 1 500 1407.916 825.611 34.475 2000
max_pca 3 0.5 1 500 1203.428 896.503 24.475 1976.6
max_pca 5 0.5 1 500 881.686 914.713 19 158.05
min_pca 1 0.5 1 500 63.918 340.991 2 2
min_pca 2 0.5 1 500 2.18 0.607 2 2
min_pca 3 0.5 1 500 2.404 0.855 2 2
min_pca 5 0.5 1 500 2.782 1.038 2 3
tpca 0.8 0.5 1 500 63.918 340.991 2 2
tpca 0.9 0.5 1 500 2.18 0.607 2 2
tpca 0.95 0.5 1 500 2.18 0.607 2 2
tpca 0.99 0.5 1 500 2.6 0.981 2 2
mix 0.03 0.5 1 500 8.454 2.41 4.475 8
mix 0.1 0.5 1 500 7.384 2.152 4 7
mix 0.3 0.5 1 500 7.05 2.015 4 7
mix 1 0.5 1 500 6.844 1.961 4 7
max_pca 1 0.3 0.5 500 1810.324 474.589 292.95 2000
max_pca 2 0.3 0.5 500 1808.742 465.524 338.7 2000
max_pca 3 0.3 0.5 500 1770.618 508.16 246.35 2000
max_pca 5 0.3 0.5 500 1722.786 560.704 173 2000
min_pca 1 0.3 0.5 500 177.362 559.764 2 3
min_pca 2 0.3 0.5 500 8.656 89.42 2 3
min_pca 3 0.3 0.5 500 6.03 6.64 3 4
min_pca 5 0.3 0.5 500 6.616 4.508 3 5
tpca 0.8 0.3 0.5 500 177.362 559.764 2 3
tpca 0.9 0.3 0.5 500 8.656 89.42 2 3
tpca 0.95 0.3 0.5 500 8.656 89.42 2 3
tpca 0.99 0.3 0.5 500 6.508 5.366 3 5
mix 0.03 0.3 0.5 500 464.79 676.073 18.475 108.1
mix 0.1 0.3 0.5 500 221.842 411.864 14 76
mix 0.3 0.3 0.5 500 199.592 374.935 13 73.05
mix 1 0.3 0.5 500 164.838 269.609 12 70.025
max_pca 1 0.3 0.7 500 1772.056 522.342 178 2000
max_pca 2 0.3 0.7 500 1809.386 482.788 258.275 2000
max_pca 3 0.3 0.7 500 1810.35 486.768 148.7 2000
max_pca 5 0.3 0.7 500 1739.788 578.315 88.475 2000
min_pca 1 0.3 0.7 500 120.976 466.853 2 2
min_pca 2 0.3 0.7 500 7.69 89.451 2 3
min_pca 3 0.3 0.7 500 4.35 3.995 2 3
min_pca 5 0.3 0.7 500 4.944 3.519 3 4
tpca 0.8 0.3 0.7 500 120.976 466.853 2 2
tpca 0.9 0.3 0.7 500 7.69 89.451 2 3
tpca 0.95 0.3 0.7 500 7.69 89.451 2 3
tpca 0.99 0.3 0.7 500 4.818 4.077 2 4
mix 0.03 0.3 0.7 500 31.81 17.551 10 28
mix 0.1 0.3 0.7 500 27.08 14.281 8 24
mix 0.3 0.3 0.7 500 27.224 14.206 8 24
