method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 30.702 8.702 15 30
max_pca 2 0.98 0 500 21.71 5.778 11 21
max_pca 3 0.98 0 500 18.098 4.356 10.475 18
max_pca 5 0.98 0 500 15.472 3.321 9.475 15
max_pca 10 0.98 0 500 11.782 2.264 8 12
max_pca 20 0.98 0 500 9.388 1.824 6 9
min_pca 1 0.98 0 500 2.028 0.177 2 2
min_pca 2 0.98 0 500 2.002 0.045 2 2
min_pca 3 0.98 0 500 2 0 2 2
min_pca 5 0.98 0 500 2 0 2 2
min_pca 10 0.98 0 500 2.006 0.077 2 2
min_pca 20 0.98 0 500 2.052 0.222 2 2
tpca 0.8 0.98 0 500 2.028 0.177 2 2
tpca 0.9 0.98 0 500 2.028 0.177 2 2
tpca 0.95 0.98 0 500 2.028 0.177 2 2
tpca 0.99 0.98 0 500 2.002 0.045 2 2
tpca 0.995 0.98 0 500 2.002 0.045 2 2
tpca 0.999 0.98 0 500 2.002 0.045 2 2
max_pca 1 0.98 0.5 500 89.098 34.871 34 82
max_pca 2 0.98 0.5 500 59.094 21.381 26 55
max_pca 3 0.98 0.5 500 49.954 16.515 25 47
max_pca 5 0.98 0.5 500 42.25 11.643 24 40
max_pca 10 0.98 0.5 500 30.918 7.505 17.475 30
max_pca 20 0.98 0.5 500 25.732 6.203 15 25
min_pca 1 0.98 0.5 500 2.044 0.224 2 2
min_pca 2 0.98 0.5 500 2.01 0.1 2 2
min_pca 3 0.98 0.5 500 2.002 0.045 2 2
min_pca 5 0.98 0.5 500 2.008 0.089 2 2
min_pca 10 0.98 0.5 500 2.048 0.214 2 2
min_pca 20 0.98 0.5 500 2.63 0.487 2 3
tpca 0.8 0.98 0.5 500 2.044 0.224 2 2
tpca 0.9 0.98 0.5 500 2.044 0.224 2 2
tpca 0.95 0.98 0.5 500 2.044 0.224 2 2
tpca 0.99 0.98 0.5 500 2.01 0.1 2 2
tpca 0.995 0.98 0.5 500 2.01 0.1 2 2
tpca 0.999 0.98 0.5 500 2.01 0.1 2 2
max_pca 1 0.98 0.75 500 449.084 667.816 42.475 158.025
max_pca 2 0.98 0.75 500 135.38 212.907 41.475 102
max_pca 3 0.98 0.75 500 92.404 36.805 40 87
max_pca 5 0.98 0.75 500 77.838 25.207 36.475 74.025
max_pca 10 0.98 0.75 500 57.842 17.542 27 56
max_pca 20 0.98 0.75 500 49.962 16.368 23.475 47
min_pca 1 0.98 0.75 500 2.102 0.34 2 2
min_pca 2 0.98 0.75 500 2.03 0.171 2 2
min_pca 3 0.98 0.75 500 2.02 0.14 2 2
min_pca 5 0.98 0.75 500 2.074 0.27 2 2
min_pca 10 0.98 0.75 500 2.368 0.491 2 2
min_pca 20 0.98 0.75 500 3.158 0.381 3 3
tpca 0.8 0.98 0.75 500 2.102 0.34 2 2
tpca 0.9 0.98 0.75 500 2.102 0.34 2 2
tpca 0.95 0.98 0.75 500 2.102 0.34 2 2
tpca 0.99 0.98 0.75 500 2.03 0.171 2 2
tpca 0.995 0.98 0.75 500 2.03 0.171 2 2
tpca 0.999 0.98 0.75 500 2.03 0.171 2 2
max_pca 1 0.95 0 500 34.832 12.42 17 32
max_pca 2 0.95 0 500 23.868 6.768 13 23
max_pca 3 0.95 0 500 20.232 5.055 11.475 20
max_pca 5 0.95 0 500 17.276 3.817 11 17
max_pca 10 0.95 0 500 12.994 2.717 8 13
max_pca 20 0.95 0 500 10.436 2.157 6 10
min_pca 1 0.95 0 500 2.024 0.153 2 2
min_pca 2 0.95 0 500 2.004 0.063 2 2
min_pca 3 0.95 0 500 2 0 2 2
min_pca 5 0.95 0 500 2 0 2 2
min_pca 10 0.95 0 500 2 0 2 2
min_pca 20 0.95 0 500 2.056 0.23 2 2
tpca 0.8 0.95 0 500 2.024 0.153 2 2
tpca 0.9 0.95 0 500 2.024 0.153 2 2
tpca 0.95 0.95 0 500 2.024 0.153 2 2
tpca 0.99 0.95 0 500 2.004 0.063 2 2
tpca 0.995 0.95 0 500 2.004 0.063 2 2
tpca 0.999 0.95 0 500 2.004 0.063 2 2
max_pca 1 0.95 0.5 500 93.668 50.191 33.475 85
max_pca 2 0.95 0.5 500 60.792 19.296 28 59
max_pca 3 0.95 0.5 500 50.72 14.988 25 48.025
max_pca 5 0.95 0.5 500 44.386 11.935 24 43.025
max_pca 10 0.95 0.5 500 32.966 8.465 19 32
max_pca 20 0.95 0.5 500 27.342 6.919 15 26
min_pca 1 0.95 0.5 500 2.068 0.289 2 2
min_pca 2 0.95 0.5 500 2.014 0.118 2 2
min_pca 3 0.95 0.5 500 2.004 0.063 2 2
min_pca 5 0.95 0.5 500 2.014 0.118 2 2
min_pca 10 0.95 0.5 500 2.054 0.226 2 2
min_pca 20 0.95 0.5 500 2.682 0.466 2 3
tpca 0.8 0.95 0.5 500 2.068 0.289 2 2
tpca 0.9 0.95 0.5 500 2.068 0.289 2 2
tpca 0.95 0.95 0.5 500 2.068 0.289 2 2
tpca 0.99 0.95 0.5 500 2.014 0.118 2 2
tpca 0.995 0.95 0.5 500 2.014 0.118 2 2
tpca 0.999 0.95 0.5 500 2.014 0.118 2 2
max_pca 1 0.95 0.75 500 538.59 720.157 57.475 164.025
max_pca 2 0.95 0.75 500 134.94 195.337 47.475 104.025
max_pca 3 0.95 0.75 500 100.446 93.232 38 89
max_pca 5 0.95 0.75 500 82.03 27.395 38.475 79
max_pca 10 0.95 0.75 500 60.724 17.908 30.475 58
max_pca 20 0.95 0.75 500 52.268 16.514 26 49
min_pca 1 0.95 0.75 500 2.114 0.348 2 2
min_pca 2 0.95 0.75 500 2.044 0.205 2 2
min_pca 3 0.95 0.75 500 2.034 0.192 2 2
min_pca 5 0.95 0.75 500 2.096 0.295 2 2
min_pca 10 0.95 0.75 500 2.466 0.503 2 2
min_pca 20 0.95 0.75 500 3.234 0.451 3 3
tpca 0.8 0.95 0.75 500 2.114 0.348 2 2
tpca 0.9 0.95 0.75 500 2.114 0.348 2 2
tpca 0.95 0.95 0.75 500 2.114 0.348 2 2
tpca 0.99 0.95 0.75 500 2.044 0.205 2 2
tpca 0.995 0.95 0.75 500 2.044 0.205 2 2
tpca 0.999 0.95 0.75 500 2.044 0.205 2 2
max_pca 1 0.9 0 500 41.868 14.767 19.475 39
max_pca 2 0.9 0 500 29.046 8.797 15 28
max_pca 3 0.9 0 500 24.36 6.646 13 24
max_pca 5 0.9 0 500 20.484 4.959 11 20
max_pca 10 0.9 0 500 15.264 3.277 9 15
max_pca 20 0.9 0 500 12.298 2.736 8 12
min_pca 1 0.9 0 500 2.038 0.202 2 2
min_pca 2 0.9 0 500 2.006 0.077 2 2
min_pca 3 0.9 0 500 2.002 0.045 2 2
min_pca 5 0.9 0 500 2 0 2 2
min_pca 10 0.9 0 500 2.004 0.063 2 2
min_pca 20 0.9 0 500 2.096 0.295 2 2
tpca 0.8 0.9 0 500 2.038 0.202 2 2
tpca 0.9 0.9 0 500 2.038 0.202 2 2
tpca 0.95 0.9 0 500 2.038 0.202 2 2
tpca 0.99 0.9 0 500 2.006 0.077 2 2
tpca 0.995 0.9 0 500 2.006 0.077 2 2
tpca 0.999 0.9 0 500 2.006 0.077 2 2
max_pca 1 0.9 0.5 500 121.86 163.005 35 100.025
max_pca 2 0.9 0.5 500 71.15 26.304 29 68
max_pca 3 0.9 0.5 500 58.984 19.784 25.475 55
max_pca 5 0.9 0.5 500 49.19 15.031 24 46
max_pca 10 0.9 0.5 500 36.622 10.161 18.475 35
max_pca 20 0.9 0.5 500 30.058 8.532 15 29
min_pca 1 0.9 0.5 500 2.062 0.257 2 2
min_pca 2 0.9 0.5 500 2.006 0.077 2 2
min_pca 3 0.9 0.5 500 2.012 0.109 2 2
min_pca 5 0.9 0.5 500 2.016 0.126 2 2
min_pca 10 0.9 0.5 500 2.11 0.313 2 2
min_pca 20 0.9 0.5 500 2.802 0.419 2 3
tpca 0.8 0.9 0.5 500 2.062 0.257 2 2
tpca 0.9 0.9 0.5 500 2.062 0.257 2 2
tpca 0.95 0.9 0.5 500 2.062 0.257 2 2
tpca 0.99 0.9 0.5 500 2.006 0.077 2 2
tpca 0.995 0.9 0.5 500 2.006 0.077 2 2
tpca 0.999 0.9 0.5 500 2.006 0.077 2 2
max_pca 1 0.9 0.75 500 623.074 776.238 56 178
max_pca 2 0.9 0.75 500 187.878 321.795 42.475 118
max_pca 3 0.9 0.75 500 112.084 96.044 38 102
max_pca 5 0.9 0.75 500 88.706 28.502 42 84
max_pca 10 0.9 0.75 500 64.852 18.995 31 62
max_pca 20 0.9 0.75 500 57.706 17.786 27 56
min_pca 1 0.9 0.75 500 2.122 0.404 2 2
min_pca 2 0.9 0.75 500 2.052 0.222 2 2
min_pca 3 0.9 0.75 500 2.042 0.201 2 2
min_pca 5 0.9 0.75 500 2.122 0.334 2 2
min_pca 10 0.9 0.75 500 2.592 0.5 2 3
min_pca 20 0.9 0.75 500 3.41 0.512 3 3
tpca 0.8 0.9 0.75 500 2.122 0.404 2 2
tpca 0.9 0.9 0.75 500 2.122 0.404 2 2
tpca 0.95 0.9 0.75 500 2.122 0.404 2 2
