method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 25.766 6.327 15 25
max_pca 2 0.98 0.5 500 16.876 3.7 10 16
max_pca 3 0.98 0.5 500 13.568 2.621 9 13
max_pca 5 0.98 0.5 500 10.746 1.939 7 11
max_pca 10 0.98 0.5 500 7.562 1.265 5 7
max_pca 20 0.98 0.5 500 5.338 0.879 4 5
min_pca 1 0.98 0.5 500 49.612 279.472 2 5
min_pca 2 0.98 0.5 500 20.944 154.37 2 6
min_pca 3 0.98 0.5 500 20.2 126.296 3 8
min_pca 5 0.98 0.5 500 40.922 197.984 5 15
min_pca 10 0.98 0.5 500 235.774 556.783 16 49.025
min_pca 20 0.98 0.5 500 1626.294 748.404 72.85 2000
tpca 0.8 0.98 0.5 500 49.612 279.472 2 5
tpca 0.9 0.98 0.5 500 49.612 279.472 2 5
tpca 0.95 0.98 0.5 500 49.612 279.472 2 5
tpca 0.99 0.98 0.5 500 49.612 279.472 2 5
tpca 0.995 0.98 0.5 500 20.944 154.37 2 6
tpca 0.999 0.98 0.5 500 20.944 154.37 2 6
mix 0.03 0.98 0.5 500 4.576 0.705 3 5
mix 0.1 0.98 0.5 500 3.822 0.606 3 4
mix 0.3 0.98 0.5 500 3.362 0.544 3 3
mix 1 0.98 0.5 500 3.064 0.518 2 3
max_pca 1 0.98 1.5 500 1960.18 232.856 1406.625 2000
max_pca 2 0.98 1.5 500 1980.098 164.288 2000 2000
max_pca 3 0.98 1.5 500 1963.858 232.282 1771.1 2000
max_pca 5 0.98 1.5 500 1412.068 861.015 66.8 2000
max_pca 10 0.98 1.5 500 77.596 32.336 30 72
max_pca 20 0.98 1.5 500 20.148 6.641 9.475 19
min_pca 1 0.98 1.5 500 7.544 10.244 2 4
min_pca 2 0.98 1.5 500 6.758 4.568 2 5
min_pca 3 0.98 1.5 500 7.82 4.245 3 7
min_pca 5 0.98 1.5 500 9.552 4.028 4 8
min_pca 10 0.98 1.5 500 12.694 3.605 7 12
min_pca 20 0.98 1.5 500 14.662 2.736 10 14
tpca 0.8 0.98 1.5 500 7.544 10.244 2 4
tpca 0.9 0.98 1.5 500 7.544 10.244 2 4
tpca 0.95 0.98 1.5 500 7.544 10.244 2 4
tpca 0.99 0.98 1.5 500 7.544 10.244 2 4
tpca 0.995 0.98 1.5 500 6.758 4.568 2 5
tpca 0.999 0.98 1.5 500 6.758 4.568 2 5
mix 0.03 0.98 1.5 500 4.496 1.099 3 4
mix 0.1 0.98 1.5 500 4.1 0.984 3 4
mix 0.3 0.98 1.5 500 3.924 0.957 2 4
mix 1 0.98 1.5 500 3.856 0.964 2 4
max_pca 1 0.98 2 500 145.174 297.561 18.475 85.025
max_pca 2 0.98 2 500 45.552 24.411 13 40
max_pca 3 0.98 2 500 31.738 13.791 10 29
max_pca 5 0.98 2 500 18.288 7.346 7 17
max_pca 10 0.98 2 500 10.202 3.422 5 10
max_pca 20 0.98 2 500 5.074 1.325 3 5
min_pca 1 0.98 2 500 3.482 2.723 2 3
min_pca 2 0.98 2 500 3.33 1.694 2 3
min_pca 3 0.98 2 500 3.65 1.567 2 3
min_pca 5 0.98 2 500 4.316 1.584 2 4
min_pca 10 0.98 2 500 5.472 1.482 3 5
min_pca 20 0.98 2 500 6.438 1.292 4 6
tpca 0.8 0.98 2 500 3.482 2.723 2 3
tpca 0.9 0.98 2 500 3.482 2.723 2 3
tpca 0.95 0.98 2 500 3.482 2.723 2 3
tpca 0.99 0.98 2 500 3.482 2.723 2 3
tpca 0.995 0.98 2 500 3.33 1.694 2 3
tpca 0.999 0.98 2 500 3.33 1.694 2 3
mix 0.03 0.98 2 500 2.276 0.452 2 2
mix 0.1 0.98 2 500 2.158 0.365 2 2
mix 0.3 0.98 2 500 2.11 0.313 2 2
mix 1 0.98 2 500 2.098 0.298 2 2
max_pca 1 0.95 0.5 500 26.862 7.029 14.475 26
max_pca 2 0.95 0.5 500 17.306 3.995 10 17
max_pca 3 0.95 0.5 500 14.056 2.915 9 14
max_pca 5 0.95 0.5 500 11.034 2.161 7 11
max_pca 10 0.95 0.5 500 7.802 1.332 5 8
max_pca 20 0.95 0.5 500 5.534 0.956 4 5
min_pca 1 0.95 0.5 500 3.388 1.829 2 3
min_pca 2 0.95 0.5 500 3.7 1.622 2 3
min_pca 3 0.95 0.5 500 4.578 1.883 2 4
min_pca 5 0.95 0.5 500 6.812 2.816 3 6
min_pca 10 0.95 0.5 500 15.012 6.03 7 13
min_pca 20 0.95 0.5 500 46.728 21.336 21 41
tpca 0.8 0.95 0.5 500 3.388 1.829 2 3
tpca 0.9 0.95 0.5 500 3.388 1.829 2 3
tpca 0.95 0.95 0.5 500 3.388 1.829 2 3
tpca 0.99 0.95 0.5 500 3.388 1.829 2 3
tpca 0.995 0.95 0.5 500 3.7 1.622 2 3
tpca 0.999 0.95 0.5 500 3.7 1.622 2 3
mix 0.03 0.95 0.5 500 4.622 0.718 3 5
mix 0.1 0.95 0.5 500 3.88 0.618 3 4
mix 0.3 0.95 0.5 500 3.43 0.56 2 3
mix 1 0.95 0.5 500 3.1 0.504 2 3
max_pca 1 0.95 1.5 500 1954.534 235.627 1147.975 2000
max_pca 2 0.95 1.5 500 1981.292 152.493 2000 2000
max_pca 3 0.95 1.5 500 1987.732 130.647 2000 2000
max_pca 5 0.95 1.5 500 1644.902 725.079 113.475 2000
max_pca 10 0.95 1.5 500 94.958 126.671 31.475 78.025
max_pca 20 0.95 1.5 500 22.012 7.148 11 21
min_pca 1 0.95 1.5 500 3.366 1.635 2 3
min_pca 2 0.95 1.5 500 3.588 1.381 2 3
min_pca 3 0.95 1.5 500 4.316 1.576 2 4
min_pca 5 0.95 1.5 500 5.526 1.751 3 5
min_pca 10 0.95 1.5 500 8.07 1.953 5 8
min_pca 20 0.95 1.5 500 10.742 1.871 7 10
tpca 0.8 0.95 1.5 500 3.366 1.635 2 3
tpca 0.9 0.95 1.5 500 3.366 1.635 2 3
tpca 0.95 0.95 1.5 500 3.366 1.635 2 3
tpca 0.99 0.95 1.5 500 3.366 1.635 2 3
tpca 0.995 0.95 1.5 500 3.588 1.381 2 3
tpca 0.999 0.95 1.5 500 3.588 1.381 2 3
mix 0.03 0.95 1.5 500 4.626 1.096 3 4
mix 0.1 0.95 1.5 500 4.216 1.006 3 4
mix 0.3 0.95 1.5 500 4.024 0.978 2.475 4
mix 1 0.95 1.5 500 3.954 0.97 2 4
max_pca 1 0.95 2 500 248.67 504.192 17.425 90.05
max_pca 2 0.95 2 500 50.964 27.218 14 44
max_pca 3 0.95 2 500 34.786 15.753 12 31
max_pca 5 0.95 2 500 20 8.074 8 18
max_pca 10 0.95 2 500 10.566 3.422 5 10
max_pca 20 0.95 2 500 5.222 1.346 3 5
min_pca 1 0.95 2 500 2.32 0.802 2 2
min_pca 2 0.95 2 500 2.328 0.577 2 2
min_pca 3 0.95 2 500 2.534 0.646 2 2
min_pca 5 0.95 2 500 3.02 0.727 2 3
min_pca 10 0.95 2 500 3.88 0.836 3 4
min_pca 20 0.95 2 500 4.9 0.883 3 5
tpca 0.8 0.95 2 500 2.32 0.802 2 2
tpca 0.9 0.95 2 500 2.32 0.802 2 2
tpca 0.95 0.95 2 500 2.32 0.802 2 2
tpca 0.99 0.95 2 500 2.32 0.802 2 2
tpca 0.995 0.95 2 500 2.328 0.577 2 2
tpca 0.999 0.95 2 500 2.328 0.577 2 2
mix 0.03 0.95 2 500 2.298 0.462 2 2
mix 0.1 0.95 2 500 2.164 0.371 2 2
mix 0.3 0.95 2 500 2.118 0.323 2 2
mix 1 0.95 2 500 2.1 0.3 2 2
max_pca 1 0.9 0.5 500 29.766 8.471 16 28
max_pca 2 0.9 0.5 500 19.192 4.646 11 19
max_pca 3 0.9 0.5 500 15.52 3.376 10 15
max_pca 5 0.9 0.5 500 12.306 2.371 8 12
max_pca 10 0.9 0.5 500 8.702 1.533 6 9
max_pca 20 0.9 0.5 500 6.162 1.048 4 6
min_pca 1 0.9 0.5 500 2.648 0.991 2 2
min_pca 2 0.9 0.5 500 2.798 0.824 2 3
min_pca 3 0.9 0.5 500 3.26 0.941 2 3
min_pca 5 0.9 0.5 500 4.406 1.195 3 4
min_pca 10 0.9 0.5 500 7.724 1.945 4 8
min_pca 20 0.9 0.5 500 17.728 4.134 11 17
tpca 0.8 0.9 0.5 500 2.648 0.991 2 2
tpca 0.9 0.9 0.5 500 2.648 0.991 2 2
tpca 0.95 0.9 0.5 500 2.648 0.991 2 2
tpca 0.99 0.9 0.5 500 2.648 0.991 2 2
tpca 0.995 0.9 0.5 500 2.798 0.824 2 3
tpca 0.999 0.9 0.5 500 2.798 0.824 2 3
mix 0.03 0.9 0.5 500 4.81 0.774 3 5
mix 0.1 0.9 0.5 500 4.056 0.64 3 4
mix 0.3 0.9 0.5 500 3.546 0.604 3 4
mix 1 0.9 0.5 500 3.252 0.552 2 3
max_pca 1 0.9 1.5 500 1961.93 226.516 1365.85 2000
max_pca 2 0.9 1.5 500 1981.926 162.365 2000 2000
max_pca 3 0.9 1.5 500 1995.512 84.661 2000 2000
max_pca 5 0.9 1.5 500 1845.674 510.455 136.9 2000
max_pca 10 0.9 1.5 500 182.702 364.604 42.95 104
max_pca 20 0.9 1.5 500 25.16 8.291 12 24
min_pca 1 0.9 1.5 500 2.638 0.98 2 2
min_pca 2 0.9 1.5 500 2.728 0.81 2 3
min_pca 3 0.9 1.5 500 3.146 0.878 2 3
min_pca 5 0.9 1.5 500 3.874 1.014 3 4
min_pca 10 0.9 1.5 500 5.666 1.289 4 5
min_pca 20 0.9 1.5 500 8.144 1.438 6 8
tpca 0.8 0.9 1.5 500 2.638 0.98 2 2
tpca 0.9 0.9 1.5 500 2.638 0.98 2 2
tpca 0.95 0.9 1.5 500 2.638 0.98 2 2
tpca 0.99 0.9 1.5 500 2.638 0.98 2 2
tpca 0.995 0.9 1.5 500 2.728 0.81 2 3
tpca 0.999 0.9 1.5 500 2.728 0.81 2 3
mix 0.03 0.9 1.5 500 4.72 1.241 3 5
mix 0.1 0.9 1.5 500 4.31 1.09 3 4
mix 0.3 0.9 1.5 500 4.142 1.033 3 4
mix 1 0.9 1.5 500 4.068 1.032 3 4
max_pca 1 0.9 2 500 418.872 687.046 24 115
max_pca 2 0.9 2 500 60.596 29.72 16 53
max_pca 3 0.9 2 500 40.61 16.882 13 38
max_pca 5 0.9 2 500 22.782 8.458 9 21
max_pca 10 0.9 2 500 12.098 3.84 6 11
max_pca 20 0.9 2 500 5.716 1.45 3.475 5
min_pca 1 0.9 2 500 2.148 0.413 2 2
min_pca 2 0.9 2 500 2.126 0.367 2 2
min_pca 3 0.9 2 500 2.214 0.43 2 2
min_pca 5 0.9 2 500 2.48 0.55 2 2
min_pca 10 0.9 2 500 3.19 0.535 2 3
min_pca 20 0.9 2 500 4.054 0.626 3 4
tpca 0.8 0.9 2 500 2.148 0.413 2 2
tpca 0.9 0.9 2 500 2.148 0.413 2 2
tpca 0.95 0.9 2 500 2.148 0.413 2 2
tpca 0.99 0.9 2 500 2.148 0.413 2 2
tpca 0.995 0.9 2 500 2.126 0.367 2 2
tpca 0.999 0.9 2 500 2.126 0.367 2 2
mix 0.03 0.9 2 500 2.364 0.49 2 2
mix 0.1 0.9 2 500 2.234 0.428 2 2
mix 0.3 0.9 2 500 2.15 0.363 2 2
mix 1 0.9 2 500 2.122 0.328 2 2
max_pca 1 0.7 0.5 500 43.342 14.836 19.475 41
max_pca 2 0.7 0.5 500 27.726 7.403 15 27
max_pca 3 0.7 0.5 500 22.254 5.303 13 21
max_pca 5 0.7 0.5 500 17.624 3.698 11.475 17
max_pca 10 0.7 0.5 500 12.38 2.375 8 12
max_pca 20 0.7 0.5 500 8.968 1.814 6 9
min_pca 1 0.7 0.5 500 2.248 0.501 2 2
min_pca 2 0.7 0.5 500 2.234 0.456 2 2
min_pca 3 0.7 0.5 500 2.428 0.567 2 2
min_pca 5 0.7 0.5 500 2.994 0.631 2 3
min_pca 10 0.7 0.5 500 4.324 0.854 3 4
min_pca 20 0.7 0.5 500 7.462 1.351 5 7
tpca 0.8 0.7 0.5 500 2.248 0.501 2 2
tpca 0.9 0.7 0.5 500 2.248 0.501 2 2
tpca 0.95 0.7 0.5 500 2.248 0.501 2 2
tpca 0.99 0.7 0.5 500 2.248 0.501 2 2
tpca 0.995 0.7 0.5 500 2.234 0.456 2 2
tpca 0.999 0.7 0.5 500 2.234 0.456 2 2
mix 0.03 0.7 0.5 500 5.364 0.828 4 5
mix 0.1 0.7 0.5 500 4.566 0.742 3 5
mix 0.3 0.7 0.5 500 4.046 0.699 3 4
mix 1 0.7 0.5 500 3.698 0.672 3 4
max_pca 1 0.7 1.5 500 1962.304 203.735 1214.675 2000
max_pca 2 0.7 1.5 500 1983.832 155.504 2000 2000
max_pca 3 0.7 1.5 500 1997.794 49.328 2000 2000
max_pca 5 0.7 1.5 500 1992.904 98.968 2000 2000
max_pca 10 0.7 1.5 500 1883.9 442.81 154 2000
max_pca 20 0.7 1.5 500 47.496 18.268 19.475 44
min_pca 1 0.7 1.5 500 2.232 0.476 2 2
min_pca 2 0.7 1.5 500 2.232 0.455 2 2
min_pca 3 0.7 1.5 500 2.416 0.569 2 2
min_pca 5 0.7 1.5 500 2.894 0.623 2 3
min_pca 10 0.7 1.5 500 3.934 0.758 3 4
min_pca 20 0.7 1.5 500 5.726 0.879 4 6
tpca 0.8 0.7 1.5 500 2.232 0.476 2 2
tpca 0.9 0.7 1.5 500 2.232 0.476 2 2
tpca 0.95 0.7 1.5 500 2.232 0.476 2 2
tpca 0.99 0.7 1.5 500 2.232 0.476 2 2
tpca 0.995 0.7 1.5 500 2.232 0.455 2 2
tpca 0.999 0.7 1.5 500 2.232 0.455 2 2
mix 0.03 0.7 1.5 500 5.366 1.459 3 5
mix 0.1 0.7 1.5 500 5.018 1.345 3 5
mix 0.3 0.7 1.5 500 4.788 1.283 3 5
mix 1 0.7 1.5 500 4.732 1.268 3 5
max_pca 1 0.7 2 500 1509.54 810.694 59.475 2000
max_pca 2 0.7 2 500 663.036 843.915 32.475 151
max_pca 3 0.7 2 500 169.684 368.09 24.475 88.025
max_pca 5 0.7 2 500 45.694 20.937 14.475 41
max_pca 10 0.7 2 500 20.806 7.701 9 19.025
max_pca 20 0.7 2 500 8.736 2.52 5 8
min_pca 1 0.7 2 500 2.05 0.244 2 2
min_pca 2 0.7 2 500 2.028 0.177 2 2
min_pca 3 0.7 2 500 2.026 0.171 2 2
min_pca 5 0.7 2 500 2.082 0.282 2 2
min_pca 10 0.7 2 500 2.476 0.508 2 2
min_pca 20 0.7 2 500 3.144 0.404 3 3
tpca 0.8 0.7 2 500 2.05 0.244 2 2
tpca 0.9 0.7 2 500 2.05 0.244 2 2
tpca 0.95 0.7 2 500 2.05 0.244 2 2
tpca 0.99 0.7 2 500 2.05 0.244 2 2
tpca 0.995 0.7 2 500 2.028 0.177 2 2
tpca 0.999 0.7 2 500 2.028 0.177 2 2
mix 0.03 0.7 2 500 2.57 0.519 2 3
mix 0.1 0.7 2 500 2.454 0.506 2 2
mix 0.3 0.7 2 500 2.382 0.49 2 2
mix 1 0.7 2 500 2.388 0.496 2 2
max_pca 1 0.5 0.5 500 65.994 29.284 23.95 58
max_pca 2 0.5 0.5 500 41.416 13.918 20.475 39
max_pca 3 0.5 0.5 500 33.072 9.577 16 31.025
max_pca 5 0.5 0.5 500 26.72 6.836 15 26
max_pca 10 0.5 0.5 500 19.102 4.291 11.475 19
max_pca 20 0.5 0.5 500 14.198 3.325 8 14
min_pca 1 0.5 0.5 500 2.162 0.452 2 2
min_pca 2 0.5 0.5 500 2.162 0.4 2 2
min_pca 3 0.5 0.5 500 2.306 0.515 2 2
min_pca 5 0.5 0.5 500 2.782 0.632 2 3
min_pca 10 0.5 0.5 500 3.908 0.757 3 4
min_pca 20 0.5 0.5 500 6.366 1.071 5 6
tpca 0.8 0.5 0.5 500 2.162 0.452 2 2
tpca 0.9 0.5 0.5 500 2.162 0.452 2 2
tpca 0.95 0.5 0.5 500 2.162 0.452 2 2
tpca 0.99 0.5 0.5 500 2.162 0.452 2 2
tpca 0.995 0.5 0.5 500 2.162 0.4 2 2
tpca 0.999 0.5 0.5 500 2.162 0.4 2 2
mix 0.03 0.5 0.5 500 6.382 1.003 4 6
mix 0.1 0.5 0.5 500 5.496 0.957 4 5
mix 0.3 0.5 0.5 500 4.908 0.893 3 5
mix 1 0.5 0.5 500 4.582 0.884 3 4.025
max_pca 1 0.5 1.5 500 1963.816 200.636 1217.85 2000
max_pca 2 0.5 1.5 500 1980.568 164.947 2000 2000
max_pca 3 0.5 1.5 500 1994.964 83.347 2000 2000
max_pca 5 0.5 1.5 500 1997.3 54.109 2000 2000
max_pca 10 0.5 1.5 500 1992.738 114.717 2000 2000
max_pca 20 0.5 1.5 500 889.486 911.411 51.475 184.025
