method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 325.064 546.616 48 138
max_pca 2 0.98 0.5 500 70.084 24.363 32.475 65.025
max_pca 3 0.98 0.5 500 56.312 17.19 29 54
max_pca 5 0.98 0.5 500 54.4 15.062 29 52.025
max_pca 10 0.98 0.5 500 51.448 13.457 29.475 49
max_pca 20 0.98 0.5 500 25.424 5.748 15 25
min_pca 1 0.98 0.5 500 1725.784 658.704 117.425 2000
min_pca 2 0.98 0.5 500 162.86 336 49 97.025
min_pca 3 0.98 0.5 500 136.796 239.64 58.475 102.025
min_pca 5 0.98 0.5 500 58.136 11.366 39 57
min_pca 10 0.98 0.5 500 35.124 4.334 28 35
min_pca 20 0.98 0.5 500 36.988 3.488 31 36
tpca 0.8 0.98 0.5 500 35.124 4.334 28 35
tpca 0.9 0.98 0.5 500 35.708 3.874 29 35
tpca 0.95 0.98 0.5 500 38.34 3.795 31 38
tpca 0.99 0.98 0.5 500 37.628 3.57 31 37
tpca 0.995 0.98 0.5 500 37.628 3.57 31 37
tpca 0.999 0.98 0.5 500 37.628 3.57 31 37
mix 0.03 0.98 0.5 500 7.534 1.742 5 7
mix 0.1 0.98 0.5 500 6.448 1.468 4 6
mix 0.3 0.98 0.5 500 5.842 1.366 3.475 6
mix 1 0.98 0.5 500 5.508 1.292 3 5
max_pca 1 0.98 0.7 500 103.038 99.097 39.475 89.025
max_pca 2 0.98 0.7 500 41.922 13.069 20 40
max_pca 3 0.98 0.7 500 35.71 10.187 18 34
max_pca 5 0.98 0.7 500 36.242 9.073 20 35
max_pca 10 0.98 0.7 500 37.108 8.562 22 36
max_pca 20 0.98 0.7 500 17.006 3.752 10 17
min_pca 1 0.98 0.7 500 1129.358 940.949 55 2000
min_pca 2 0.98 0.7 500 68.862 90.243 30 59
min_pca 3 0.98 0.7 500 76.914 89.037 37 69
min_pca 5 0.98 0.7 500 36.486 7.555 24 35
min_pca 10 0.98 0.7 500 21.454 2.77 16 21
min_pca 20 0.98 0.7 500 23.198 2.266 19 23
tpca 0.8 0.98 0.7 500 21.454 2.77 16 21
tpca 0.9 0.98 0.7 500 22.084 2.49 18 22
tpca 0.95 0.98 0.7 500 24.154 2.461 20 24
tpca 0.99 0.98 0.7 500 23.656 2.336 20 23
tpca 0.995 0.98 0.7 500 23.656 2.336 20 23
tpca 0.999 0.98 0.7 500 23.656 2.336 20 23
mix 0.03 0.98 0.7 500 4.64 0.812 3 5
mix 0.1 0.98 0.7 500 4.03 0.725 3 4
mix 0.3 0.98 0.7 500 3.678 0.689 3 4
mix 1 0.98 0.7 500 3.438 0.625 2 3
max_pca 1 0.98 1 500 59.734 23.754 23 56
max_pca 2 0.98 1 500 24.664 7.02 12 23
max_pca 3 0.98 1 500 21.22 5.427 12 20
max_pca 5 0.98 1 500 22.628 5.493 13 22
max_pca 10 0.98 1 500 24.06 5.601 15 23
max_pca 20 0.98 1 500 10.41 2.098 7 10
min_pca 1 0.98 1 500 596.69 850.84 27 94
min_pca 2 0.98 1 500 38.574 18.571 17 32.025
min_pca 3 0.98 1 500 45.992 17.652 23 41
min_pca 5 0.98 1 500 21.124 4.307 14 20
min_pca 10 0.98 1 500 12.468 1.482 10 12
min_pca 20 0.98 1 500 13.57 1.289 11 13
tpca 0.8 0.98 1 500 12.468 1.482 10 12
tpca 0.9 0.98 1 500 12.892 1.441 10 13
tpca 0.95 0.98 1 500 14.162 1.452 12 14
tpca 0.99 0.98 1 500 13.824 1.334 11 14
tpca 0.995 0.98 1 500 13.824 1.334 11 14
tpca 0.999 0.98 1 500 13.824 1.334 11 14
mix 0.03 0.98 1 500 3.15 0.415 3 3
mix 0.1 0.98 1 500 2.876 0.396 2 3
mix 0.3 0.98 1 500 2.696 0.46 2 3
mix 1 0.98 1 500 2.5 0.501 2 2
max_pca 1 0.95 0.5 500 362.714 591.325 48.475 139.025
max_pca 2 0.95 0.5 500 70.648 25.978 30.475 66
max_pca 3 0.95 0.5 500 57.26 17.609 28 55
max_pca 5 0.95 0.5 500 55.264 16.177 28 53
max_pca 10 0.95 0.5 500 52.33 14.414 28.475 51
max_pca 20 0.95 0.5 500 25.924 6.485 15 25
min_pca 1 0.95 0.5 500 1539.126 807.93 66.425 2000
min_pca 2 0.95 0.5 500 250.096 517.81 42.475 94.025
min_pca 3 0.95 0.5 500 156.114 315.151 54 97
min_pca 5 0.95 0.5 500 59.232 15.773 36 56
min_pca 10 0.95 0.5 500 35.744 5.441 26 35
min_pca 20 0.95 0.5 500 37.286 3.902 31 37
tpca 0.8 0.95 0.5 500 35.744 5.441 26 35
tpca 0.9 0.95 0.5 500 36.106 4.58 27 36
tpca 0.95 0.95 0.5 500 38.57 4.446 31 38
tpca 0.99 0.95 0.5 500 37.964 3.954 31 38
tpca 0.995 0.95 0.5 500 37.964 3.954 31 38
tpca 0.999 0.95 0.5 500 37.964 3.954 31 38
mix 0.03 0.95 0.5 500 7.508 1.689 5 7
mix 0.1 0.95 0.5 500 6.406 1.364 4 6
mix 0.3 0.95 0.5 500 5.854 1.255 4 6
mix 1 0.95 0.5 500 5.53 1.175 3 5
max_pca 1 0.95 0.7 500 143.508 271.11 34 94
max_pca 2 0.95 0.7 500 46.312 16.41 21.475 44
max_pca 3 0.95 0.7 500 38.644 11.54 21 36
max_pca 5 0.95 0.7 500 38.746 10.595 21 37
max_pca 10 0.95 0.7 500 38.376 9.272 22.475 37
max_pca 20 0.95 0.7 500 17.71 3.905 11 17
min_pca 1 0.95 0.7 500 1109.78 950.643 34.95 2000
min_pca 2 0.95 0.7 500 102.67 259.167 26 60
min_pca 3 0.95 0.7 500 80.294 125.23 34 66
min_pca 5 0.95 0.7 500 37.508 10.293 22 36
min_pca 10 0.95 0.7 500 22.016 3.465 16 21
