method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 39.224 11.42 20 37
max_pca 2 0.98 0 500 25.822 5.951 15 25
max_pca 3 0.98 0 500 21.47 4.638 13 21
max_pca 5 0.98 0 500 17.624 3.698 11 17
max_pca 10 0.98 0 500 13.866 2.605 9 13
max_pca 20 0.98 0 500 10.986 1.993 7 11
min_pca 1 0.98 0 500 8.376 3.639 3 8
min_pca 2 0.98 0 500 7.302 2.431 4 7
min_pca 3 0.98 0 500 6.944 1.887 4 7
min_pca 5 0.98 0 500 6.536 1.434 4 6
min_pca 10 0.98 0 500 6.922 1.152 5 7
min_pca 20 0.98 0 500 8.284 1.046 6 8
tpca 0.8 0.98 0 500 6.944 1.887 4 7
tpca 0.9 0.98 0 500 6.944 1.887 4 7
tpca 0.95 0.98 0 500 6.536 1.434 4 6
tpca 0.99 0.98 0 500 6.572 1.31 4 6
tpca 0.995 0.98 0 500 6.822 1.217 5 7
tpca 0.999 0.98 0 500 7.164 1.159 5 7
max_pca 1 0.98 0.5 500 78.662 27.067 33.475 74.025
max_pca 2 0.98 0.5 500 53.06 15.858 26 51
max_pca 3 0.98 0.5 500 46.416 13.073 23.475 45
max_pca 5 0.98 0.5 500 37.908 9.586 21 37
max_pca 10 0.98 0.5 500 29.64 6.783 18 29
max_pca 20 0.98 0.5 500 23.428 5.635 13 23
min_pca 1 0.98 0.5 500 14.32 5.687 6 13
min_pca 2 0.98 0.5 500 12.598 3.852 7 12
min_pca 3 0.98 0.5 500 11.712 2.969 7 11
min_pca 5 0.98 0.5 500 11.034 2.15 7 11
min_pca 10 0.98 0.5 500 12.034 1.759 9 12
min_pca 20 0.98 0.5 500 14.584 1.561 12 14
tpca 0.8 0.98 0.5 500 11.712 2.969 7 11
tpca 0.9 0.98 0.5 500 11.712 2.969 7 11
tpca 0.95 0.98 0.5 500 11.034 2.15 7 11
tpca 0.99 0.98 0.5 500 11.296 1.929 8 11
tpca 0.995 0.98 0.5 500 11.808 1.836 8.475 12
tpca 0.999 0.98 0.5 500 12.404 1.768 10 12
max_pca 1 0.98 0.75 500 137.942 183.026 38.475 112
max_pca 2 0.98 0.75 500 77.336 27.116 27.95 73
max_pca 3 0.98 0.75 500 69.96 23.463 27.95 67
max_pca 5 0.98 0.75 500 56.678 17.043 28 55
max_pca 10 0.98 0.75 500 45.062 11.582 24 43
max_pca 20 0.98 0.75 500 36.646 9.367 20 35
min_pca 1 0.98 0.75 500 27.068 10.098 11 25
min_pca 2 0.98 0.75 500 22.232 6.651 12 21
min_pca 3 0.98 0.75 500 21.108 5.241 12 21
min_pca 5 0.98 0.75 500 19.846 3.784 13 19
min_pca 10 0.98 0.75 500 21.832 3.148 16 21
min_pca 20 0.98 0.75 500 26.442 2.926 21 26
tpca 0.8 0.98 0.75 500 21.108 5.241 12 21
tpca 0.9 0.98 0.75 500 21.108 5.241 12 21
tpca 0.95 0.98 0.75 500 19.846 3.784 13 19
tpca 0.99 0.98 0.75 500 20.442 3.468 14 20
tpca 0.995 0.98 0.75 500 21.134 3.197 15 21
tpca 0.999 0.98 0.75 500 22.452 3.105 17 22
max_pca 1 0.95 0 500 41.526 12.768 21 40
max_pca 2 0.95 0 500 27.848 7.205 15 26
max_pca 3 0.95 0 500 23.498 5.523 14 23
max_pca 5 0.95 0 500 19.36 4.012 11.475 19
max_pca 10 0.95 0 500 14.986 2.846 10 15
max_pca 20 0.95 0 500 11.912 2.23 8 12
min_pca 1 0.95 0 500 8.584 3.181 4 8
min_pca 2 0.95 0 500 7.678 2.312 4 7
