method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.9 0.5 500 51.734 127.516 16.475 37
max_pca 2 0.9 0.5 500 20.69 7.189 9 19
max_pca 3 0.9 0.5 500 16.156 5.015 8 15
max_pca 5 0.9 0.5 500 12.802 3.492 7 12
min_pca 1 0.9 0.5 500 1624.186 767.031 21 2000
min_pca 2 0.9 0.5 500 1984.886 168.474 2000 2000
min_pca 3 0.9 0.5 500 2000 0 2000 2000
min_pca 5 0.9 0.5 500 2000 0 2000 2000
tpca 0.8 0.9 0.5 500 1624.186 767.031 21 2000
tpca 0.9 0.9 0.5 500 1984.886 168.474 2000 2000
tpca 0.95 0.9 0.5 500 2000 0 2000 2000
tpca 0.99 0.9 0.5 500 2000 0 2000 2000
mix 0.03 0.9 0.5 500 9.824 2.195 6 10
mix 0.1 0.9 0.5 500 8.068 1.902 5 8
mix 0.3 0.9 0.5 500 7.194 1.744 4 7
mix 1 0.9 0.5 500 6.45 1.658 4 6
max_pca 1 0.9 1.5 500 1770.374 500.657 185.825 2000
max_pca 2 0.9 1.5 500 1748.148 529.98 197.85 2000
max_pca 3 0.9 1.5 500 1694.126 566.345 148.275 2000
max_pca 5 0.9 1.5 500 1563.92 692.242 51 2000
min_pca 1 0.9 1.5 500 58.632 197.567 8 29
min_pca 2 0.9 1.5 500 300.472 629.595 16 62
min_pca 3 0.9 1.5 500 46.242 27.286 14 39
min_pca 5 0.9 1.5 500 22.978 8.1 10 22
tpca 0.8 0.9 1.5 500 58.632 197.567 8 29
tpca 0.9 0.9 1.5 500 300.472 629.595 16 62
tpca 0.95 0.9 1.5 500 46.242 27.286 14 39
tpca 0.99 0.9 1.5 500 32.276 14.204 13.475 29
mix 0.03 0.9 1.5 500 15.752 7.266 5 14
mix 0.1 0.9 1.5 500 12.43 5.786 4 11
mix 0.3 0.9 1.5 500 11.254 5.146 4 10
mix 1 0.9 1.5 500 10.54 4.807 4 9
max_pca 1 0.9 2 500 1667.222 618.515 55.85 2000
max_pca 2 0.9 2 500 1195.506 889.8 19.475 1634.35
max_pca 3 0.9 2 500 109.81 310.403 11 45
max_pca 5 0.9 2 500 15.954 7.315 6 14
min_pca 1 0.9 2 500 11.372 6.797 4 9
min_pca 2 0.9 2 500 13.862 6.613 5 12
min_pca 3 0.9 2 500 11.144 4.037 5 10
min_pca 5 0.9 2 500 8.102 2.447 4 8
tpca 0.8 0.9 2 500 11.372 6.797 4 9
tpca 0.9 0.9 2 500 13.862 6.613 5 12
tpca 0.95 0.9 2 500 11.144 4.037 5 10
tpca 0.99 0.9 2 500 9.596 3.116 5 9
mix 0.03 0.9 2 500 4.642 1.525 2.475 4
mix 0.1 0.9 2 500 4.206 1.366 2 4
