method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 44.812 12.679 23 43
max_pca 2 0.98 0 500 33.12 8.084 20 32
max_pca 3 0.98 0 500 28.006 6.537 17.475 27
max_pca 5 0.98 0 500 23.416 4.826 15 23
max_pca 10 0.98 0 500 18.372 3.207 12.475 18
max_pca 20 0.98 0 500 14.344 2.565 9 14
min_pca 1 0.98 0 500 28.228 10.518 11 27
min_pca 2 0.98 0 500 21.192 6.136 11 20
min_pca 3 0.98 0 500 19.384 4.546 11 19
min_pca 5 0.98 0 500 17.48 3.235 11 17
min_pca 10 0.98 0 500 16.374 2.273 12 16
min_pca 20 0.98 0 500 17.204 1.862 14 17
tpca 0.8 0.98 0 500 18.314 3.871 11 18
tpca 0.9 0.98 0 500 16.906 2.885 11 17
tpca 0.95 0.98 0 500 16.524 2.599 12 16
tpca 0.99 0.98 0 500 16.792 2.107 13 17
tpca 0.995 0.98 0 500 17.06 2.019 13 17
tpca 0.999 0.98 0 500 17.182 2.018 14 17
max_pca 1 0.98 0.5 500 94.584 35.987 36.95 88.025
max_pca 2 0.98 0.5 500 67.826 20.342 34 64
max_pca 3 0.98 0.5 500 55.602 15.491 31 53
max_pca 5 0.98 0.5 500 46.64 11.61 26 45
max_pca 10 0.98 0.5 500 35.804 7.406 22 35
max_pca 20 0.98 0.5 500 27.95 5.833 17 27
min_pca 1 0.98 0.5 500 52.916 19.4 24 49
min_pca 2 0.98 0.5 500 37.796 10.201 20 36
min_pca 3 0.98 0.5 500 33.804 7.698 21 33
min_pca 5 0.98 0.5 500 29.542 5.38 20 29
min_pca 10 0.98 0.5 500 28.286 3.776 21 28
min_pca 20 0.98 0.5 500 29.488 3.056 24 29
tpca 0.8 0.98 0.5 500 31.656 6.543 20 31
tpca 0.9 0.98 0.5 500 28.542 4.833 20 28
tpca 0.95 0.98 0.5 500 28.538 4.25 21 28
tpca 0.99 0.98 0.5 500 28.738 3.391 22 28
tpca 0.995 0.98 0.5 500 29.144 3.3 23 29
tpca 0.999 0.98 0.5 500 29.194 3.213 23 29
max_pca 1 0.98 0.75 500 305.524 519.029 48.95 133
max_pca 2 0.98 0.75 500 102.712 40.7 44.475 94
max_pca 3 0.98 0.75 500 80.234 25.249 39.475 75
max_pca 5 0.98 0.75 500 67.964 18.253 37 65.025
max_pca 10 0.98 0.75 500 52.226 11.739 32 51
max_pca 20 0.98 0.75 500 42.376 9.44 25.475 41
min_pca 1 0.98 0.75 500 125.312 209.66 45.475 97.025
min_pca 2 0.98 0.75 500 66.754 17.026 36.475 64
min_pca 3 0.98 0.75 500 56.056 12.021 35.475 54
min_pca 5 0.98 0.75 500 47.424 7.837 32 47
min_pca 10 0.98 0.75 500 46.632 5.888 35 46
min_pca 20 0.98 0.75 500 46.78 4.428 39 47
tpca 0.8 0.98 0.75 500 51.88 9.627 35 50.025
tpca 0.9 0.98 0.75 500 45.794 7.024 33 45
tpca 0.95 0.98 0.75 500 46.906 6.528 35 46
tpca 0.99 0.98 0.75 500 46.296 5.028 37 46
tpca 0.995 0.98 0.75 500 46.67 4.819 37 46
tpca 0.999 0.98 0.75 500 46.306 4.503 38 46
max_pca 1 0.95 0 500 49.286 15.444 25 47
max_pca 2 0.95 0 500 36.608 9.536 19 35
max_pca 3 0.95 0 500 30.54 7.118 18 30
max_pca 5 0.95 0 500 25.628 5.413 15.475 25
max_pca 10 0.95 0 500 19.808 3.55 14 19
max_pca 20 0.95 0 500 15.278 2.728 10 15
