method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.9 0 500 167.754 400.965 22 64
max_pca 2 0.9 0 500 37.484 15.47 13 34
max_pca 3 0.9 0 500 28.09 10.689 11.475 26.025
max_pca 5 0.9 0 500 24.604 8.84 10 23
min_pca 1 0.9 0 500 2.596 0.794 2 2
min_pca 2 0.9 0 500 2.674 0.705 2 3
min_pca 3 0.9 0 500 3.07 0.674 2 3
min_pca 5 0.9 0 500 3.462 0.697 2 3
tpca 0.8 0.9 0 500 2.596 0.794 2 2
tpca 0.9 0.9 0 500 2.596 0.794 2 2
tpca 0.95 0.9 0 500 2.596 0.794 2 2
tpca 0.99 0.9 0 500 2.674 0.705 2 3
max_pca 1 0.9 0.5 500 1192.272 896.969 45.475 2000
max_pca 2 0.9 0.5 500 390.582 661.102 26.475 107
max_pca 3 0.9 0.5 500 131.244 301.008 20 73
max_pca 5 0.9 0.5 500 108.916 246.935 22 68
min_pca 1 0.9 0.5 500 3.014 1.018 2 3
min_pca 2 0.9 0.5 500 3.254 0.876 2 3
min_pca 3 0.9 0.5 500 3.886 0.969 3 4
min_pca 5 0.9 0.5 500 4.756 1.18 3 5
tpca 0.8 0.9 0.5 500 3.014 1.018 2 3
tpca 0.9 0.9 0.5 500 3.014 1.018 2 3
tpca 0.95 0.9 0.5 500 3.014 1.018 2 3
tpca 0.99 0.9 0.5 500 3.254 0.876 2 3
max_pca 1 0.9 0.75 500 1634.766 695.018 71.425 2000
max_pca 2 0.9 0.75 500 1271.21 878.829 40.95 2000
max_pca 3 0.9 0.75 500 863.258 887.391 32 189.025
max_pca 5 0.9 0.75 500 872.606 886.148 35.475 183
min_pca 1 0.9 0.75 500 3.894 1.627 2 3
min_pca 2 0.9 0.75 500 4.314 1.468 2 4
min_pca 3 0.9 0.75 500 5.444 1.688 3 5
min_pca 5 0.9 0.75 500 7.172 2.083 4 7
tpca 0.8 0.9 0.75 500 3.894 1.627 2 3
tpca 0.9 0.9 0.75 500 3.894 1.627 2 3
tpca 0.95 0.9 0.75 500 3.894 1.627 2 3
tpca 0.99 0.9 0.75 500 4.314 1.468 2 4
max_pca 1 0.7 0 500 947.316 913.672 32.475 196.025
max_pca 2 0.7 0 500 239.034 523.53 21.475 72
max_pca 3 0.7 0 500 75.604 163.95 17 50.025
max_pca 5 0.7 0 500 54.024 29.26 15.475 47
min_pca 1 0.7 0 500 2.944 1.128 2 3
min_pca 2 0.7 0 500 3.092 0.906 2 3
