method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 23.098 6.045 12.475 22
max_pca 2 0.98 0.5 500 16.172 3.468 10 16
max_pca 3 0.98 0.5 500 13.574 2.555 9 13
max_pca 5 0.98 0.5 500 10.716 1.882 8 11
max_pca 10 0.98 0.5 500 7.864 1.161 6 8
max_pca 20 0.98 0.5 500 5.434 0.802 4 5
min_pca 1 0.98 0.5 500 2000 0 2000 2000
min_pca 2 0.98 0.5 500 2000 0 2000 2000
min_pca 3 0.98 0.5 500 2000 0 2000 2000
min_pca 5 0.98 0.5 500 2000 0 2000 2000
min_pca 10 0.98 0.5 500 2000 0 2000 2000
min_pca 20 0.98 0.5 500 2000 0 2000 2000
tpca 0.8 0.98 0.5 500 2000 0 2000 2000
tpca 0.9 0.98 0.5 500 2000 0 2000 2000
tpca 0.95 0.98 0.5 500 2000 0 2000 2000
tpca 0.99 0.98 0.5 500 2000 0 2000 2000
tpca 0.995 0.98 0.5 500 2000 0 2000 2000
tpca 0.999 0.98 0.5 500 2000 0 2000 2000
mix 0.03 0.98 0.5 500 4.462 0.717 3 4
mix 0.1 0.98 0.5 500 3.77 0.588 3 4
mix 0.3 0.98 0.5 500 3.298 0.531 2 3
mix 1 0.98 0.5 500 3.036 0.446 2 3
max_pca 1 0.98 1.5 500 1956.676 239.76 1113.05 2000
max_pca 2 0.98 1.5 500 1991.15 103.109 2000 2000
max_pca 3 0.98 1.5 500 1988.976 142.142 2000 2000
max_pca 5 0.98 1.5 500 1980.102 184.906 2000 2000
max_pca 10 0.98 1.5 500 1372.83 874.983 95.85 2000
max_pca 20 0.98 1.5 500 40.852 14.033 18 39
min_pca 1 0.98 1.5 500 48.89 17.124 20 46.025
min_pca 2 0.98 1.5 500 33 9.328 17 32
min_pca 3 0.98 1.5 500 31.44 7.394 19 30
min_pca 5 0.98 1.5 500 27.392 5.306 18 27
min_pca 10 0.98 1.5 500 26.094 3.856 19 26
min_pca 20 0.98 1.5 500 23.604 2.716 19 23
tpca 0.8 0.98 1.5 500 31.44 7.394 19 30
tpca 0.9 0.98 1.5 500 31.44 7.394 19 30
tpca 0.95 0.98 1.5 500 27.392 5.306 18 27
tpca 0.99 0.98 1.5 500 26.978 4.483 19 26
tpca 0.995 0.98 1.5 500 26.184 4.179 18.475 26
tpca 0.999 0.98 1.5 500 25.836 4.026 19 25
mix 0.03 0.98 1.5 500 4.64 1.101 3 4
mix 0.1 0.98 1.5 500 4.242 0.962 3 4
mix 0.3 0.98 1.5 500 4.044 0.944 3 4
mix 1 0.98 1.5 500 3.934 0.963 2 4
max_pca 1 0.98 2 500 811.21 882.662 34 191
max_pca 2 0.98 2 500 70.684 92.544 17 59
max_pca 3 0.98 2 500 38.49 16.843 12 36
max_pca 5 0.98 2 500 26.16 9.698 11 25
max_pca 10 0.98 2 500 14.872 4.59 7 14
max_pca 20 0.98 2 500 7.044 1.923 4 7
min_pca 1 0.98 2 500 21.234 7.969 9 20
min_pca 2 0.98 2 500 15.78 4.885 7.475 15
min_pca 3 0.98 2 500 14.782 3.871 8 14
min_pca 5 0.98 2 500 12.84 2.741 8 12
min_pca 10 0.98 2 500 12.164 1.859 9 12
min_pca 20 0.98 2 500 11.074 1.322 9 11
tpca 0.8 0.98 2 500 14.782 3.871 8 14
tpca 0.9 0.98 2 500 14.782 3.871 8 14
tpca 0.95 0.98 2 500 12.84 2.741 8 12
tpca 0.99 0.98 2 500 12.548 2.278 8 12
tpca 0.995 0.98 2 500 12.242 2.051 8 12
tpca 0.999 0.98 2 500 12.084 1.923 8 12
mix 0.03 0.98 2 500 2.312 0.464 2 2
mix 0.1 0.98 2 500 2.182 0.386 2 2
mix 0.3 0.98 2 500 2.12 0.325 2 2
mix 1 0.98 2 500 2.096 0.295 2 2
max_pca 1 0.95 0.5 500 24.334 6.17 13 24
max_pca 2 0.95 0.5 500 16.78 3.569 10 16
max_pca 3 0.95 0.5 500 14.274 2.788 10 14
max_pca 5 0.95 0.5 500 11.352 1.971 8 11
max_pca 10 0.95 0.5 500 8.24 1.273 6 8
max_pca 20 0.95 0.5 500 5.732 0.868 4 6
min_pca 1 0.95 0.5 500 2000 0 2000 2000
min_pca 2 0.95 0.5 500 2000 0 2000 2000
min_pca 3 0.95 0.5 500 2000 0 2000 2000
min_pca 5 0.95 0.5 500 2000 0 2000 2000
min_pca 10 0.95 0.5 500 2000 0 2000 2000
min_pca 20 0.95 0.5 500 2000 0 2000 2000
tpca 0.8 0.95 0.5 500 2000 0 2000 2000
tpca 0.9 0.95 0.5 500 2000 0 2000 2000
tpca 0.95 0.95 0.5 500 2000 0 2000 2000
tpca 0.99 0.95 0.5 500 2000 0 2000 2000
tpca 0.995 0.95 0.5 500 2000 0 2000 2000
tpca 0.999 0.95 0.5 500 2000 0 2000 2000
mix 0.03 0.95 0.5 500 4.54 0.708 3 4
mix 0.1 0.95 0.5 500 3.838 0.604 3 4
mix 0.3 0.95 0.5 500 3.36 0.568 2 3
mix 1 0.95 0.5 500 3.078 0.502 2 3
max_pca 1 0.95 1.5 500 1954.53 257.402 1169.3 2000
max_pca 2 0.95 1.5 500 1981.346 154.235 2000 2000
max_pca 3 0.95 1.5 500 1979.48 186.702 2000 2000
max_pca 5 0.95 1.5 500 1978 199.926 2000 2000
max_pca 10 0.95 1.5 500 1600.456 757.868 104 2000
max_pca 20 0.95 1.5 500 45.472 15.53 19 42
min_pca 1 0.95 1.5 500 47.94 16.965 20 45
min_pca 2 0.95 1.5 500 32.908 9.052 18 32
min_pca 3 0.95 1.5 500 31.444 7.074 19 30
min_pca 5 0.95 1.5 500 27.05 4.876 19 26
min_pca 10 0.95 1.5 500 25.972 3.608 19.475 25
min_pca 20 0.95 1.5 500 23.764 2.586 19 23
tpca 0.8 0.95 1.5 500 31.444 7.074 19 30
tpca 0.9 0.95 1.5 500 31.444 7.074 19 30
tpca 0.95 0.95 1.5 500 27.05 4.876 19 26
tpca 0.99 0.95 1.5 500 26.79 4.235 19 26
tpca 0.995 0.95 1.5 500 25.952 3.926 19 25
tpca 0.999 0.95 1.5 500 25.658 3.666 19 25
mix 0.03 0.95 1.5 500 4.708 1.127 3 4.025
mix 0.1 0.95 1.5 500 4.316 1.003 3 4
mix 0.3 0.95 1.5 500 4.128 0.926 3 4
mix 1 0.95 1.5 500 4.04 0.906 2.475 4
max_pca 1 0.95 2 500 992.272 925.056 31.9 223.075
max_pca 2 0.95 2 500 77.232 97.556 20.425 64
max_pca 3 0.95 2 500 41.46 17.569 15 37
max_pca 5 0.95 2 500 28.4 9.915 13.475 26
max_pca 10 0.95 2 500 16.14 4.752 8 16
max_pca 20 0.95 2 500 7.432 2.008 4 7
min_pca 1 0.95 2 500 20.344 7.993 8 19
min_pca 2 0.95 2 500 15.048 4.469 8 14
min_pca 3 0.95 2 500 14.236 3.699 8 14
min_pca 5 0.95 2 500 12.55 2.681 8 12
min_pca 10 0.95 2 500 11.952 1.886 9 12
min_pca 20 0.95 2 500 10.96 1.332 8 11
tpca 0.8 0.95 2 500 14.236 3.699 8 14
tpca 0.9 0.95 2 500 14.236 3.699 8 14
tpca 0.95 0.95 2 500 12.55 2.681 8 12
tpca 0.99 0.95 2 500 12.306 2.198 8 12
tpca 0.995 0.95 2 500 12.002 2.063 8 12
tpca 0.999 0.95 2 500 11.898 1.996 8 12
mix 0.03 0.95 2 500 2.36 0.48 2 2
mix 0.1 0.95 2 500 2.194 0.396 2 2
mix 0.3 0.95 2 500 2.132 0.339 2 2
mix 1 0.95 2 500 2.108 0.311 2 2
max_pca 1 0.9 0.5 500 26.574 6.73 15 26
max_pca 2 0.9 0.5 500 18.154 4.056 11 18
max_pca 3 0.9 0.5 500 15.462 3.08 10 15
max_pca 5 0.9 0.5 500 12.272 2.183 8 12
