method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.3 0 500 340.906 414.305 77.475 190.025
max_pca 2 0.3 0 500 139.43 53.131 59 129
max_pca 3 0.3 0 500 117.338 35.747 59.425 110.025
max_pca 5 0.3 0 500 94.848 23.806 54 91
max_pca 10 0.3 0 500 77.576 15.215 49 77
max_pca 20 0.3 0 500 64.474 9.927 45 64
max_pca 40 0.3 0 500 57.562 8.151 43 57
min_pca 1 0.3 0 500 2.018 0.147 2 2
min_pca 2 0.3 0 500 2 0 2 2
min_pca 3 0.3 0 500 2 0 2 2
min_pca 5 0.3 0 500 2 0 2 2
min_pca 10 0.3 0 500 2 0 2 2
min_pca 20 0.3 0 500 2 0 2 2
min_pca 40 0.3 0 500 2.038 0.191 2 2
max_pca 1 0.3 0.5 500 547.224 633.97 84.475 235.025
max_pca 2 0.3 0.5 500 168.874 131.799 67.425 143.025
max_pca 3 0.3 0.5 500 135.01 48.267 65.475 127
max_pca 5 0.3 0.5 500 109.2 27.165 58 107
max_pca 10 0.3 0.5 500 89.62 17.689 57.475 88
max_pca 20 0.3 0.5 500 74.992 12.46 51 74
max_pca 40 0.3 0.5 500 66.9 10.126 48 66
min_pca 1 0.3 0.5 500 2.032 0.187 2 2
min_pca 2 0.3 0.5 500 2 0 2 2
min_pca 3 0.3 0.5 500 2.002 0.045 2 2
min_pca 5 0.3 0.5 500 2 0 2 2
min_pca 10 0.3 0.5 500 2 0 2 2
min_pca 20 0.3 0.5 500 2.04 0.196 2 2
min_pca 40 0.3 0.5 500 2.516 0.508 2 2
max_pca 1 0.3 0.75 500 661.532 712.605 80 262.025
max_pca 2 0.3 0.75 500 191.19 174.557 70.95 157
max_pca 3 0.3 0.75 500 141.938 50.231 69.475 131
max_pca 5 0.3 0.75 500 114.914 28.093 64 111
max_pca 10 0.3 0.75 500 93.736 18.981 59 92
max_pca 20 0.3 0.75 500 79.776 13.524 55.475 78
max_pca 40 0.3 0.75 500 72.074 10.344 52 71
min_pca 1 0.3 0.75 500 2.062 0.25 2 2
min_pca 2 0.3 0.75 500 2.024 0.166 2 2
min_pca 3 0.3 0.75 500 2.01 0.1 2 2
min_pca 5 0.3 0.75 500 2.012 0.109 2 2
min_pca 10 0.3 0.75 500 2.052 0.222 2 2
min_pca 20 0.3 0.75 500 2.474 0.512 2 2
min_pca 40 0.3 0.75 500 3.142 0.665 2 3
max_pca 1 0.1 0 500 677.004 714.889 80.95 284
max_pca 2 0.1 0 500 200.652 210.17 65.475 154
max_pca 3 0.1 0 500 149.89 71.488 69 137
max_pca 5 0.1 0 500 117.786 31.093 64.475 115
max_pca 10 0.1 0 500 96.326 20.511 58.475 93
max_pca 20 0.1 0 500 80.782 13.939 55.475 79
max_pca 40 0.1 0 500 73.31 10.572 53 72.025
min_pca 1 0.1 0 500 2.102 0.358 2 2
min_pca 2 0.1 0 500 2.028 0.165 2 2
min_pca 3 0.1 0 500 2.022 0.16 2 2
min_pca 5 0.1 0 500 2.022 0.147 2 2
min_pca 10 0.1 0 500 2.108 0.311 2 2
min_pca 20 0.1 0 500 2.616 0.519 2 3
min_pca 40 0.1 0 500 3.29 0.758 2 3
max_pca 1 0.1 0.5 500 709.928 740.842 78 279.05
max_pca 2 0.1 0.5 500 230.066 284.714 75 160
max_pca 3 0.1 0.5 500 153.2 97.006 75.475 140
max_pca 5 0.1 0.5 500 117.578 31.456 66 113
max_pca 10 0.1 0.5 500 97.12 19.368 63 96
max_pca 20 0.1 0.5 500 82.878 13.395 57 82
max_pca 40 0.1 0.5 500 76.206 10.532 56 75
min_pca 1 0.1 0.5 500 2.218 0.536 2 2
min_pca 2 0.1 0.5 500 2.086 0.301 2 2
min_pca 3 0.1 0.5 500 2.102 0.316 2 2
min_pca 5 0.1 0.5 500 2.202 0.417 2 2
min_pca 10 0.1 0.5 500 2.616 0.56 2 3
min_pca 20 0.1 0.5 500 3.526 0.647 3 3
min_pca 40 0.1 0.5 500 4.726 1.347 3 4
max_pca 1 0.1 0.75 500 771.12 764.184 90 321.025
max_pca 2 0.1 0.75 500 224.092 242.348 69.475 162.025
max_pca 3 0.1 0.75 500 156.7 82.349 75 139
max_pca 5 0.1 0.75 500 122.22 32.02 70 118
max_pca 10 0.1 0.75 500 99.004 19.67 64.475 96
max_pca 20 0.1 0.75 500 84.12 14.11 58.475 83
max_pca 40 0.1 0.75 500 76.35 10.704 56 76
min_pca 1 0.1 0.75 500 2.48 0.841 2 2
min_pca 2 0.1 0.75 500 2.376 0.626 2 2
min_pca 3 0.1 0.75 500 2.492 0.635 2 2
min_pca 5 0.1 0.75 500 2.84 0.707 2 3
min_pca 10 0.1 0.75 500 3.648 0.788 2 4
min_pca 20 0.1 0.75 500 5.494 1.165 3.475 5
min_pca 40 0.1 0.75 500 7.708 2.546 4 7
max_pca 1 0.05 0 500 796.808 771.218 93.85 341
max_pca 2 0.05 0 500 212.56 199.574 82.475 165
max_pca 3 0.05 0 500 152.68 57.205 74.475 142
max_pca 5 0.05 0 500 121.27 29.552 67 119
max_pca 10 0.05 0 500 100.362 19.611 63 100
max_pca 20 0.05 0 500 84.772 14.1 60 84
max_pca 40 0.05 0 500 76.172 11.456 56 74
min_pca 1 0.05 0 500 2.332 0.686 2 2
min_pca 2 0.05 0 500 2.186 0.46 2 2
min_pca 3 0.05 0 500 2.194 0.457 2 2
min_pca 5 0.05 0 500 2.358 0.55 2 2
min_pca 10 0.05 0 500 2.89 0.668 2 3
min_pca 20 0.05 0 500 4.098 0.92 3 4
min_pca 40 0.05 0 500 5.524 1.691 3 5
max_pca 1 0.05 0.5 500 724.78 740.54 83.95 306.05
max_pca 2 0.05 0.5 500 211.092 198.215 73.95 166
max_pca 3 0.05 0.5 500 156.694 78.609 71.475 142
max_pca 5 0.05 0.5 500 119.7 31.163 68 115.025
max_pca 10 0.05 0.5 500 99.332 20.97 62 96
max_pca 20 0.05 0.5 500 83.748 14.076 59 83
max_pca 40 0.05 0.5 500 76.13 11.424 55 75
min_pca 1 0.05 0.5 500 2.628 0.923 2 2
min_pca 2 0.05 0.5 500 2.57 0.773 2 2
min_pca 3 0.05 0.5 500 2.686 0.759 2 3
min_pca 5 0.05 0.5 500 3.118 0.845 2 3
min_pca 10 0.05 0.5 500 4.216 1.033 3 4
min_pca 20 0.05 0.5 500 6.49 1.462 4 6
min_pca 40 0.05 0.5 500 9.096 2.999 4 9
max_pca 1 0.05 0.75 500 752.4 754.085 87.425 307.125
max_pca 2 0.05 0.75 500 235.464 278.498 78.475 164
max_pca 3 0.05 0.75 500 157.834 91.993 78.475 142
max_pca 5 0.05 0.75 500 123.494 32.184 71 119
max_pca 10 0.05 0.75 500 102.03 21.263 66 100
max_pca 20 0.05 0.75 500 85.724 14.566 59 84
max_pca 40 0.05 0.75 500 77.762 11.468 57.475 76
min_pca 1 0.05 0.75 500 3.41 1.468 2 3
min_pca 2 0.05 0.75 500 3.402 1.22 2 3
min_pca 3 0.05 0.75 500 3.676 1.175 2 3
min_pca 5 0.05 0.75 500 4.56 1.426 2 4
min_pca 10 0.05 0.75 500 6.824 1.804 4 7
min_pca 20 0.05 0.75 500 11.58 2.828 6 11
min_pca 40 0.05 0.75 500 16.984 6.285 6 16
max_pca 1 0.02 0 500 756.604 750.27 97.475 316
max_pca 2 0.02 0 500 249.792 318.154 79 165
max_pca 3 0.02 0 500 156.472 70.218 79 142
max_pca 5 0.02 0 500 122.69 31.37 71.475 117
max_pca 10 0.02 0 500 100.18 21.411 64 95
max_pca 20 0.02 0 500 83.848 14.176 60 82
max_pca 40 0.02 0 500 76.348 11.41 56 75
min_pca 1 0.02 0 500 3.448 1.678 2 3
min_pca 2 0.02 0 500 3.338 1.216 2 3
min_pca 3 0.02 0 500 3.61 1.209 2 3
min_pca 5 0.02 0 500 4.382 1.446 2 4
min_pca 10 0.02 0 500 6.35 2.045 3 6
min_pca 20 0.02 0 500 10.44 3.036 5 10
min_pca 40 0.02 0 500 15.774 5.904 6 15
max_pca 1 0.02 0.5 500 728.84 741.032 91.425 301.075
max_pca 2 0.02 0.5 500 249.822 320.066 81 167
max_pca 3 0.02 0.5 500 166.296 142.639 77.95 144
max_pca 5 0.02 0.5 500 125.232 30.207 69 121
max_pca 10 0.02 0.5 500 102.064 21.17 63.475 100
max_pca 20 0.02 0.5 500 85.626 14.57 58.95 85
max_pca 40 0.02 0.5 500 78.408 10.918 57 77
min_pca 1 0.02 0.5 500 4.732 2.659 2 4
min_pca 2 0.02 0.5 500 4.686 2.061 2 4
min_pca 3 0.02 0.5 500 5.31 2.184 2.475 5
min_pca 5 0.02 0.5 500 6.866 2.694 3 6
min_pca 10 0.02 0.5 500 10.73 3.498 5 10
min_pca 20 0.02 0.5 500 18.282 5.142 9 18
min_pca 40 0.02 0.5 500 27.768 9.855 9 28
max_pca 1 0.02 0.75 500 762.546 759.951 85.9 321.075
max_pca 2 0.02 0.75 500 243.738 311.93 75.475 163
max_pca 3 0.02 0.75 500 154.306 102.021 78 138
max_pca 5 0.02 0.75 500 122.804 32.23 69.475 118
max_pca 10 0.02 0.75 500 101.012 19.561 65.475 100
max_pca 20 0.02 0.75 500 85.61 13.872 61 85
max_pca 40 0.02 0.75 500 77.628 11.259 56 77
min_pca 1 0.02 0.75 500 8.112 5.354 2 6
min_pca 2 0.02 0.75 500 8.31 4.133 3 7
min_pca 3 0.02 0.75 500 9.526 4.124 4 9
min_pca 5 0.02 0.75 500 13.096 5.059 5 12
min_pca 10 0.02 0.75 500 21.046 6.575 10 20
min_pca 20 0.02 0.75 500 34.18 8.484 17 34
min_pca 40 0.02 0.75 500 50.434 12.617 19 52
max_pca 1 0.005 0 500 761.49 766.423 99.475 315
max_pca 2 0.005 0 500 230.958 265.031 86.475 165
max_pca 3 0.005 0 500 164.704 117.369 78.475 146
max_pca 5 0.005 0 500 125.748 33.546 74.475 121
max_pca 10 0.005 0 500 100.946 20.434 66 98
max_pca 20 0.005 0 500 85.348 13.754 59.475 84
max_pca 40 0.005 0 500 77.598 11.075 55 77
min_pca 1 0.005 0 500 268.63 623.467 3.475 28
min_pca 2 0.005 0 500 126.284 386.086 4 27
min_pca 3 0.005 0 500 87.728 263.845 5.475 31
min_pca 5 0.005 0 500 62.868 97.931 8.475 41
min_pca 10 0.005 0 500 67.94 37.844 15.95 58
min_pca 20 0.005 0 500 75.69 28.173 26 73
min_pca 40 0.005 0 500 85.464 21.548 35.475 86
max_pca 1 0.005 0.5 500 790.006 770.889 97.475 325.025
max_pca 2 0.005 0.5 500 224.6 243.734 74.95 163
max_pca 3 0.005 0.5 500 154.218 70.312 73.95 140.025
max_pca 5 0.005 0.5 500 120.4 27.586 72.475 116
max_pca 10 0.005 0.5 500 99.62 19.984 64.475 97
max_pca 20 0.005 0.5 500 84.568 14.014 60.475 83
max_pca 40 0.005 0.5 500 76.904 11.446 55 76
min_pca 1 0.005 0.5 500 405.812 739.186 7 58.025
min_pca 2 0.005 0.5 500 216.308 514.53 10.475 56
min_pca 3 0.005 0.5 500 156.488 389.527 12.475 64
min_pca 5 0.005 0.5 500 83.13 43.15 20 75
min_pca 10 0.005 0.5 500 90.226 31.863 32 90
min_pca 20 0.005 0.5 500 92.642 20.44 51 94
min_pca 40 0.005 0.5 500 98.062 13.582 68 99
max_pca 1 0.005 0.75 500 825.45 788.781 87 341.025
max_pca 2 0.005 0.75 500 241.534 281.705 80.95 161
max_pca 3 0.005 0.75 500 163.088 122.017 74.95 140
max_pca 5 0.005 0.75 500 121.032 28.667 70.475 116.025
