method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 35.648 11.437 18 34
max_pca 2 0.98 0 500 22.52 5.777 11.475 22
max_pca 3 0.98 0 500 18.658 4.415 11 18
max_pca 5 0.98 0 500 14.762 3.13 9 14
max_pca 10 0.98 0 500 11.378 2.239 7 11
max_pca 20 0.98 0 500 9.36 1.845 6 9
min_pca 1 0.98 0 500 2.016 0.126 2 2
min_pca 2 0.98 0 500 2 0 2 2
min_pca 3 0.98 0 500 2 0 2 2
min_pca 5 0.98 0 500 2 0 2 2
min_pca 10 0.98 0 500 2.002 0.045 2 2
min_pca 20 0.98 0 500 2.048 0.214 2 2
tpca 0.8 0.98 0 500 2.016 0.126 2 2
tpca 0.9 0.98 0 500 2.016 0.126 2 2
tpca 0.95 0.98 0 500 2.016 0.126 2 2
tpca 0.99 0.98 0 500 2.016 0.126 2 2
tpca 0.995 0.98 0 500 2.016 0.126 2 2
tpca 0.999 0.98 0 500 2 0 2 2
max_pca 1 0.98 0.5 500 94.788 38.052 38.475 89
max_pca 2 0.98 0.5 500 58.184 18.774 28 55.025
max_pca 3 0.98 0.5 500 47.688 14.51 22.475 45
max_pca 5 0.98 0.5 500 38.61 10.537 20 37
max_pca 10 0.98 0.5 500 28.772 7.55 16 28
max_pca 20 0.98 0.5 500 24.26 6.293 14 23
min_pca 1 0.98 0.5 500 2.032 0.187 2 2
min_pca 2 0.98 0.5 500 2.006 0.077 2 2
min_pca 3 0.98 0.5 500 2.004 0.063 2 2
min_pca 5 0.98 0.5 500 2.014 0.118 2 2
min_pca 10 0.98 0.5 500 2.052 0.222 2 2
min_pca 20 0.98 0.5 500 2.584 0.497 2 3
tpca 0.8 0.98 0.5 500 2.032 0.187 2 2
tpca 0.9 0.98 0.5 500 2.032 0.187 2 2
tpca 0.95 0.98 0.5 500 2.032 0.187 2 2
tpca 0.99 0.98 0.5 500 2.032 0.187 2 2
tpca 0.995 0.98 0.5 500 2.032 0.187 2 2
tpca 0.999 0.98 0.5 500 2.006 0.077 2 2
max_pca 1 0.98 0.75 500 507.308 705.385 44.475 173
max_pca 2 0.98 0.75 500 110.972 100.029 41 94.025
max_pca 3 0.98 0.75 500 83.17 30.794 36 76
max_pca 5 0.98 0.75 500 68.44 22.572 30.475 64
max_pca 10 0.98 0.75 500 52.962 14.907 27.475 51
max_pca 20 0.98 0.75 500 49.122 14.167 24.475 47
min_pca 1 0.98 0.75 500 2.054 0.235 2 2
min_pca 2 0.98 0.75 500 2.012 0.109 2 2
min_pca 3 0.98 0.75 500 2.018 0.133 2 2
min_pca 5 0.98 0.75 500 2.07 0.255 2 2
min_pca 10 0.98 0.75 500 2.412 0.493 2 2
min_pca 20 0.98 0.75 500 3.14 0.364 3 3
tpca 0.8 0.98 0.75 500 2.054 0.235 2 2
tpca 0.9 0.98 0.75 500 2.054 0.235 2 2
tpca 0.95 0.98 0.75 500 2.054 0.235 2 2
tpca 0.99 0.98 0.75 500 2.054 0.235 2 2
tpca 0.995 0.98 0.75 500 2.054 0.235 2 2
tpca 0.999 0.98 0.75 500 2.012 0.109 2 2
max_pca 1 0.95 0 500 40.142 13.635 20 37
max_pca 2 0.95 0 500 25.188 6.97 13 24
max_pca 3 0.95 0 500 20.912 4.853 12 20
max_pca 5 0.95 0 500 16.536 3.702 10 16
max_pca 10 0.95 0 500 12.416 2.444 8 12
max_pca 20 0.95 0 500 10.202 2.139 6 10
min_pca 1 0.95 0 500 2.012 0.126 2 2
min_pca 2 0.95 0 500 2.004 0.063 2 2
min_pca 3 0.95 0 500 2 0 2 2
min_pca 5 0.95 0 500 2 0 2 2
