method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0 500 33.776 10.323 16 33
max_pca 2 0.98 0 500 21.154 5.488 12 20
max_pca 3 0.98 0 500 16.808 3.864 10 16
max_pca 5 0.98 0 500 13.584 2.764 9 13
max_pca 10 0.98 0 500 10.794 2.146 7 10
max_pca 20 0.98 0 500 8.85 1.645 6 9
min_pca 1 0.98 0 500 2.02 0.14 2 2
min_pca 2 0.98 0 500 2.004 0.063 2 2
min_pca 3 0.98 0 500 2.004 0.063 2 2
min_pca 5 0.98 0 500 2 0 2 2
min_pca 10 0.98 0 500 2.008 0.089 2 2
min_pca 20 0.98 0 500 2.156 0.363 2 2
tpca 0.8 0.98 0 500 2.02 0.14 2 2
tpca 0.9 0.98 0 500 2.02 0.14 2 2
tpca 0.95 0.98 0 500 2.02 0.14 2 2
tpca 0.99 0.98 0 500 2.02 0.14 2 2
tpca 0.995 0.98 0 500 2.02 0.14 2 2
tpca 0.999 0.98 0 500 2.02 0.14 2 2
max_pca 1 0.98 0.5 500 124.526 158.193 37.475 101
max_pca 2 0.98 0.5 500 56.95 18.631 25 54
max_pca 3 0.98 0.5 500 42.754 12.671 20 41
max_pca 5 0.98 0.5 500 34.79 9.339 17.475 34
max_pca 10 0.98 0.5 500 28.212 7.409 16 27
max_pca 20 0.98 0.5 500 23.684 6.164 12.475 23
min_pca 1 0.98 0.5 500 2.028 0.188 2 2
min_pca 2 0.98 0.5 500 2.008 0.089 2 2
min_pca 3 0.98 0.5 500 2.012 0.109 2 2
min_pca 5 0.98 0.5 500 2.012 0.109 2 2
min_pca 10 0.98 0.5 500 2.12 0.325 2 2
min_pca 20 0.98 0.5 500 2.886 0.348 2 3
tpca 0.8 0.98 0.5 500 2.028 0.188 2 2
tpca 0.9 0.98 0.5 500 2.028 0.188 2 2
tpca 0.95 0.98 0.5 500 2.028 0.188 2 2
tpca 0.99 0.98 0.5 500 2.028 0.188 2 2
tpca 0.995 0.98 0.5 500 2.028 0.188 2 2
tpca 0.999 0.98 0.5 500 2.028 0.188 2 2
max_pca 1 0.98 0.75 500 1023.292 894.048 75 317.025
max_pca 2 0.98 0.75 500 104.51 52.025 41 95
max_pca 3 0.98 0.75 500 72.966 26.785 32.475 67
max_pca 5 0.98 0.75 500 60.674 19.464 29.475 57
max_pca 10 0.98 0.75 500 51.98 15.166 27 50
max_pca 20 0.98 0.75 500 45.13 13.312 22.475 44
min_pca 1 0.98 0.75 500 2.072 0.308 2 2
min_pca 2 0.98 0.75 500 2.056 0.255 2 2
min_pca 3 0.98 0.75 500 2.07 0.271 2 2
min_pca 5 0.98 0.75 500 2.11 0.32 2 2
min_pca 10 0.98 0.75 500 2.74 0.491 2 3
min_pca 20 0.98 0.75 500 3.474 0.527 3 3
tpca 0.8 0.98 0.75 500 2.072 0.308 2 2
tpca 0.9 0.98 0.75 500 2.072 0.308 2 2
tpca 0.95 0.98 0.75 500 2.072 0.308 2 2
tpca 0.99 0.98 0.75 500 2.072 0.308 2 2
tpca 0.995 0.98 0.75 500 2.072 0.308 2 2
tpca 0.999 0.98 0.75 500 2.072 0.308 2 2
max_pca 1 0.95 0 500 38.25 13.151 17 36
max_pca 2 0.95 0 500 23.348 5.955 12.475 23
max_pca 3 0.95 0 500 18.818 4.595 10.475 18
max_pca 5 0.95 0 500 15.146 3.461 9 15
max_pca 10 0.95 0 500 11.996 2.51 7 12
max_pca 20 0.95 0 500 9.754 2.118 6 10
min_pca 1 0.95 0 500 2.024 0.153 2 2
min_pca 2 0.95 0 500 2.01 0.1 2 2
min_pca 3 0.95 0 500 2.008 0.089 2 2
min_pca 5 0.95 0 500 2.004 0.063 2 2
min_pca 10 0.95 0 500 2.01 0.1 2 2
min_pca 20 0.95 0 500 2.17 0.376 2 2
tpca 0.8 0.95 0 500 2.024 0.153 2 2
tpca 0.9 0.95 0 500 2.024 0.153 2 2
tpca 0.95 0.95 0 500 2.024 0.153 2 2
tpca 0.99 0.95 0 500 2.024 0.153 2 2
tpca 0.995 0.95 0 500 2.024 0.153 2 2
tpca 0.999 0.95 0 500 2.024 0.153 2 2
max_pca 1 0.95 0.5 500 172.69 288.615 45 111
max_pca 2 0.95 0.5 500 59.662 19.793 27 57
max_pca 3 0.95 0.5 500 45.11 14.415 21 43
max_pca 5 0.95 0.5 500 36.722 10.806 19 34.025
max_pca 10 0.95 0.5 500 29.436 7.839 16 28
max_pca 20 0.95 0.5 500 24.82 6.538 13 24
min_pca 1 0.95 0.5 500 2.028 0.177 2 2
min_pca 2 0.95 0.5 500 2.008 0.089 2 2
min_pca 3 0.95 0.5 500 2.014 0.118 2 2
min_pca 5 0.95 0.5 500 2.016 0.126 2 2
min_pca 10 0.95 0.5 500 2.166 0.372 2 2
min_pca 20 0.95 0.5 500 2.898 0.358 2 3
tpca 0.8 0.95 0.5 500 2.028 0.177 2 2
tpca 0.9 0.95 0.5 500 2.028 0.177 2 2
tpca 0.95 0.95 0.5 500 2.028 0.177 2 2
tpca 0.99 0.95 0.5 500 2.028 0.177 2 2
tpca 0.995 0.95 0.5 500 2.028 0.177 2 2
tpca 0.999 0.95 0.5 500 2.028 0.177 2 2
max_pca 1 0.95 0.75 500 1154.904 885.807 55.475 1288.15
max_pca 2 0.95 0.75 500 133.074 212.063 40.475 103
max_pca 3 0.95 0.75 500 77.87 27.491 30.475 75
max_pca 5 0.95 0.75 500 63.974 20.962 27.475 61
max_pca 10 0.95 0.75 500 53.998 15.829 27 51
max_pca 20 0.95 0.75 500 47.718 14.458 23 46
min_pca 1 0.95 0.75 500 2.062 0.257 2 2
min_pca 2 0.95 0.75 500 2.052 0.222 2 2
min_pca 3 0.95 0.75 500 2.086 0.281 2 2
min_pca 5 0.95 0.75 500 2.132 0.339 2 2
min_pca 10 0.95 0.75 500 2.718 0.489 2 3
min_pca 20 0.95 0.75 500 3.492 0.535 3 3
tpca 0.8 0.95 0.75 500 2.062 0.257 2 2
tpca 0.9 0.95 0.75 500 2.062 0.257 2 2
tpca 0.95 0.95 0.75 500 2.062 0.257 2 2
tpca 0.99 0.95 0.75 500 2.062 0.257 2 2
tpca 0.995 0.95 0.75 500 2.062 0.257 2 2
tpca 0.999 0.95 0.75 500 2.062 0.257 2 2
max_pca 1 0.9 0 500 49.166 17.682 22.475 45
max_pca 2 0.9 0 500 28.848 8.701 14 28
max_pca 3 0.9 0 500 22.58 6.077 12 22
max_pca 5 0.9 0 500 17.97 4.448 10 18
max_pca 10 0.9 0 500 14.384 3.143 9 14
max_pca 20 0.9 0 500 11.532 2.577 6.475 11
min_pca 1 0.9 0 500 2.018 0.133 2 2
min_pca 2 0.9 0 500 2.006 0.077 2 2
min_pca 3 0.9 0 500 2.008 0.089 2 2
min_pca 5 0.9 0 500 2.004 0.063 2 2
min_pca 10 0.9 0 500 2.012 0.109 2 2
min_pca 20 0.9 0 500 2.254 0.436 2 2
tpca 0.8 0.9 0 500 2.018 0.133 2 2
tpca 0.9 0.9 0 500 2.018 0.133 2 2
tpca 0.95 0.9 0 500 2.018 0.133 2 2
tpca 0.99 0.9 0 500 2.018 0.133 2 2
tpca 0.995 0.9 0 500 2.018 0.133 2 2
tpca 0.999 0.9 0 500 2.018 0.133 2 2
max_pca 1 0.9 0.5 500 269.624 454.13 45 132.025
max_pca 2 0.9 0.5 500 68.476 23.678 30.475 66
max_pca 3 0.9 0.5 500 49.982 15.119 24 48
max_pca 5 0.9 0.5 500 41.05 11.714 22 39
max_pca 10 0.9 0.5 500 33.794 8.572 18.475 33
max_pca 20 0.9 0.5 500 28.082 7.588 14 27
min_pca 1 0.9 0.5 500 2.048 0.24 2 2
min_pca 2 0.9 0.5 500 2.014 0.118 2 2
min_pca 3 0.9 0.5 500 2.02 0.14 2 2
min_pca 5 0.9 0.5 500 2.026 0.159 2 2
