method method_param p change_param n_sim edd sd_edd edd_lower edd_upper
max_pca 1 0.98 0.5 500 28.264 7.516 14 27
max_pca 2 0.98 0.5 500 17.666 3.895 11 17
max_pca 3 0.98 0.5 500 14.156 2.793 9 14
max_pca 5 0.98 0.5 500 11.16 1.989 7.475 11
max_pca 10 0.98 0.5 500 7.922 1.271 6 8
max_pca 20 0.98 0.5 500 5.46 0.884 4 5
min_pca 1 0.98 0.5 500 2.098 0.507 2 2
min_pca 2 0.98 0.5 500 2.132 0.428 2 2
min_pca 3 0.98 0.5 500 2.248 0.586 2 2
min_pca 5 0.98 0.5 500 2.614 0.852 2 2
min_pca 10 0.98 0.5 500 4.468 2.285 2 4
min_pca 20 0.98 0.5 500 15.686 89.511 4 9
tpca 0.8 0.98 0.5 500 2.098 0.507 2 2
tpca 0.9 0.98 0.5 500 2.098 0.507 2 2
tpca 0.95 0.98 0.5 500 2.098 0.507 2 2
tpca 0.99 0.98 0.5 500 2.098 0.507 2 2
tpca 0.995 0.98 0.5 500 2.098 0.507 2 2
tpca 0.999 0.98 0.5 500 2.098 0.507 2 2
mix 0.03 0.98 0.5 500 4.672 0.673 3 5
mix 0.1 0.98 0.5 500 3.864 0.585 3 4
mix 0.3 0.98 0.5 500 3.396 0.583 2 3
mix 1 0.98 0.5 500 3.096 0.505 2 3
max_pca 1 0.98 1.5 500 1843.846 492.892 92.75 2000
max_pca 2 0.98 1.5 500 1887.976 429.432 146.475 2000
max_pca 3 0.98 1.5 500 1826.996 538.459 103.75 2000
max_pca 5 0.98 1.5 500 1413.122 864.711 71.95 2000
max_pca 10 0.98 1.5 500 63.664 24.693 24.475 57
max_pca 20 0.98 1.5 500 19.524 6.382 9 19
min_pca 1 0.98 1.5 500 2.09 0.377 2 2
min_pca 2 0.98 1.5 500 2.144 0.477 2 2
min_pca 3 0.98 1.5 500 2.25 0.593 2 2
min_pca 5 0.98 1.5 500 2.58 0.757 2 2
min_pca 10 0.98 1.5 500 3.798 1.112 2 3
min_pca 20 0.98 1.5 500 6.04 1.619 4 6
tpca 0.8 0.98 1.5 500 2.09 0.377 2 2
tpca 0.9 0.98 1.5 500 2.09 0.377 2 2
tpca 0.95 0.98 1.5 500 2.09 0.377 2 2
tpca 0.99 0.98 1.5 500 2.09 0.377 2 2
tpca 0.995 0.98 1.5 500 2.09 0.377 2 2
tpca 0.999 0.98 1.5 500 2.09 0.377 2 2
mix 0.03 0.98 1.5 500 4.37 1.099 3 4
mix 0.1 0.98 1.5 500 3.982 0.984 3 4
mix 0.3 0.98 1.5 500 3.796 0.89 2 4
mix 1 0.98 1.5 500 3.71 0.914 2 4
max_pca 1 0.98 2 500 54.762 33.008 12 46.025
max_pca 2 0.98 2 500 37.018 17.754 11 34
max_pca 3 0.98 2 500 26.854 11.57 8 25
max_pca 5 0.98 2 500 18.744 7.003 7 18
max_pca 10 0.98 2 500 9.922 3.105 5 9
max_pca 20 0.98 2 500 5.016 1.231 3 5
min_pca 1 0.98 2 500 2.04 0.301 2 2
min_pca 2 0.98 2 500 2.032 0.198 2 2
min_pca 3 0.98 2 500 2.072 0.308 2 2
min_pca 5 0.98 2 500 2.156 0.443 2 2
min_pca 10 0.98 2 500 2.666 0.689 2 3
min_pca 20 0.98 2 500 3.584 0.777 3 3
tpca 0.8 0.98 2 500 2.04 0.301 2 2
tpca 0.9 0.98 2 500 2.04 0.301 2 2
tpca 0.95 0.98 2 500 2.04 0.301 2 2
tpca 0.99 0.98 2 500 2.04 0.301 2 2
tpca 0.995 0.98 2 500 2.04 0.301 2 2
tpca 0.999 0.98 2 500 2.04 0.301 2 2
mix 0.03 0.98 2 500 2.218 0.418 2 2
mix 0.1 0.98 2 500 2.124 0.33 2 2
mix 0.3 0.98 2 500 2.078 0.268 2 2
mix 1 0.98 2 500 2.062 0.241 2 2
