data_dim axes n_training window_size n_sim threshold arl_est arl_lower arl_upper
100 1 200 200 96 10.2 873 698 1048
100 1 200 200 96 10.82064 1920 1536 2304
100 1 200 200 96 11.40351 4800 3839 5761
100 1 200 200 96 11.79883 4800 3839 5761
100 1 200 200 96 12.20786 9600 7679 11521
100 1 200 200 384 12.20786 5486 4937 6035
100 1 200 200 384 12.39154 4267 3840 4694
100 1 200 200 384 12.62835 5486 4937 6035
100 1 200 200 384 12.81836 9600 8639 10561
100 1 200 200 1537 12.81836 12808 12167 13449
100 1 200 200 1537 12.75837 4521 4295 4747
100 1 200 200 1537 12.87487 11823 11231 12415
100 1 200 200 1537 12.83576 5300 5035 5565
100 1 200 200 1537 12.9363 7685 7300 8070
100 1 200 200 1537 12.98622 15370 14601 16139
100 1 200 200 1537 12.86999 6683 6348 7018
100 1 200 200 1537 12.94114 5912 5616 6208
100 1 200 200 1537 13.02931 6404 6083 6725
100 1 200 200 1537 13.1074 6683 6348 7018
100 1 200 200 1537 13.17986 10979 10430 11528
100 1 200 200 1537 13.15836 11823 11231 12415
100 1 200 200 1537 13.11838 10979 10430 11528
100 1 200 200 1537 13.09697 6683 6348 7018
100 1 200 200 1537 13.16938 10247 9734 10760
100 1 200 200 6146 13.16938 10782 10512 11052
100 1 200 200 6146 13.1608 8536 8322 8750
100 1 200 200 6146 13.17685 7879 7682 8076
100 1 200 200 6146 13.20014 10075 9823 10327
