data_dim p0 n_training window_size n_sim threshold arl_est arl_lower arl_upper
10 1 20 200 96 21 133 106 160
10 1 20 200 96 22.38138 234 187 281
10 1 20 200 96 23.83856 343 274 412
10 1 20 200 96 25.37328 1067 853 1281
10 1 20 200 96 26.88435 9600 7679 11521
10 1 20 200 384 26.88435 3840 3455 4225
10 1 20 200 384 27.43637 3840 3455 4225
10 1 20 200 384 27.99973 2560 2304 2816
10 1 20 200 384 28.69413 9600 8639 10561
