data_dim axes n_training window_size n_sim threshold arl_est arl_lower arl_upper
20 19:20 40 200 96 11.4 200 160 240
20 19:20 40 200 96 12.1524 206 164 248
20 19:20 40 200 96 12.95422 204 163 245
20 19:20 40 200 96 13.80902 206 164 248
20 19:20 40 200 96 14.72014 209 167 251
20 19:20 40 200 96 15.69123 204 163 245
20 19:20 40 200 96 16.72664 223 178 268
20 19:20 40 200 96 17.82932 223 178 268
20 19:20 40 200 96 19.00468 231 184 278
20 19:20 40 200 96 20.25703 249 199 299
20 19:20 40 200 96 21.59068 240 192 288
20 19:20 40 200 96 23.01279 343 274 412
20 19:20 40 200 96 24.52066 315 252 378
20 19:20 40 200 96 26.12963 565 452 678
20 19:20 40 200 96 27.82239 519 415 623
20 19:20 40 200 96 29.62909 582 465 699
20 19:20 40 200 96 31.54688 738 590 886
20 19:20 40 200 96 33.5724 1280 1024 1536
20 19:20 40 200 96 35.66732 1477 1181 1773
20 19:20 40 200 96 37.86954 2743 2194 3292
20 19:20 40 200 96 40.04792 2133 1706 2560
20 19:20 40 200 96 42.43304 4800 3839 5761
20 19:20 40 200 96 44.58298 3200 2559 3841
20 19:20 40 200 96 47.07963 19200 15359 23041
20 19:20 40 200 384 47.07963 9600 8639 10561
20 19:20 40 200 384 47.89567 76800 69118 84482
20 19:20 40 200 384 43.36155 4518 4066 4970
20 19:20 40 200 384 44.48042 5908 5317 6499
20 19:20 40 200 384 45.52512 7680 6911 8449
20 19:20 40 200 384 46.4599 8533 7679 9387
20 19:20 40 200 384 47.34783 6400 5759 7041
20 19:20 40 200 384 48.42104 25600 23039 28161
20 19:20 40 200 384 47.96911 10971 9873 12069
20 19:20 40 200 384 48.69097 25600 23039 28161
20 19:20 40 200 384 48.23652 25600 23039 28161
20 19:20 40 200 384 47.78631 15360 13823 16897
20 19:20 40 200 384 48.15586 8533 7679 9387
20 19:20 40 200 384 49.0762 10971 9873 12069
20 19:20 40 200 384 49.81471 76800 69118 84482
20 19:20 40 200 384 45.09892 8533 7679 9387
20 19:20 40 200 384 45.96084 6982 6283 7681
20 19:20 40 200 384 46.95803 6400 5759 7041
20 19:20 40 200 384 48.02242 10971 9873 12069
20 19:20 40 200 384 48.74507 38400 34559 42241
20 19:20 40 200 384 47.25022 15360 13823 16897
20 19:20 40 200 384 47.61563 38400 34559 42241
20 19:20 40 200 384 46.15541 5908 5317 6499
20 19:20 40 200 384 47.23945 12800 11519 14081
20 19:20 40 200 384 47.80632 6982 6283 7681
20 19:20 40 200 384 48.84356 7680 6911 8449
20 19:20 40 200 384 49.84648 25600 23039 28161
20 19:20 40 200 384 49.38125 76800 69118 84482
20 19:20 40 200 384 44.70649 4800 4319 5281
20 19:20 40 200 384 45.83906 10971 9873 12069
20 19:20 40 200 384 46.52886 10971 9873 12069
20 19:20 40 200 384 47.22904 12800 11519 14081
20 19:20 40 200 384 47.79579 8533 7679 9387
20 19:20 40 200 384 48.70924 38400 34559 42241
20 19:20 40 200 384 47.21549 10971 9873 12069
20 19:20 40 200 384 47.92601 12800 11519 14081
20 19:20 40 200 384 48.50112 15360 13823 16897
20 19:20 40 200 384 48.8762 15360 13823 16897
20 19:20 40 200 384 49.25417 19200 17279 21121
20 19:20 40 200 1537 49.25417 18082 17178 18986
20 19:20 40 200 1537 49.3329 20493 19468 21518
20 19:20 40 200 6146 49.3329 19511 19023 19999
20 19:20 40 200 6146 49.34295 20151 19647 20655
