data_dim axes n_training window_size n_sim threshold arl_est arl_lower arl_upper
100 1-2-3 200 200 96 12.6 213 170 256
100 1-2-3 200 200 96 13.42211 274 219 329
100 1-2-3 200 200 96 14.2924 505 404 606
100 1-2-3 200 200 96 15.19711 960 768 1152
100 1-2-3 200 200 96 16.11299 686 548 824
100 1-2-3 200 200 96 17.11349 1371 1096 1646
100 1-2-3 200 200 96 18.09798 2400 1920 2880
100 1-2-3 200 200 96 19.01494 1920 1536 2304
100 1-2-3 200 200 96 20.03921 9600 7679 11521
100 1-2-3 200 200 384 20.03921 7680 6911 8449
100 1-2-3 200 200 384 20.19418 3840 3455 4225
100 1-2-3 200 200 384 20.60884 38400 34559 42241
100 1-2-3 200 200 384 18.65787 2954 2658 3250
100 1-2-3 200 200 384 19.09608 2743 2468 3018
100 1-2-3 200 200 384 19.55801 5486 4937 6035
100 1-2-3 200 200 384 19.85229 5486 4937 6035
100 1-2-3 200 200 384 20.151 3840 3455 4225
100 1-2-3 200 200 384 20.56477 6400 5759 7041
100 1-2-3 200 200 384 20.81155 9600 8639 10561
100 1-2-3 200 200 1537 20.81155 10247 9734 10760
100 1-2-3 200 200 6146 20.81155 9038 8812 9264
100 1-2-3 200 200 6146 20.82823 7780 7585 7975
100 1-2-3 200 200 6146 20.86677 9038 8812 9264
100 1-2-3 200 200 6146 20.88349 11596 11306 11886
100 1-2-3 200 200 6146 20.85572 8536 8322 8750
100 1-2-3 200 200 6146 20.88116 9913 9665 10161
