data_dim axes n_training window_size n_sim threshold arl_est arl_lower arl_upper
100 100-99-98-97 200 200 96 13.8 100 80 120
100 100-99-98-97 200 200 96 14.7108 100 80 120
100 100-99-98-97 200 200 96 15.68171 100 80 120
100 100-99-98-97 200 200 96 16.71671 100 80 120
100 100-99-98-97 200 200 96 17.82001 100 80 120
100 100-99-98-97 200 200 96 18.99613 100 80 120
100 100-99-98-97 200 200 96 20.24987 100 80 120
100 100-99-98-97 200 200 96 21.58637 100 80 120
100 100-99-98-97 200 200 96 23.01107 100 80 120
100 100-99-98-97 200 200 96 24.5298 100 80 120
100 100-99-98-97 200 200 96 26.14876 100 80 120
100 100-99-98-97 200 200 96 27.87458 100 80 120
100 100-99-98-97 200 200 96 29.7143 100 80 120
100 100-99-98-97 200 200 96 31.67545 100 80 120
100 100-99-98-97 200 200 96 33.76603 100 80 120
100 100-99-98-97 200 200 96 35.99458 100 80 120
100 100-99-98-97 200 200 96 38.37023 100 80 120
100 100-99-98-97 200 200 96 40.90266 100 80 120
100 100-99-98-97 200 200 96 43.60224 100 80 120
100 100-99-98-97 200 200 96 46.47998 100 80 120
100 100-99-98-97 200 200 96 49.54766 100 80 120
100 100-99-98-97 200 200 96 52.81781 100 80 120
100 100-99-98-97 200 200 96 56.30378 100 80 120
100 100-99-98-97 200 200 96 60.01983 100 80 120
100 100-99-98-97 200 200 96 63.98114 100 80 120
100 100-99-98-97 200 200 96 68.2039 100 80 120
100 100-99-98-97 200 200 96 72.70536 100 80 120
100 100-99-98-97 200 200 96 77.50391 100 80 120
100 100-99-98-97 200 200 96 82.61917 100 80 120
100 100-99-98-97 200 200 96 88.07203 100 80 120
100 100-99-98-97 200 200 96 93.88479 100 80 120
100 100-99-98-97 200 200 96 100.08118 100 80 120
100 100-99-98-97 200 200 96 106.68654 100 80 120
100 100-99-98-97 200 200 96 113.72785 100 80 120
100 100-99-98-97 200 200 96 121.23389 100 80 120
100 100-99-98-97 200 200 96 129.23533 100 80 120
100 100-99-98-97 200 200 96 137.76486 100 80 120
100 100-99-98-97 200 200 96 146.85734 100 80 120
100 100-99-98-97 200 200 96 156.54993 103 82 124
100 100-99-98-97 200 200 96 166.87909 112 89 135
100 100-99-98-97 200 200 96 177.87976 110 88 132
100 100-99-98-97 200 200 96 189.60796 128 102 154
100 100-99-98-97 200 200 96 202.0867 171 136 206
100 100-99-98-97 200 200 96 215.32876 188 150 226
100 100-99-98-97 200 200 96 229.41414 457 365 549
100 100-99-98-97 200 200 96 244.00946 1920 1536 2304
100 100-99-98-97 200 200 96 257.15344 4800 3839 5761
100 100-99-98-97 200 200 96 266.06809 1920 1536 2304
100 100-99-98-97 200 200 96 280.40029 9600 7679 11521
100 100-99-98-97 200 200 384 280.40029 38400 34559 42241
100 100-99-98-97 200 200 384 253.85573 1477 1329 1625
100 100-99-98-97 200 200 384 261.06777 3840 3455 4225
100 100-99-98-97 200 200 384 266.42837 4267 3840 4694
100 100-99-98-97 200 200 384 271.51981 9600 8639 10561
100 100-99-98-97 200 200 1537 271.51981 5912 5616 6208
100 100-99-98-97 200 200 1537 273.36977 10247 9734 10760
100 100-99-98-97 200 200 6146 273.36977 7682 7489 7875
100 100-99-98-97 200 200 6146 273.89783 6469 6307 6631
100 100-99-98-97 200 200 6146 274.70377 9038 8812 9264
100 100-99-98-97 200 200 6146 274.92399 8305 8097 8513
100 100-99-98-97 200 200 6146 275.31232 9756 9512 10000
